,Hash,sample1,sample2,t0,t1,t2,t3,t0_Area,t1_Area,t2_Area,t3_Area,Total
5749,-3386403581531248276,Mono2,PK,694.355764486343,832.1613902740576,858.8616619939148,799.834031962766,567.0,530.0,484.0,472.0,2.0
5750,-3384903465864705128,Gh29,PH,763.8385556242274,1112.034173954156,979.89291232708,928.4627158737826,675.0,652.0,646.0,623.0,2.0
5751,-3382241059221087356,RP1,Ut22,735.2954432759701,909.5006143421058,905.3500713537752,903.0916765522206,575.0,419.0,436.0,440.0,2.0
5752,-3381833015044849457,EC14,ParPR2,634.4578612207475,886.7155532764972,773.5206519161067,766.8796604544078,558.0,516.0,496.0,464.0,2.0
5753,-3381601403714697644,PAg3,Ut12,570.7974797798545,1021.4795457212382,,,513.0,416.0,,,2.0
5754,-3380312880165650864,Blank1,Gh54,613.0320574990704,909.1555072621136,864.0832683584383,750.652938887852,597.0,592.0,547.0,506.0,2.0
5755,-3379904835989412965,Gh43,SF2,640.3141633518228,908.8894511928332,882.940958381842,876.2273448029741,625.0,593.0,565.0,478.0,2.0
5756,-3379409729815281545,Gh9,PAg1,647.3499090811669,772.9702393199582,759.0542277729419,748.351265987405,458.0,449.0,451.0,446.0,2.0
5757,-3378604983117126526,Gh68,Ut22,844.4311472084444,,984.734828926518,939.6938360151956,565.0,,537.0,521.0,2.0
5758,-3377481550759845053,Blank1,Gh68,597.9658240754719,822.7590509899857,805.4274492548337,724.4963712690509,571.0,552.0,536.0,526.0,2.0
5759,-3376676804061690034,Blank2,EC14,624.3358566733848,938.0725888424528,909.04470753491,867.4547700443936,591.0,587.0,548.0,491.0,2.0
5760,-3375773653711320715,Mono1,PAg3,550.8381061406866,660.0975780562835,621.0367566928028,607.614889340599,571.0,476.0,442.0,453.0,2.0
5761,-3375770311494272690,Og90,SF2,769.3707207548727,1167.2194312955232,1170.088289404928,947.3777444083836,489.0,475.0,450.0,521.0,2.0
5762,-3375362267318034791,EC17,OGI33-L,666.5422528917392,903.4205685608435,1002.7187261517624,1287.6899487569078,622.0,548.0,571.0,433.0,2.0
5763,-3373862151651491643,Blank1,ParPR2,598.8439118410306,778.261742426258,705.2038054557488,697.4043110373688,565.0,586.0,539.0,510.0,2.0
5764,-3373842132438836198,EC11,Gh67,796.4207522314659,903.1522695169248,955.3777844069796,1063.1428186640874,592.0,413.0,516.0,470.0,2.0
5765,-3371726191214073961,EC9,SF1,723.3056291870827,959.3210984872604,835.0465039959253,1035.4831642577644,464.0,562.0,503.0,433.0,2.0
5766,-3370634119723768712,Blank2,Gh67,653.5868768347378,994.1406060255696,951.9071309271652,855.5921078034011,538.0,535.0,491.0,455.0,2.0
5767,-3369345596174721932,Gh11,Og84,639.6936881894327,844.5439862641936,814.3702129489952,710.3975261824876,538.0,525.0,444.0,372.0,2.0
5768,-3367802790317962901,EC11,Gh60,778.9504480986928,1181.9670494494007,1118.4948695712126,1000.7813395750654,535.0,523.0,498.0,487.0,2.0
5769,-3366848280722869467,EC17,Gh54,661.3827430074049,1307.932890433118,1258.847875899819,1262.4566311455349,513.0,518.0,456.0,415.0,2.0
5770,-3365800581040241856,Blank2,Og87,577.1691101012514,933.3292787129492,1026.8323998345688,734.6963168492733,566.0,567.0,519.0,499.0,2.0
5771,-3364002978069181723,BI,RP2,730.6394480293739,1089.5571845990976,947.5259012247552,1506.384755307626,606.0,557.0,460.0,126.0,2.0
5772,-3363755327820716147,EC11,RP2,738.6218995438528,894.1959712706437,832.6760620259384,1274.862542689701,559.0,541.0,505.0,454.0,2.0
5773,-3363443815949060450,Ecoli,RP2,605.0874552460632,,,1561.2330821087908,560.0,,,138.0,2.0
5774,-3363212204618908637,OGI33-L,Og90,710.7084952605378,995.2280703082862,853.5872764626638,835.5628754430084,562.0,548.0,514.0,493.0,2.0
5775,-3362804160442670738,KA,SF1,635.4257945132883,785.1336349466633,981.9888770246996,767.9385457890498,555.0,620.0,507.0,530.0,2.0
5776,-3360215784021337519,Gh12,PAl,674.0424863027029,827.7977871692273,745.3948125409698,876.3087767947663,574.0,481.0,397.0,193.0,2.0
5777,-3360108314683114133,EC10,Gh9,608.3423820857791,872.2421641998699,,1650.25386950944,575.0,486.0,,121.0,2.0
5778,-3359460409397803549,EC14,PK,721.4798912298904,,1137.4235908122694,1281.4827197140332,597.0,,121.0,119.0,2.0
5779,-3357853547595054665,EC10,SF1,699.3305267925923,949.1614913928582,950.345448031818,971.4502084856384,591.0,583.0,535.0,365.0,2.0
5780,-3356741456892093971,Og90,PAg3,686.7716176652427,759.6620835258598,811.130966748675,917.456791100014,563.0,454.0,495.0,421.0,2.0
5781,-3356333412715856072,EC9,Ut14,792.912093633881,881.8434517082982,1110.383119748663,946.249231657757,576.0,535.0,527.0,500.0,2.0
5782,-3355380167088848054,ParPR2,Ut22,700.182861402784,,810.104846125834,825.9388313470477,586.0,,473.0,353.0,2.0
5783,-3354535809744795939,Blank1,Og84,488.8657009751978,592.9882891976141,558.5460588610093,547.2013157826731,518.0,487.0,445.0,445.0,2.0
5784,-3348909419362033388,Gh54,Ut14,727.2706769130873,1437.5173732327205,1351.8623889922603,885.0902229745185,561.0,529.0,502.0,475.0,2.0
5785,-3346902302522439496,EC17,Gh62,747.0366163172074,1267.6651416537427,873.7870781495037,2409.290297371477,619.0,581.0,342.0,120.0,2.0
5786,-3345205734797154817,Gh50,PAg3,662.3810726194461,831.5332343174443,,875.7331908053204,617.0,314.0,,347.0,2.0
5787,-3344313926101106277,Og85,PH,743.1262471661468,899.2768252811701,840.9390798655846,914.3728114611476,590.0,530.0,475.0,347.0,2.0
5788,-3343659586723347761,Gh11,Mono2,657.9284259731954,1276.959738218451,1128.0452286179584,793.9289035350372,547.0,567.0,523.0,477.0,2.0
5789,-3342385747045669785,EC11,OGI33-L,657.8896591563752,831.8308091714323,750.7747161566929,839.5431001207838,562.0,537.0,449.0,292.0,2.0
5790,-3341071210302014542,Blank1,Gh50,515.1566287499487,768.3574687781744,746.9085255853856,672.5394869263739,514.0,491.0,459.0,455.0,2.0
5791,-3340663166125776643,SF1,SF1,611.0665207626517,1094.2391687065167,1004.71524563052,951.1168262051622,552.0,504.0,494.0,487.0,2.0
5792,-3340663166125776643,SF1,SF1,607.6391366759241,1088.101738841732,999.0799425537472,945.7821489417344,552.0,504.0,494.0,487.0,2.0
5793,-3340663166125776643,SF1,SF1,607.6391366759241,1088.101738841732,999.0799425537472,945.7821489417344,552.0,504.0,494.0,487.0,2.0
5794,-3340663166125776643,SF1,SF1,604.2499855532186,1082.032772892654,993.5075020959092,940.5069807729168,552.0,504.0,494.0,487.0,2.0
5795,-3339779607208648975,Gh68,PAg3,724.3164839167174,1173.1275008511293,1109.7629312613433,977.3610170959696,587.0,559.0,525.0,511.0,2.0
5796,-3338279491542105827,Gh54,Mono2,636.5431918820188,969.5777122052814,1078.8854469531225,801.72750894373,545.0,468.0,450.0,349.0,2.0
5797,-3337027090021815813,OGI33-L,Og122,640.8614364002357,833.1150332582786,910.7064081782536,728.5447303757775,563.0,533.0,509.0,464.0,2.0
5798,-3335935018531510564,EC14,Gh9,632.2040333084138,749.6788873998793,755.3645350191968,,606.0,507.0,387.0,,2.0
5799,-3335284425991479668,EC17,Gh16,699.9278537279437,,840.7131285024782,819.7538408402378,582.0,,484.0,413.0,2.0
5800,-3329056226628457999,Blank1,KA,519.2734374767018,982.1972935517764,921.3873829845516,624.6290466371887,498.0,465.0,456.0,486.0,2.0
5801,-3328813678264665002,EC1,Gh30,661.5026631118523,1381.6777528689065,1091.7247321045818,919.283467507109,531.0,534.0,475.0,461.0,2.0
5802,-3328513103426650489,EC1,Gh22,698.3822725387944,1229.880885557042,811.7135498064508,,588.0,490.0,399.0,,2.0
5803,-3327105781216140664,Gh16,ParPR2,681.0569262705303,762.3108573222122,781.6861248739147,900.0288178778169,587.0,584.0,467.0,566.0,2.0
5804,-3325605665549597516,EC10,Gh11,636.0808664600767,764.9833530124863,783.9570965545615,779.476784441064,584.0,531.0,508.0,456.0,2.0
5805,-3323677486494161024,Blank2,PP,616.8594120149144,712.8209239020993,707.4221585800381,696.9605284727888,579.0,510.0,477.0,472.0,2.0
5806,-3322833129150108909,LA,Og90,693.8057311772458,865.7377381538992,899.1646030514459,904.0012367855056,545.0,552.0,450.0,339.0,2.0
5807,-3322081966345732919,Og122,RP1,618.0562368405466,744.4228434132855,682.163133953858,847.8350052304811,579.0,528.0,493.0,376.0,2.0
5808,-3321634311523597924,Gh62,Mono1,597.8040868899484,845.9682868502665,798.7568503396627,713.8659388974763,539.0,531.0,506.0,482.0,2.0
5809,-3321178815995363600,Gh28,Gh36,591.708215744225,1004.0350782899108,904.2862475272168,799.4142361015781,533.0,536.0,451.0,441.0,2.0
5810,-3321015079850543252,Gh24,Ut12,664.1721142250693,785.9463795266128,778.940645472979,913.0645739807104,577.0,556.0,471.0,443.0,2.0
5811,-3320607035674305353,Gh22,PP,718.0472169496267,821.004491083977,848.6543967360353,849.4288803906791,580.0,438.0,432.0,386.0,2.0
5812,-3320041410390200194,EC17,Ut14,633.9782200179077,798.2987993223406,804.3570164994478,809.3594219257061,589.0,523.0,488.0,454.0,2.0
5813,-3319926414475073586,EC17,PH,689.1432531578067,867.8905437583678,784.9682207487276,852.6891029719038,472.0,511.0,332.0,478.0,2.0
5814,-3318183750444737441,EC14,PH,691.992269633611,864.2466013119695,,816.8748760307294,557.0,624.0,,474.0,2.0
5815,-3317998235419637094,EC17,Og84,598.7645665941621,717.2175641307119,689.6758073642635,728.6959140420568,565.0,481.0,526.0,453.0,2.0
5816,-3315498841718822020,Gh28,Gh50,747.6801073561204,1034.700938970144,1147.248313040782,1080.8638898299869,575.0,559.0,532.0,533.0,2.0
5817,-3314955718517014510,Gh67,OGI33-L,662.4073214495039,906.3769511714428,858.540155204139,1231.4132904152918,635.0,629.0,487.0,129.0,2.0
5818,-3314708068268548934,KA,SF2,619.5155270609933,892.288407763077,734.6230045062301,844.516427172613,590.0,558.0,520.0,490.0,2.0
5819,-3314547674340776611,PAl,Ut14,687.4125353084468,927.6987287294036,893.414709782362,898.9079946367838,554.0,549.0,502.0,449.0,2.0
5820,-3314136287947490687,Gh67,PH,735.9432702039927,859.9927325763074,856.7504829084533,832.0532631736675,579.0,577.0,557.0,549.0,2.0
5821,-3312502421121250902,LA,Og84,631.302335798172,1024.8995475250035,833.6763088875091,952.2855275221405,522.0,305.0,493.0,167.0,2.0
5822,-3309000096176986709,Gh43,PK,626.9495986644228,781.634736061735,726.4698316303947,839.4331756507921,604.0,538.0,524.0,443.0,2.0
5823,-3308716582120351657,Gh62,Mono1,578.6661828978815,851.0310682928497,831.9853867171346,788.3757994400969,588.0,577.0,567.0,533.0,2.0
5824,-3308076926613961945,CF,PP,753.2402153081171,853.7513900797285,836.5409097230871,856.9154841277576,587.0,462.0,434.0,451.0,2.0
5825,-3307668882437724046,Gh54,RP1,659.8516519240424,,1236.3459615224674,1208.3012017453816,565.0,,142.0,494.0,2.0
5826,-3306788403064915165,Mono2,RP2,686.9231716838229,1307.6970840013537,1255.122685098418,1152.2250860999068,565.0,543.0,519.0,481.0,2.0
5827,-3306576810947418797,Gh61,OGI33-L,662.5995415471679,1018.8429753018312,816.9377414197404,800.8981533642593,588.0,557.0,538.0,491.0,2.0
5828,-3305080506016390827,EC18,SF2,616.1080363165588,1161.984921390426,1089.0170305292716,1081.9728040542177,576.0,545.0,502.0,464.0,2.0
5829,-3304981290798990692,Gh54,Og92,653.6272274080014,859.5477570288435,867.079756665784,742.5171500923597,566.0,506.0,452.0,403.0,2.0
5830,-3303506360127563126,Og87,SF1,771.6777911047716,,,1035.1999430143878,574.0,,,445.0,2.0
5831,-3302940734843457967,CF,EC10,707.9856518996255,843.9618805977926,851.0139055464142,813.0476120452693,587.0,536.0,513.0,455.0,2.0
5832,-3302529348450172043,Mono2,PAg3,615.4055615447566,741.8486793374915,691.1539803617895,674.5246543329608,594.0,481.0,360.0,466.0,2.0
5833,-3302096377499405852,Gh28,Gh50,783.365052763857,995.3330294225236,779.0830778911496,830.3731959530986,531.0,522.0,478.0,484.0,2.0
5834,-3301578181072126634,EA,Og90,737.4024089143525,885.1110487321574,850.5424573105815,849.6619771048436,573.0,553.0,501.0,460.0,2.0
5835,-3301083074897995214,RP2,SF2,643.9281747867437,1231.5753839669485,1210.0734940941295,1193.528203882359,592.0,613.0,527.0,487.0,2.0
5836,-3300821451401647705,Gh36,Gh40,701.5291479487278,953.5822334907386,1212.612546734883,848.6293297460268,572.0,544.0,523.0,463.0,2.0
5837,-3300278328199840195,Gh67,SF1,697.9234176884668,1149.2241571753368,1024.478825081421,1013.2737016146108,599.0,544.0,479.0,435.0,2.0
5838,-3299940972028838824,Blank2,CB,583.1074284677072,690.1482317415503,686.3008108107861,703.175419503389,499.0,553.0,518.0,446.0,2.0
5839,-3299808575916087146,CB,Mono2,683.8335392543866,783.7398577309536,872.2010794409799,1151.821352830018,603.0,541.0,393.0,160.0,2.0
5840,-3298893272346211213,Og84,SF1,647.3947669236771,745.8465823201028,1049.7658521282565,734.5782240091849,547.0,546.0,504.0,498.0,2.0
5841,-3298398166172079793,Mono2,SF1,718.0359064186907,1064.0594584598562,953.1375440489884,881.0489287648826,580.0,564.0,554.0,537.0,2.0
5842,-3298350149144403703,Gh12,Gh38,678.569224080309,,941.3732543422888,827.5124095260546,523.0,,494.0,433.0,2.0
5843,-3295535496734205312,PAg1,Ut14,664.2786534644353,785.0977396391819,802.3410272887774,824.8193480357135,593.0,466.0,525.0,448.0,2.0
5844,-3294612327171180548,Gh61,Og90,781.601561964337,938.8795667215394,878.071530457509,900.966486226309,524.0,489.0,421.0,493.0,2.0
5845,-3294039191803177342,EC17,Gh50,671.9244419091114,1348.0188804867726,767.7878369485957,926.122485584382,625.0,475.0,328.0,102.0,2.0
5846,-3293807580473025529,Gh9,PK,633.2753457862602,783.5288980834879,723.9408908418675,710.296863640799,556.0,521.0,496.0,479.0,2.0
5847,-3293399536296787630,LA,LA,765.264446816462,1203.2563480608871,866.8346240236251,939.394331064224,595.0,582.0,598.0,543.0,2.0
5848,-3293399536296787630,LA,LA,762.9290220113738,1199.584264856406,864.1892285772852,936.5274987794456,595.0,582.0,598.0,543.0,2.0
5849,-3293399536296787630,LA,LA,762.9290220113738,1199.584264856406,864.1892285772852,936.5274987794456,595.0,582.0,598.0,543.0,2.0
5850,-3293399536296787630,LA,LA,760.6078082795852,1195.9345262992315,861.5599303773703,933.6781111855206,595.0,582.0,598.0,543.0,2.0
5851,-3290811159875454411,CF,Gh29,762.2537528846744,956.7579175206312,1434.5965415736025,924.0780076557944,523.0,554.0,447.0,447.0,2.0
5852,-3290478500968446024,Gh16,Mono1,636.6687687489198,779.2235546721647,827.8461637199489,761.8450074309046,679.0,636.0,673.0,644.0,2.0
5853,-3289687727518172938,Mono1,RP2,649.7131639711354,,1158.9435164369972,1055.298024654281,517.0,,412.0,358.0,2.0
5854,-3289476135400676570,Gh11,Ut14,622.6333199483576,753.1580416850559,752.7138279366675,753.8383683856605,561.0,536.0,517.0,477.0,2.0
5855,-3288882980820017919,Gh28,Gh28,778.358674540092,,1142.3578273012267,1023.6228230634912,559.0,,465.0,320.0,2.0
5856,-3288882980820017919,Gh28,Gh28,751.0002890589841,,1102.2053027403174,987.6436932655508,559.0,,465.0,320.0,2.0
5857,-3288882980820017919,Gh28,Gh28,751.0002890589841,,1102.2053027403174,987.6436932655506,559.0,,465.0,320.0,2.0
5858,-3288882980820017919,Gh28,Gh28,725.4998293765759,,1064.7795623062036,954.10792963454,559.0,,465.0,320.0,2.0
5859,-3288631778056624455,Blank2,Gh60,574.1276449011581,848.5285977822448,727.3005675462001,1246.7417605520843,573.0,580.0,345.0,127.0,2.0
5860,-3287250469040723093,PK,PP,769.3720783468377,977.8551217578682,888.6152108479791,876.4831865364671,559.0,478.0,481.0,469.0,2.0
5861,-3285527888120829951,CF,EC17,628.4660211009292,,750.5427008282102,1300.336790340571,591.0,,485.0,201.0,2.0
5862,-3280725710304279319,CF,Og87,776.7044994108985,1075.4327327599667,1057.914687121424,929.9020457961698,559.0,375.0,358.0,331.0,2.0
5863,-3279845230931470438,Gh54,PAg3,661.6390300122873,850.880778653069,824.4216518653002,820.1924512934742,607.0,523.0,522.0,501.0,2.0
5864,-3279279605647365279,CB,Gh43,679.8757985848357,842.1518844520285,803.967113979944,917.5734619135712,582.0,562.0,540.0,524.0,2.0
5865,-3278797531248842827,Mono1,Ut22,642.2117982622922,701.4279221851884,900.764065491641,707.0387724057815,522.0,548.0,468.0,540.0,2.0
5866,-3276209154827509608,Gh30,KA,639.4251833372862,864.3366766239739,826.3445091343636,785.4308724225407,570.0,559.0,513.0,470.0,2.0
5867,-3273785869597941696,Gh24,Gh28,672.825767124128,809.6746294514872,975.7952937481222,863.5206022816346,582.0,596.0,478.0,417.0,2.0
5868,-3273377825421703797,Gh22,PP,769.0144052568386,897.0947454808747,891.4548844984081,877.5944874941857,537.0,424.0,426.0,418.0,2.0
5869,-3270149793493980866,Gh62,OGI33-L,694.9605284149645,961.8789946657784,958.0554935447354,845.3483783460005,586.0,554.0,530.0,485.0,2.0
5870,-3269741749317742967,Gh50,PH,737.4204259421243,890.0910070278444,860.4614910293964,840.6506774256654,575.0,568.0,537.0,519.0,2.0
5871,-3269738407100694942,CB,RP1,707.7972071562831,,969.2378384188714,1254.4820226121888,724.0,,666.0,467.0,2.0
5872,-3269330362924457043,Blank1,Og87,636.5038482956786,1102.7670877003682,,867.2206232387231,558.0,830.0,,339.0,2.0
5873,-3268787239722649533,EC17,SF2,685.3724752093733,1238.105779888535,1282.735882743125,1250.3371681291796,527.0,512.0,452.0,440.0,2.0
5874,-3268238291434151794,Gh11,Gh29,683.4057803851568,828.9967095992329,827.3312821455715,825.1399723540369,566.0,461.0,452.0,423.0,2.0
5875,-3267697851145162217,Gh16,Gh50,671.3663996291142,803.3902257110827,829.6674596761044,864.7914200506198,631.0,476.0,269.0,224.0,2.0
5876,-3266102330996734112,Gh29,Ut12,732.6979746769523,1078.5945844370851,897.0097354044132,970.5433545732444,575.0,528.0,511.0,437.0,2.0
5877,-3265199180646364793,Mono1,PAg3,642.4337140321865,1002.7972215226996,1137.6679098023017,671.0539554158286,582.0,551.0,487.0,390.0,2.0
5878,-3264602215330190964,Blank2,Ut14,604.9858468201897,743.5573052642618,765.5685779371362,760.1465652266627,602.0,555.0,532.0,489.0,2.0
5879,-3262744555384728211,Gh11,Gh28,693.1410941092173,,858.5740370500542,847.6437833266725,598.0,,531.0,514.0,2.0
5880,-3261770885924385153,EC11,Ut22,824.4884921049038,999.154472630457,940.8409708833482,924.3004646521134,541.0,533.0,512.0,490.0,2.0
5881,-3260816376329291719,PAl,RP1,805.0891598836517,996.300497169495,989.6698298267456,999.403939938622,613.0,442.0,446.0,425.0,2.0
5882,-3260059646658812790,EC18,SF1,699.3685750799447,,836.4568439016869,1204.2991779884233,502.0,,439.0,446.0,2.0
5883,-3259108479280767381,Og122,Og84,669.2290761718916,853.2307546545164,775.6420509534797,763.6387431154292,565.0,507.0,479.0,453.0,2.0
5884,-3257723423427138399,Gh62,Ut22,635.3465349150581,852.8535079163065,,777.6609985225862,533.0,513.0,,397.0,2.0
5885,-3257411911555482702,Gh22,Og87,663.0562213733122,847.6875128714356,753.4653833496818,812.7892988029006,698.0,578.0,498.0,311.0,2.0
5886,-3255472403176806551,PAg1,Ut12,724.9649288744549,809.4511108482636,863.1765002959265,846.1946556379756,556.0,443.0,462.0,469.0,2.0
5887,-3254183879627759771,EC1,Gh11,615.6077225451733,746.1425819079943,754.6976509286961,949.5660198026328,554.0,489.0,237.0,122.0,2.0
5888,-3253428505004225801,Gh44,RP2,614.3042533647402,762.1010559058652,787.5030551109842,,592.0,546.0,375.0,,2.0
5889,-3252229687377714816,Blank2,PAg1,607.4256800446549,,908.0077717280996,608.0051573466731,566.0,,518.0,316.0,2.0
5890,-3251821643201476917,Gh61,Og90,733.0896931147529,886.9161316448473,831.874735165409,1204.7475672097792,606.0,593.0,510.0,124.0,2.0
5891,-3250597175598419990,BI,Gh50,712.4887444932344,1114.5808712888318,2059.443181950182,,583.0,532.0,104.0,,2.0
5892,-3249001655449991885,Blank2,Gh22,585.4323045866071,906.603576109298,893.1628736926565,783.7697480891987,535.0,526.0,477.0,436.0,2.0
5893,-3248141195289838449,Gh36,LA,638.2707341583073,807.126210796942,731.640996584522,1016.0271521808836,637.0,532.0,454.0,367.0,2.0
5894,-3247501539783448737,Gh54,PAg3,646.7037824569442,766.766429340523,760.1451700838428,752.9329650475626,593.0,613.0,575.0,560.0,2.0
5895,-3244670210377642926,Gh16,Og84,613.4054574521164,749.1248530568615,700.8482849888459,694.048910147594,572.0,581.0,556.0,539.0,2.0
5896,-3243854526645846723,Gh40,PH,842.7072636318163,923.8912072011764,951.13138777677,942.2028709322432,639.0,654.0,556.0,572.0,2.0
5897,-3240870398128861748,Gh29,Mono1,668.2320546324455,963.630108221394,844.2011631211395,1095.6646540923143,587.0,655.0,467.0,160.0,2.0
5898,-3240622747880396172,LA,PAg3,716.9918100841884,1121.5759839981347,1010.7526310972404,826.0295151123922,562.0,545.0,491.0,468.0,2.0
5899,-3240311236008740475,Gh24,Gh29,631.3222292238596,955.2965712448208,761.1725563270409,900.1037960295328,681.0,315.0,144.0,190.0,2.0
5900,-3239555861385206505,Gh30,PP,753.7053122019498,1456.321653670546,1335.6970831695735,910.5271316212518,561.0,577.0,505.0,467.0,2.0
5901,-3238282021707528529,EC10,Gh28,701.5217573300056,1135.474885765061,1090.6395049291814,841.5751835343999,584.0,558.0,484.0,330.0,2.0
5902,-3237627682329770013,KA,PK,648.1222206451737,992.6872858899231,944.4516879772016,767.7595661932852,601.0,543.0,490.0,483.0,2.0
5903,-3237403798131687502,RP1,Ut14,633.8531215144865,,702.4254642615779,886.3865101754942,637.0,,531.0,311.0,2.0
5904,-3235039305908436794,EC10,OGI33-L,614.976712618934,920.3181802827168,854.9209805874617,749.3273815530079,525.0,479.0,454.0,436.0,2.0
5905,-3234720967654734690,Mono2,RP2,613.2727746648527,1084.1592218677863,952.969004542888,1090.715396046044,539.0,700.0,612.0,395.0,2.0
5906,-3233628896164429441,EC10,Mono1,654.218369484921,931.4526198680572,943.74641837598,816.2876458514553,572.0,397.0,515.0,468.0,2.0
5907,-3231403229804475964,BI,Og85,652.3335552042706,788.8662593437072,801.9490383259931,761.4960058340937,519.0,466.0,454.0,451.0,2.0
5908,-3230400864236706510,EC1,EC16,639.1341081560944,1143.2340297057451,1122.28025286424,1057.9338416488365,592.0,589.0,552.0,521.0,2.0
5909,-3230311158314170715,Gh11,Gh16,645.5586838268333,,743.9481972300574,861.5379637092939,588.0,,407.0,204.0,2.0
5910,-3229903114137932816,BI,Gh54,691.0418049108507,853.1610489264392,1321.276211374923,874.7693326946363,569.0,472.0,412.0,232.0,2.0
5911,-3228497870176385600,Gh50,Gh9,715.2054486028314,907.6067295637756,901.9506869607692,870.7268388522958,470.0,569.0,522.0,458.0,2.0
5912,-3224709952926523746,EA,OGI33-L,729.7962020389165,832.7623898920582,893.0361931819474,885.4158309259136,568.0,410.0,385.0,338.0,2.0
5913,-3224001333912271334,EC14,Gh30,694.7616525553372,947.4168648761844,973.1274128477172,833.800681338605,619.0,534.0,472.0,392.0,2.0
5914,-3223024322234880251,EC9,PP,771.3063517905808,889.5023240021856,1373.7764607895729,898.4588575450827,507.0,423.0,471.0,382.0,2.0
5915,-3221181346160786302,CF,Gh67,679.8241171796168,1060.6374592363206,,,503.0,295.0,,,2.0
5916,-3220527006783027786,Blank2,Gh68,785.5750432745119,991.5539995518552,939.80009128771,791.9779096132712,660.0,661.0,548.0,483.0,2.0
5917,-3218782987705746682,Gh30,PAl,750.2788143699216,844.768694897881,868.2065679991953,855.8583015953863,549.0,567.0,532.0,496.0,2.0
5918,-3217978241007591663,Gh68,Ut12,789.545456672824,,901.3078551158544,951.1018576314406,569.0,,329.0,376.0,2.0
5919,-3217530586185456668,EC10,Ut22,741.380831737315,838.5397029157316,837.5467162239493,814.5328400694106,516.0,517.0,488.0,477.0,2.0
5920,-3215937685052058938,CB,Mono1,626.7958629381917,1005.216804906162,709.9365624001827,854.4773158562638,575.0,573.0,533.0,471.0,2.0
5921,-3214983175456965504,Gh67,PAl,671.7360041743539,793.9606591306837,1017.4624010123794,792.0040976351628,572.0,530.0,481.0,365.0,2.0
5922,-3214302554257733737,PAg3,SF1,584.7567657761386,655.5419378098437,662.0334233195115,652.1542951789688,533.0,492.0,475.0,476.0,2.0
5923,-3213210482767428488,EC14,Gh44,558.2567841510078,679.7189914509507,827.8126785017722,643.4978564528533,595.0,497.0,470.0,381.0,2.0
5924,-3212151846051159693,EC16,Gh54,680.9549496301623,1294.1796369088715,1292.2027848837151,1274.4243776002313,600.0,600.0,516.0,466.0,2.0
5925,-3211395116380680764,CB,Gh54,730.1434922662479,1180.175135390925,810.7689966219702,1054.7363304056796,595.0,609.0,539.0,556.0,2.0
5926,-3210032562609349431,EC11,PAg1,724.5209967130722,834.3513598071069,819.2530859097418,792.8283497509798,523.0,336.0,311.0,310.0,2.0
5927,-3208676163874971186,Gh67,PP,809.9192723462484,962.9203280349666,949.2862111705732,986.7178692362736,570.0,487.0,507.0,383.0,2.0
5928,-3207609277379781519,EC10,Gh50,768.2894092376707,1047.6985212441257,1193.904619571338,980.7640683859312,578.0,575.0,524.0,531.0,2.0
5929,-3206109161713238371,Gh50,RP2,689.134246539151,1354.7578694545884,1304.0434612957465,1327.169806814982,536.0,570.0,506.0,446.0,2.0
5930,-3205923646688138024,Og84,PAg1,666.8999743039271,769.2351636953124,859.1775367764707,772.2289979913799,541.0,361.0,486.0,364.0,2.0
5931,-3203973201275820689,PAg1,PP,777.0499361715702,870.5535763061321,1385.9142862227964,997.4893297421694,570.0,329.0,548.0,370.0,2.0
5932,-3201628728265225426,EC17,Og84,631.5400821342447,767.5731757695688,,831.6198886284676,464.0,532.0,,308.0,2.0
5933,-3200429910638714441,EC18,Mono2,570.0745149037674,985.644096801692,969.7981228204558,906.0623540674192,542.0,505.0,484.0,469.0,2.0
5934,-3198837009505316711,PH,PK,705.3973194146104,925.9930812244584,818.99036856878,805.9916687939343,586.0,567.0,518.0,480.0,2.0
5935,-3198501731583277949,Og84,Og84,579.9161242396799,670.9123348497188,679.6753143563442,648.9036938794363,530.0,490.0,455.0,452.0,2.0
5936,-3198501731583277949,Og84,Og84,580.3363911455003,671.3985469746424,680.1678770380623,649.3739562780887,530.0,490.0,455.0,452.0,2.0
5937,-3198501731583277949,Og84,Og84,580.3363911455002,671.3985469746423,680.1678770380622,649.3739562780886,530.0,490.0,455.0,452.0,2.0
5938,-3198501731583277949,Og84,Og84,580.757267630388,671.8854643293366,680.6611541607605,649.8449007721199,530.0,490.0,455.0,452.0,2.0
5939,-3195701763044448362,Gh61,Og90,690.1934898950115,911.359161635484,961.5411174304098,851.6939404845216,591.0,426.0,471.0,252.0,2.0
5940,-3195051170504417466,Og84,SF2,634.8186282551161,781.6419675272526,,765.7861273239427,586.0,580.0,,472.0,2.0
5941,-3194789547008069957,Gh60,Gh62,766.2870734013302,824.3205692187934,906.865271038088,966.0758072664792,581.0,456.0,479.0,404.0,2.0
5942,-3194246423806262447,EC10,LA,734.6284257498052,1323.172394295976,,961.787282938118,584.0,553.0,,446.0,2.0
5943,-3193005917284891757,Gh67,ParPR2,672.6633816687713,915.7718317849648,,805.760192384611,455.0,545.0,,455.0,2.0
5944,-3192931887062607204,Gh54,ParPR2,603.6915513885065,850.3442201008663,721.1970709113629,701.9442419136103,559.0,543.0,524.0,509.0,2.0
