,Hash,sample1,sample2,t0,t1,t2,t3,t0_Area,t1_Area,t2_Area,t3_Area,Total
16,-9206542207736782581,Gh22,KA,580.9735404784586,661.8682122753149,682.9933066551309,696.2245041497556,501.0,411.0,394.0,362.0,2.0
17,-9205785478066303652,Gh54,PAg1,729.9213301802176,892.2658504132129,912.7504706383068,892.7180917623218,533.0,357.0,396.0,391.0,2.0
18,-9202790412515677493,Gh30,PAg3,739.4287143514135,890.7300102450172,910.7279273149796,887.0764026831625,558.0,341.0,384.0,357.0,2.0
19,-9201999639065404407,EC1,Ut12,749.7760119500823,866.5686932230069,877.6995174125109,854.0403031662834,555.0,321.0,379.0,387.0,2.0
20,-9200202036094344274,Gh54,SF2,535.4146551305346,669.9125317263271,683.4627250640115,683.5738671636599,523.0,398.0,404.0,388.0,2.0
21,-9199562380587954562,Gh43,PP,738.5497674679569,832.8280865139457,874.4238276280016,860.272443881568,628.0,532.0,481.0,451.0,2.0
22,-9198363562961443577,CB,Gh12,623.8135668437175,735.7786593570437,753.4372436928168,746.3212676176507,508.0,376.0,423.0,398.0,2.0
23,-9198273857038907782,Gh40,Og92,556.3252575292667,648.5822827095714,659.6677696384745,658.0490183829027,589.0,414.0,396.0,376.0,2.0
24,-9197865812862669883,EC11,Gh43,835.7844989871463,982.7912739540428,998.7660080796072,1144.1591395841597,556.0,316.0,325.0,333.0,2.0
25,-9196942643299645119,Gh24,Og87,662.3128554445186,744.4550635427408,758.0584220888209,752.3998107474562,645.0,541.0,511.0,477.0,2.0
26,-9196731051182148751,Gh22,Gh24,568.2557955764431,665.7259805600328,688.323795769675,682.5570258054878,646.0,498.0,470.0,433.0,2.0
27,-9195442527633101971,EC17,PK,695.5603121081847,818.8494578070282,862.5754956638119,852.256818900081,571.0,357.0,370.0,386.0,2.0
28,-9194637780934946952,Blank2,KA,562.6985487888661,659.8488951915241,671.4569598777283,661.0025903125577,558.0,406.0,431.0,435.0,2.0
29,-9194142674760815532,PAl,PH,685.037962257713,784.4276999249773,876.6091258576628,856.2615808438346,582.0,291.0,437.0,437.0,2.0
30,-9193847007484673866,Blank1,EC9,748.8836749785494,916.272167446868,887.4960660536523,874.7227759472524,566.0,403.0,406.0,400.0,2.0
31,-9193731288367529608,OGI33-L,Ut14,619.9642518129955,733.4449567229705,749.6709706073888,738.093114587084,611.0,327.0,323.0,322.0,2.0
32,-9192214495705379040,Gh38,Gh40,607.6830600139814,689.7651471267257,735.3297969069929,722.9630965047161,565.0,387.0,394.0,383.0,2.0
33,-9191806451529141141,EA,Og90,725.4914170812543,818.562520024567,871.3393878991897,859.2314267188686,529.0,348.0,426.0,444.0,2.0
34,-9191803109312093116,Blank2,RP2,559.0768704329655,658.9011376615427,674.0970897613192,672.6461672523487,593.0,409.0,408.0,397.0,2.0
35,-9191395065135855217,EC11,ParPR2,657.9184927007742,783.0465884428958,795.749885299933,781.8367350695221,576.0,307.0,315.0,313.0,2.0
36,-9190491914785485898,EC1,PH,776.871137985347,4245.277264803728,5370.682116605253,5958.409680698526,601.0,547.0,527.0,504.0,2.0
37,-9186756623464124933,Gh35,PAg1,763.5161312442143,926.6712248911282,935.45100958329,926.0847135672504,572.0,285.0,336.0,358.0,2.0
38,-9185763767191219819,Blank1,Og90,679.285593400555,789.4094133708982,827.9472868025935,816.4041684440965,563.0,310.0,433.0,440.0,2.0
39,-9185689736968935266,Gh59,OGI33-L,814.6040456599887,1073.7107051117005,992.444632261498,960.872763445224,560.0,374.0,438.0,449.0,2.0
40,-9183835588135783327,Blank2,Gh62,576.4124034974119,634.0621092664487,696.6408633964088,702.3787979101523,592.0,375.0,375.0,366.0,2.0
41,-9183761557913498774,OGI33-L,Og87,762.6281419410338,891.627302434733,909.9660768519766,883.0742168255971,573.0,356.0,414.0,416.0,2.0
42,-9182673297158708703,Gh43,Og122,633.2926502267038,710.92843231461,725.2868742443259,701.6048536962352,591.0,282.0,289.0,294.0,2.0
43,-9182461705041212335,Gh12,Gh61,801.9568098978915,935.5482705558974,992.3817295468132,983.2294356474544,623.0,502.0,494.0,471.0,2.0
44,-9181173181492165555,EC11,Gh62,716.7783527335692,872.2048640957852,893.3863897149897,891.3290356324528,564.0,317.0,314.0,311.0,2.0
45,-9180765137315927656,Gh24,PK,543.1616102506647,638.9420926004258,648.4442706872857,633.9908690558126,569.0,387.0,389.0,386.0,2.0
46,-9178341852086359744,EC1,Gh35,655.4021055206529,771.1984801517202,805.3226444654225,795.0456507479246,559.0,308.0,375.0,378.0,2.0
47,-9178176760894594437,Gh24,Gh9,509.90251192303526,604.0976004421311,628.531683521649,663.0094195523258,606.0,461.0,396.0,265.0,2.0
48,-9177537105388204725,Gh29,SF1,572.9579125935466,694.8057031105417,704.2727956584414,694.7591501165808,581.0,455.0,467.0,468.0,2.0
49,-9175814524468311583,PH,Ut12,795.8371668373682,986.0659172612458,793.7519403310981,,596.0,493.0,101.0,,2.0
50,-9175679445442741972,Gh62,Og87,627.978256927349,778.0452758390796,784.2181236057758,784.3652034566875,584.0,414.0,464.0,456.0,2.0
51,-9174934045095502702,Blank2,Gh43,655.9983382111817,732.6350456208673,745.0193089114581,743.7166699547251,617.0,471.0,468.0,402.0,2.0
52,-9173886345412875091,EC17,PAg3,788.9788893572796,,902.5907906674692,960.6367549847424,545.0,,569.0,357.0,2.0
53,-9172586492540588652,Gh12,OGI19-L,614.2540972490831,709.0625232727879,729.6613324059003,717.2290566844803,580.0,437.0,474.0,452.0,2.0
54,-9171066357661390059,EC1,SF2,643.6699842181996,767.8339669552576,788.757414177898,887.0230254961377,568.0,401.0,437.0,430.0,2.0
55,-9169566241994846911,EC10,EC11,919.4621399572138,1111.0652005751515,1126.312001518858,1106.3915840486768,675.0,419.0,429.0,421.0,2.0
56,-9165919228857244897,Blank1,RP2,612.4213884668281,711.6782149001652,723.7892553272446,723.3530363933173,595.0,434.0,446.0,450.0,2.0
57,-9164615629147230838,PAl,SF2,621.1349737869631,767.660879882665,796.3762880005462,804.4427684498194,570.0,358.0,441.0,404.0,2.0
58,-9163876053886681797,EC9,Og84,693.310947582919,781.253507308239,807.274467657577,918.0829065004568,589.0,449.0,380.0,198.0,2.0
59,-9163664461769185429,Blank2,RP2,553.7470262129829,666.3347101310986,683.022573743199,688.4630381791726,552.0,412.0,417.0,369.0,2.0
60,-9162144326889986836,EC10,EC17,919.248728789608,1052.0738746969575,1090.9621318293189,1083.8494845123582,489.0,317.0,361.0,383.0,2.0
61,-9160968616009628824,EC16,Og90,664.1970874442906,789.2075595813357,802.021384981133,805.4195300387457,623.0,545.0,540.0,475.0,2.0
62,-9160346723918926703,PH,RP1,634.651553489758,783.3308696593833,798.0742806070252,800.5392771978434,562.0,423.0,455.0,395.0,2.0
63,-9158392531668881748,OGI33-L,PAg1,844.2555464493229,1003.3249519581218,1040.768802165996,1164.79828431767,623.0,434.0,429.0,412.0,2.0
64,-9157601758218608662,BI,Blank2,599.6304856166201,668.8035905660851,683.2346124809924,663.6207165470302,578.0,390.0,411.0,416.0,2.0
65,-9157193714042370763,Blank1,Ut12,654.8641457718215,773.9902973747511,785.8428194846683,765.5399924324246,561.0,367.0,437.0,442.0,2.0
66,-9156240468415362745,SF1,Ut22,707.510529944676,852.4013827148187,886.7444866012585,1039.31594411026,559.0,402.0,443.0,399.0,2.0
67,-9149769720688548079,PAg3,SF2,610.1467391905036,734.7494638296099,758.7310667818696,741.9462907821353,570.0,404.0,433.0,434.0,2.0
68,-9147762603848954187,Gh29,Gh59,716.4971956385474,892.6416925617834,904.1805729991728,907.0029000771492,620.0,547.0,542.0,494.0,2.0
69,-9144771090813255916,EC18,Og84,532.6776314088164,625.27101613748,661.8355960332151,780.997848090419,596.0,508.0,436.0,145.0,2.0
70,-9144519888049862452,Gh67,Og85,657.923739404735,767.5773882651282,793.472680654383,888.018923474979,515.0,368.0,333.0,317.0,2.0
71,-9143867940462886597,EC14,Gh62,703.8681805337709,816.5951246559722,837.3617783883304,876.5670302997938,482.0,354.0,308.0,212.0,2.0
72,-9143246048372184476,EC14,Ut12,612.6212860125721,759.4725501363238,675.6324422448675,684.8115150587279,475.0,666.0,161.0,166.0,2.0
73,-9142838004195946577,Gh67,LA,602.0325922335576,636.2053263945302,654.949281216315,653.3497235874771,610.0,458.0,447.0,394.0,2.0
74,-9141971122274426329,EC17,KA,677.9702268347603,753.4426637826872,792.7398590382236,797.2523909768449,537.0,448.0,447.0,402.0,2.0
75,-9141291856122139521,EC14,OGI19-L,695.6765630987368,769.9186952659231,788.3762118327273,780.9218930234334,665.0,512.0,467.0,418.0,2.0
76,-9140639908535163666,BI,EC1,655.7718944366325,768.797255046553,788.800002096866,790.9666235331891,583.0,481.0,488.0,480.0,2.0
77,-9140042943218989837,EC17,Gh60,702.1113488966263,803.1072511732095,840.2165335227371,907.856333536502,531.0,422.0,416.0,381.0,2.0
78,-9136144727317994359,EC14,Gh16,808.2545664138726,1336.79601173713,972.2046075000738,966.7135427949612,556.0,225.0,387.0,373.0,2.0
79,-9132669045141805852,Gh43,SF2,731.1866554054978,905.0957311560884,950.3616170400364,955.8635988965982,538.0,331.0,363.0,369.0,2.0
80,-9131309833587522544,Og87,PAg1,742.477733175544,4379.52570936636,3134.083391749367,7297.875472917316,667.0,245.0,466.0,105.0,2.0
81,-9129673979591179693,Gh11,Gh22,546.764761647838,659.7425812901297,679.0260943158945,678.2245907994205,547.0,283.0,259.0,249.0,2.0
82,-9129373404753165180,CB,EC14,626.9013810335924,745.2380408634715,766.2163333769934,775.0916746134242,587.0,293.0,315.0,403.0,2.0
83,-9127670415266513689,BI,PAg1,686.6441488568244,774.9961328719803,798.2909473365683,791.2420992993414,696.0,514.0,233.0,192.0,2.0
84,-9127445225697728688,EC11,Gh16,901.8210769578324,1037.4132503714836,1048.1040097396144,1059.0495169642156,527.0,265.0,320.0,337.0,2.0
85,-9126677558993608575,ParPR2,RP1,554.5684195455992,680.397918413965,688.1787523915494,675.9302442678678,557.0,422.0,419.0,407.0,2.0
86,-9126145372825442249,Gh54,Og84,549.9180326752453,691.4671844916475,,,541.0,306.0,,,2.0
87,-9126037903487218863,EC17,Gh40,675.7309648664769,814.2801701194869,796.4296237537218,780.0221117237223,577.0,338.0,459.0,457.0,2.0
88,-9124839085860707878,LA,SF1,658.7058587324232,782.5079408692685,802.2856152726041,791.5283217957688,606.0,501.0,507.0,467.0,2.0
89,-9124749379938172083,EC17,Gh24,637.0412219613629,766.1251452619933,781.3945734345644,773.8411692033002,555.0,369.0,390.0,380.0,2.0
90,-9122942267672247610,Gh29,Gh62,509.26287008059535,589.4523368923417,620.0793884702061,619.7999536140065,559.0,410.0,384.0,355.0,2.0
91,-9122902657026350514,EC17,KA,764.8629128400745,856.1372314487386,881.9968077790203,897.1883678054502,540.0,418.0,460.0,461.0,2.0
92,-9121875381177057943,SF1,SF2,665.808900729662,810.5924837354435,833.3886071436527,838.2338629491688,561.0,423.0,456.0,410.0,2.0
93,-9120110938266441799,EC10,ParPR2,634.4147116994446,736.8774150439444,746.0455986349343,739.7063087363103,563.0,367.0,395.0,359.0,2.0
94,-9120057354372662770,Gh40,Gh40,530.8009179001665,615.1821949256199,626.1226747642679,624.1063320046474,572.0,383.0,383.0,391.0,2.0
95,-9120057354372662770,Gh40,Gh40,525.3423440028299,608.8558730258547,619.6838447363936,617.6882373515332,572.0,383.0,383.0,391.0,2.0
96,-9120057354372662770,Gh40,Gh40,525.3423440028299,608.8558730258549,619.6838447363937,617.6882373515333,572.0,383.0,383.0,391.0,2.0
97,-9120057354372662770,Gh40,Gh40,519.9948955193963,602.6583421167069,613.3760961347958,611.4008019948234,572.0,383.0,383.0,391.0,2.0
98,-9119947202121621451,BI,Gh9,550.825421996582,651.59967362816,662.0647824237209,670.1829835043428,566.0,436.0,435.0,396.0,2.0
99,-9119266580922389684,EC17,OGI33-L,801.1928032211492,909.1771884100368,938.2159382498749,944.5203908043288,549.0,353.0,363.0,397.0,2.0
100,-9118858536746151785,EC17,Mono2,791.5942286664055,916.9433733451064,945.5727486820632,939.823716617079,558.0,346.0,365.0,347.0,2.0
101,-9118615988382358788,EC1,Mono2,730.7522517401947,855.9911516253197,873.9207056050878,854.2251469324457,543.0,297.0,329.0,327.0,2.0
102,-9117658995917623150,CF,Gh60,592.3403777970024,667.6868079432923,683.1285967772803,670.0830269746334,574.0,349.0,377.0,394.0,2.0
103,-9117115872715815640,Og85,PAg3,796.4830442921448,833.3772850155216,1070.6864960909995,1150.0155040892337,533.0,301.0,409.0,354.0,2.0
104,-9116311126017660621,EC1,RP2,597.8777300843702,695.0568636928948,712.6141849152998,737.904372772337,551.0,402.0,421.0,410.0,2.0
105,-9114996589274005378,Gh43,Gh62,694.3551392439609,781.9297734780812,788.0249180049119,776.132837819741,560.0,282.0,309.0,307.0,2.0
106,-9113479796611854810,CF,Gh43,642.2318474659859,766.9713119625819,757.3101811500329,754.2723217526927,542.0,188.0,391.0,388.0,2.0
107,-9111434543392329101,EC17,RP1,682.4165758651268,793.6443920604723,844.758808905324,1193.0971733462695,628.0,537.0,484.0,199.0,2.0
108,-9110645124989000974,Blank2,EC9,699.3782404288443,830.9389092208077,853.2879321303204,832.1253829310448,557.0,256.0,284.0,285.0,2.0
109,-9110268441679739299,Gh24,RP2,539.0732705430559,646.3609340999913,676.4513683915098,830.5588596235472,567.0,364.0,316.0,254.0,2.0
110,-9108937227940476636,CF,PP,644.4819085331532,744.8045997573668,734.1910371355565,721.6235200012185,594.0,245.0,427.0,431.0,2.0
111,-9108529183764238737,EC1,Gh67,594.3152312246779,715.0036533324011,736.9120147112803,719.6238296035424,545.0,373.0,389.0,391.0,2.0
112,-9107648704391429856,Gh50,Og87,659.6423337162945,793.6156550172399,808.0987259568566,791.7042854073093,475.0,408.0,431.0,421.0,2.0
113,-9107437112273933488,Gh9,Og90,623.3794750600558,784.842888010605,765.6785076823999,768.5613893361044,585.0,446.0,486.0,468.0,2.0
114,-9106843957693274837,EC10,SF2,699.4910746506907,844.4205064712417,874.0552871725365,870.7076760194146,588.0,448.0,436.0,447.0,2.0
115,-9106592754929881373,Og122,RP1,547.257062288287,623.2806718863962,652.2044979921421,682.730719304666,614.0,488.0,465.0,374.0,2.0
116,-9105841592125505383,Gh22,PP,555.6957386234574,649.9636553252102,668.6950445259828,662.982099084069,545.0,261.0,285.0,339.0,2.0
117,-9104012628287469026,Og85,ParPR2,607.2664870194991,699.3027264529167,736.0848556580222,742.6921062183153,575.0,477.0,492.0,401.0,2.0
118,-9103801036169972658,Gh50,PAg3,715.4425630966794,854.4842385579122,873.1854151703111,865.3902558354768,591.0,402.0,426.0,418.0,2.0
119,-9103797693952924633,EC9,Gh12,806.9392756648061,944.0192300102888,959.4138106943956,941.145921080592,512.0,317.0,383.0,392.0,2.0
120,-9103389649776686734,EC1,EC17,714.8456549045618,814.5519270565907,838.099537884809,825.882213467782,451.0,337.0,346.0,356.0,2.0
121,-9102956678825920543,Gh38,Og90,750.8784850400125,878.0996586399737,916.645032006354,1063.0594240391729,556.0,327.0,403.0,403.0,2.0
122,-9102846526574879224,EC10,Gh24,735.9440305178869,809.3470960114547,819.491281224916,826.152061287648,562.0,328.0,336.0,324.0,2.0
123,-9102438482398641325,EC14,SF2,660.9423103171695,771.4843609774483,809.2650784979164,812.3647497221112,564.0,361.0,402.0,371.0,2.0
124,-9100558320370880923,Blank1,CF,592.2131738739604,656.7208950951596,669.7037322116366,655.6365709399402,452.0,254.0,281.0,299.0,2.0
125,-9099210450470918394,EC10,Gh62,635.9310293412137,734.2361691964168,750.3919088180274,754.0818646072412,523.0,325.0,328.0,313.0,2.0
126,-9098873094299917023,Mono2,RP2,627.6498894913808,725.1836071845069,751.7896035848906,754.406101733014,574.0,419.0,362.0,330.0,2.0
127,-9097330288443157992,KA,ParPR2,586.6933319999765,678.6576915918905,691.3889266812488,672.4193370476262,555.0,415.0,436.0,451.0,2.0
128,-9096758508122099745,EC17,PH,771.30633498277,934.375136884358,947.7847178041184,925.8410960173225,518.0,334.0,410.0,415.0,2.0
129,-9094985815432562729,PH,Ut22,796.6259468114806,942.814942008655,960.8644439655322,1037.864518370938,585.0,402.0,471.0,466.0,2.0
130,-9094667881799540220,Gh30,PH,812.0023526826818,983.8945427841852,988.1221207812354,965.769603522682,552.0,283.0,336.0,337.0,2.0
131,-9094333867845586874,EC16,Gh50,577.3929139406029,666.4979114063576,687.3138048958882,694.3784285852263,620.0,525.0,489.0,400.0,2.0
132,-9094259837623302321,Mono2,ParPR2,657.5013238570589,756.0515681992109,786.6420673015041,785.5494603218891,586.0,308.0,345.0,326.0,2.0
133,-9092971314074255541,EC1,Og87,694.6940109115035,807.1416202690842,821.9981360921086,841.3899386177919,460.0,358.0,351.0,212.0,2.0
134,-9092739702744103728,EC17,Mono1,811.4522645978064,901.2954064255812,920.2835907086836,905.1256239419744,547.0,330.0,379.0,399.0,2.0
135,-9092331658567865829,EC17,SF2,758.7731736509904,873.4954131383006,905.6373374436068,890.3215297867581,523.0,352.0,376.0,393.0,2.0
136,-9091746846471198614,Blank1,Gh30,661.9878554526646,788.9257554341885,821.3872756832462,951.5333548748052,606.0,516.0,470.0,161.0,2.0
137,-9090699146788571003,ParPR2,SF1,619.0983508966704,748.6951847421412,775.4836070959618,774.0332710935509,632.0,515.0,486.0,427.0,2.0
138,-9088110770367237784,EC18,EC18,541.3971342113839,648.6158830569556,656.0483007243306,676.313454493076,554.0,153.0,476.0,452.0,2.0
139,-9088110770367237784,EC18,EC18,541.2736404545054,648.4679324914499,655.8986548096581,676.1591860567562,554.0,153.0,476.0,452.0,2.0
140,-9088110770367237784,EC18,EC18,541.2736404545053,648.4679324914497,655.8986548096578,676.1591860567561,554.0,153.0,476.0,452.0,2.0
141,-9088110770367237784,EC18,EC18,541.150203023119,648.3200494061847,655.7490771484746,676.0049879822573,554.0,153.0,476.0,452.0,2.0
142,-9086288974229944507,EC10,Gh50,745.9366649531398,883.9364402091683,914.8173985334264,899.3656189596526,550.0,307.0,312.0,311.0,2.0
143,-9084063307869991030,EC16,PAl,645.7475127209505,746.989890233016,767.8587866725676,751.2835391974443,584.0,454.0,455.0,459.0,2.0
144,-9082652898125983677,Gh16,RP2,780.1699473171459,943.6818195832592,964.576455734414,971.3723861972028,552.0,383.0,395.0,383.0,2.0
145,-9081640022640423118,Gh9,KA,625.8375837308608,737.6076903144974,740.571133636645,809.7862294240848,716.0,546.0,355.0,205.0,2.0
146,-9080705532257985129,EC1,EC9,843.3765588858529,1019.6021648837813,1024.064786898181,1039.3912722367054,569.0,404.0,441.0,405.0,2.0
147,-9080139906973879970,EC18,Gh68,645.8964659094137,741.6977325737054,804.2293793355684,836.3759163455613,567.0,451.0,471.0,470.0,2.0
148,-9079731862797642071,BI,CF,573.0745032147365,661.4042063198758,664.713907583178,655.0576547715648,561.0,358.0,381.0,385.0,2.0
149,-9079657832575357518,EC14,Gh43,774.8332482711064,882.234692528367,899.8604746641413,874.5290747131654,538.0,205.0,256.0,268.0,2.0
150,-9078777353202548637,EC16,OGI19-L,564.5825193231439,653.5885107632797,650.972960263363,653.6824869375478,582.0,494.0,525.0,513.0,2.0
151,-9077069456154024299,Gh54,Gh67,623.5046885768519,763.1212964793851,771.418088538499,888.8669669715351,591.0,416.0,427.0,401.0,2.0
152,-9074646170924456387,Gh35,SF1,684.8113180295378,822.8576360268061,886.6335177535128,964.8201234373706,582.0,502.0,499.0,274.0,2.0
153,-9074238126748218488,EC17,OGI33-L,1125.350921410784,895.3667432220766,963.391761005101,944.7007119174406,486.0,353.0,388.0,386.0,2.0
154,-9071010094820495557,Og87,ParPR2,621.2968064917696,727.1386500057356,775.0596969603042,764.6056089082906,592.0,349.0,416.0,422.0,2.0
155,-9070598708427209633,Gh60,OGI33-L,682.9951935131124,799.8979228282092,818.0935746596799,800.2683481949792,579.0,272.0,273.0,281.0,2.0
156,-9070190664250971734,BI,Gh40,601.4269461475062,682.3292554226545,698.0678578784068,692.9914026693546,507.0,312.0,317.0,324.0,2.0
157,-9069782620074733835,KA,PAg3,708.7472607821004,782.8454363578213,807.545873718157,1035.1187642099862,595.0,487.0,417.0,132.0,2.0
158,-9069647541049164224,Ecoli,Mono2,703.5937086462875,846.052994845071,849.3238490577398,861.4510595137384,578.0,467.0,486.0,461.0,2.0
159,-9067359334845165923,LA,ParPR2,586.2530046542383,675.5325770890269,696.6522055313625,702.9218145191664,603.0,524.0,485.0,428.0,2.0
160,-9066962632323248803,Gh22,Gh62,550.664982154312,657.0072381689564,673.1829883374759,662.7088240420396,571.0,299.0,278.0,273.0,2.0
161,-9066267263354860674,EC10,EC18,681.7317675120116,782.664725192689,840.0002428225556,842.3738372161373,468.0,295.0,307.0,278.0,2.0
162,-9065462516656705655,Gh54,PAl,607.7945910275115,745.3782494867293,757.4303531409598,744.4015345942909,579.0,390.0,423.0,425.0,2.0
163,-9064539347093680891,Gh29,ParPR2,548.4660873554097,,662.0586994481395,656.6010724542425,706.0,,479.0,445.0,2.0
164,-9064131302917442992,EC10,PAl,803.4987572524931,972.8003360022104,924.7380022274152,906.254123609514,633.0,494.0,463.0,457.0,2.0
165,-9063039231427137743,LA,PK,650.3264683542639,764.5691444456165,783.0687280170818,778.344307477631,592.0,270.0,433.0,456.0,2.0
166,-9062557157028615291,Gh44,SF2,592.4064372487308,679.5702512877701,685.7300536850119,662.0999732508377,574.0,465.0,448.0,451.0,2.0
167,-9061676677655806410,Gh11,Og85,602.8182891885907,721.0623077070563,715.3998631558289,718.1201038481075,564.0,410.0,434.0,420.0,2.0
168,-9059560736431044173,Gh24,Og85,610.4473354010927,749.3884887845238,759.0860735338294,750.5548219094455,558.0,339.0,370.0,368.0,2.0
169,-9058991768929890989,Gh12,KA,682.047761949465,757.9463687219779,773.6277937056616,758.6536305341175,557.0,450.0,477.0,466.0,2.0
170,-9058583724753653090,EC9,RP2,765.9030605611173,889.013567419526,916.2540584859717,903.580712483435,552.0,338.0,387.0,400.0,2.0
171,-9058272212881997393,EC17,EC17,864.2620409018422,975.6237555893024,1032.6486233020776,1201.2498043586909,569.0,439.0,394.0,176.0,2.0
172,-9058272212881997393,EC17,EC17,858.4304799655696,969.040787563011,1025.6808830941884,1193.1444368864677,569.0,439.0,394.0,176.0,2.0
173,-9058272212881997393,EC17,EC17,858.4304799655695,969.0407875630108,1025.6808830941882,1193.1444368864672,569.0,439.0,394.0,176.0,2.0
174,-9058272212881997393,EC17,EC17,852.6770878674118,962.5460605698812,1018.8065415770252,1185.14771736712,569.0,439.0,394.0,176.0,2.0
175,-9058040601551845580,EC17,PAg3,749.0598242592022,871.432733670492,896.7268579409231,890.4072420465324,535.0,401.0,437.0,445.0,2.0
176,-9057632557375607681,Gh50,SF2,575.3847138989541,704.8487338093873,714.1466244411304,701.398907981746,570.0,368.0,382.0,388.0,2.0
177,-9054288806330740492,Blank2,Og87,635.3577421215414,754.6248852118307,786.1363717689891,868.67384822528,620.0,469.0,468.0,403.0,2.0
178,-9053498032880467406,Gh40,Gh9,570.9993172133079,664.5060296750834,678.7863668353643,671.6903016958253,604.0,370.0,296.0,261.0,2.0
179,-9053089988704229507,EC1,RP2,637.7906865851121,735.527223327738,747.2930720881125,734.121727967802,549.0,334.0,342.0,329.0,2.0
180,-9051801465155182727,Gh50,OGI19-L,533.4513062984197,613.0940370956758,644.7843686657378,891.3563435885575,623.0,516.0,366.0,192.0,2.0
181,-9051589873037686359,Og90,SF1,726.5004338152115,880.0771888396675,890.4259423093932,875.099193651247,554.0,446.0,488.0,487.0,2.0
182,-9051569853825030914,Mono1,SF2,687.8072666448703,801.83178963807,823.6261085323839,820.1353705836942,550.0,339.0,364.0,329.0,2.0
183,-9051457476924934681,Gh50,Gh61,784.972934350837,949.913701348269,1008.0591974681848,1179.7595576304204,692.0,548.0,463.0,363.0,2.0
184,-9049861956776506576,Gh43,PP,751.6553523895684,866.1692944407811,899.2583997900327,890.9060219628851,515.0,107.0,109.0,135.0,2.0
185,-9048361841109963428,Blank1,Gh35,623.8512546374042,767.1678646981511,777.4545387365197,772.5766800263617,668.0,320.0,326.0,330.0,2.0
186,-9046433662054526936,Blank1,Ut22,670.0023884721938,792.5685671938674,808.9298219643783,796.8899923377745,468.0,349.0,347.0,338.0,2.0
187,-9045530511704157617,Mono2,RP1,697.0755764467867,811.7371111831178,832.2442499956402,834.8457111181764,545.0,368.0,361.0,352.0,2.0
188,-9044576002109064183,Blank1,RP2,635.7944500832493,867.0228994538144,873.6331389600158,891.5860912359118,542.0,413.0,410.0,396.0,2.0
189,-9042778399138004050,Gh16,Gh38,1149.1847306537816,912.0816704959892,962.6377429550624,1234.9079155032189,551.0,470.0,378.0,124.0,2.0
190,-9042370354961766151,Blank1,KA,586.6928412823295,657.4173350678747,671.3050237807508,691.1679447337132,555.0,464.0,460.0,354.0,2.0
191,-9041730699455376439,Og122,Ut22,602.4578691503183,715.7546845122366,736.6063807120044,750.0007243865111,535.0,459.0,433.0,312.0,2.0
192,-9038487983656284704,Mono2,Og85,731.6089482620621,866.1725614519397,887.6268009434854,873.2636505273177,580.0,277.0,299.0,295.0,2.0
193,-9036335920402765701,EC14,Ecoli,614.5406695175495,725.2305404922789,751.4222817406011,762.3932890440001,613.0,492.0,463.0,405.0,2.0
