,Hash,sample1,sample2,t0,t1,t2,t3,t0_Area,t1_Area,t2_Area,t3_Area,Total
32,-9194142674760815532,Ecoli,Mono2,602.4669130938607,840.9023220765197,901.061817295944,831.3795493577151,591.0,594.0,536.0,497.0,2.0
33,-9193847007484673866,Gh9,SF2,561.3524875180709,640.0419022734723,680.3468038816303,670.2094608683138,555.0,562.0,500.0,456.0,2.0
34,-9192214495705379040,Blank2,EC14,564.4333671380709,805.5885741383124,818.6040754501554,828.7186914541937,581.0,585.0,516.0,481.0,2.0
35,-9191806451529141141,Gh67,PH,702.5679672462117,838.7134733136669,880.7767217889639,870.28338281984,537.0,535.0,503.0,472.0,2.0
36,-9191803109312093116,Blank2,EC1,603.4110214376559,720.2626016194814,711.1431451940165,692.5297346226774,533.0,361.0,412.0,376.0,2.0
37,-9191395065135855217,EC17,Gh68,748.7233916951602,1445.7118544699106,1568.7935167382034,1582.2275158247985,581.0,526.0,430.0,373.0,2.0
38,-9190095212263568778,Mono2,PK,752.1479272877452,869.8478158757199,888.6716553180897,856.5527566084376,601.0,497.0,460.0,411.0,2.0
39,-9187004273712590509,CF,Ut14,699.7823495076146,810.3046865610311,905.1906465180176,984.413073891894,466.0,466.0,250.0,159.0,2.0
40,-9185763767191219819,CF,Gh68,603.0068793092339,752.4434568076446,791.6233185576483,736.0809314844379,506.0,440.0,459.0,444.0,2.0
41,-9185689736968935266,EC9,PK,762.5396243385912,1013.7058588650186,879.9231035452787,846.0245624243286,578.0,569.0,545.0,536.0,2.0
42,-9183835588135783327,Blank1,Gh36,536.1040462680094,807.0061889343644,782.762993940968,664.5203048748709,550.0,571.0,536.0,506.0,2.0
43,-9183761557913498774,Gh22,OGI33-L,717.5941959721823,1029.9778974124183,1048.0295703217937,980.5510711137624,563.0,528.0,496.0,472.0,2.0
44,-9182673297158708703,EC14,Og90,820.8757727216909,1062.810518770056,962.0000352661934,935.1315201385848,600.0,562.0,536.0,526.0,2.0
45,-9181173181492165555,Og85,PH,670.6107863398901,816.7666185248061,857.1132624485592,847.4587677036111,518.0,548.0,497.0,466.0,2.0
46,-9179476613766880876,EA,Og122,733.1136018949543,857.1464144790318,1487.2535681820946,1363.8024356163446,700.0,339.0,125.0,169.0,2.0
47,-9178341852086359744,EC11,EC18,662.1381765085133,1260.9279952081918,1359.5066344495567,1383.9666252522472,533.0,521.0,457.0,433.0,2.0
48,-9177537105388204725,EC14,Gh44,555.2319416115785,617.6783419958766,640.1882114212343,626.337367828872,535.0,554.0,488.0,458.0,2.0
49,-9175814524468311583,Blank2,Gh16,592.4138993637799,657.3196611256848,693.8117953426485,809.6086487310596,689.0,607.0,448.0,210.0,2.0
50,-9175679445442741972,Gh16,Gh61,675.5055892609014,914.6204246328582,920.5731234646884,868.183293541247,717.0,731.0,693.0,654.0,2.0
51,-9174702433765350889,Gh62,ParPR2,619.2971174266703,817.7717298736575,750.6786932070568,724.9424197422675,467.0,436.0,394.0,380.0,2.0
52,-9171066357661390059,Gh54,Ut14,697.001185422157,835.5706270798082,902.4383296604836,892.2918382804023,622.0,589.0,530.0,510.0,2.0
53,-9170658313485152160,Gh16,LA,747.642069947802,880.6433427716134,927.4387828268384,919.8884061594052,610.0,566.0,443.0,418.0,2.0
54,-9166660882366756547,Gh62,Gh9,658.1076964144718,777.7760529231086,801.9797859352361,786.8199855239928,519.0,502.0,459.0,463.0,2.0
55,-9164863279395696414,EC9,EC9,873.4016776274799,1274.5273983779643,1289.3220656580927,1129.0266741548087,625.0,560.0,466.0,430.0,2.0
56,-9164863279395696414,EC9,EC9,863.6332755690391,1260.2726787217416,1274.9018777390818,1116.3992808598848,625.0,560.0,466.0,430.0,2.0
57,-9164863279395696414,EC9,EC9,863.6332755690391,1260.2726787217416,1274.9018777390818,1116.3992808598848,625.0,560.0,466.0,430.0,2.0
58,-9164863279395696414,EC9,EC9,854.0809625312077,1246.33329092749,1260.800682042727,1104.0512209742153,625.0,560.0,466.0,430.0,2.0
59,-9164072505945423328,Ecoli,Gh68,618.3851807161439,723.1381407005326,746.6239873459184,743.8294813959338,621.0,686.0,606.0,557.0,2.0
60,-9163664461769185429,Blank1,PH,560.8235438171566,650.9965337808617,684.479636219818,675.0298365523107,520.0,581.0,511.0,475.0,2.0
61,-9160968616009628824,EC16,RP1,675.8061508729621,1303.7351181973236,2630.765336752008,1371.9780504921268,718.0,475.0,120.0,171.0,2.0
62,-9158392531668881748,Gh12,PK,795.0773563596449,979.6383025511786,900.7794335334224,892.5953784356592,710.0,618.0,574.0,514.0,2.0
63,-9157601758218608662,Gh16,Gh54,766.5286197292236,871.9221465652537,874.7423339919256,856.1128590968486,588.0,586.0,554.0,534.0,2.0
64,-9156240468415362745,Gh67,Og92,623.9023567174836,693.3786052436313,712.8233788712387,704.9590209191831,583.0,546.0,492.0,451.0,2.0
65,-9155396111071310630,Gh24,Gh38,623.9824778395207,695.9913648130018,750.035259486479,750.3516946769437,547.0,517.0,487.0,480.0,2.0
66,-9150562572387783774,EC14,Gh54,734.5650017671038,1046.8298190755484,1075.48001059363,951.5289929672994,548.0,500.0,450.0,420.0,2.0
67,-9149769720688548079,Gh67,Mono2,682.9876602782791,989.0741592009248,995.426624299714,855.7770087781447,590.0,551.0,451.0,424.0,2.0
68,-9147762603848954187,Gh43,KA,589.7968259604067,690.9461500450951,713.5185846003816,728.5156007942015,613.0,654.0,549.0,413.0,2.0
69,-9146699269868692408,EC9,OGI33-L,631.2777775557269,910.7749963729696,808.6531992309541,968.7237711762538,598.0,583.0,345.0,193.0,2.0
70,-9146066036123669508,CF,PAg1,631.1204605549051,697.8914871556888,736.27848368483,739.6673791115387,682.0,539.0,473.0,408.0,2.0
71,-9145834424793517695,Ecoli,Gh44,534.3082580854696,611.4858219150708,621.4626776074257,680.4604544720089,659.0,643.0,407.0,159.0,2.0
72,-9144519888049862452,EC9,Mono1,658.7300934545457,787.1603352037455,760.9681379603462,748.6138239437682,564.0,534.0,497.0,460.0,2.0
73,-9143246048372184476,Mono2,PAl,618.1436026097653,685.2976302287565,725.1708353980321,800.0577066648557,455.0,400.0,348.0,178.0,2.0
74,-9142591708994425960,Mono1,Mono2,627.7036736518041,1049.3150697320918,1029.0679505430624,816.6601380459188,621.0,513.0,444.0,423.0,2.0
75,-9141291856122139521,Ecoli,Gh40,666.6629452664773,925.5471929284128,857.5018552515525,853.6014262249878,726.0,595.0,492.0,275.0,2.0
76,-9140639908535163666,CB,Mono1,605.7459630303989,972.8784290165725,1025.3810824300083,827.1955613656725,638.0,634.0,486.0,454.0,2.0
77,-9140042943218989837,Gh24,Gh30,607.8472169701131,699.060430558964,739.6281247478836,736.0582146610066,610.0,538.0,473.0,427.0,2.0
78,-9138711729479727174,Gh44,Og87,628.9990237327073,740.2134637663378,735.1574440836328,726.2714373136548,585.0,542.0,439.0,376.0,2.0
79,-9137211613813184026,Gh24,Og122,592.604482508294,686.3872575080067,718.3020036424517,720.4993592368103,553.0,460.0,412.0,363.0,2.0
80,-9136367256469131911,EC1,RP2,639.035795905906,1111.5913224902013,1075.175792523429,1001.7927180045236,481.0,483.0,445.0,449.0,2.0
81,-9136144727317994359,Blank1,SF2,586.7757765439897,973.3803978913768,969.1293687233735,927.6194383854336,595.0,592.0,513.0,452.0,2.0
82,-9135959212292894012,EC18,Og87,651.557751596136,1063.192192122958,1147.2967331236125,1193.5801549791718,540.0,506.0,438.0,354.0,2.0
83,-9134141162993328355,EC10,Og92,650.7375363938985,726.3542265568852,724.8730973776006,729.9555906653171,712.0,581.0,523.0,422.0,2.0
84,-9132669045141805852,Gh30,PK,664.5336570062977,838.9329991926644,799.7826604368961,996.9613445460408,568.0,533.0,426.0,162.0,2.0
85,-9131309833587522544,Blank1,Ut14,566.2281395226648,667.204990375316,701.1479328099,759.7809991242046,593.0,558.0,467.0,284.0,2.0
86,-9129916527954972690,EC1,RP2,589.7133542192196,1209.1763512211614,1199.6099016457924,1509.6493265904248,502.0,482.0,396.0,250.0,2.0
87,-9128869232893024674,LA,PP,783.5287296662843,861.0697879577759,899.104970098301,892.6612003891958,549.0,458.0,417.0,434.0,2.0
88,-9126677558993608575,CB,PK,684.4196831372267,925.8310022281346,843.4770104360333,824.034970056372,543.0,295.0,332.0,328.0,2.0
89,-9126145372825442249,Og84,Og87,586.6124315569298,673.6892009351343,688.0992093290542,686.5984862980005,589.0,543.0,480.0,424.0,2.0
90,-9126037903487218863,Gh28,Gh62,666.0642913400861,924.6673329887994,934.0825295125728,853.2718613495022,561.0,527.0,497.0,477.0,2.0
91,-9125737328649204350,CB,EC18,626.9579895614977,1240.1585036498564,1402.2899245728634,2666.527152129949,669.0,484.0,394.0,102.0,2.0
92,-9125629859310980964,Og85,PP,772.407122705781,903.8523812615556,957.5247564509608,1091.451537929528,512.0,477.0,437.0,431.0,2.0
93,-9124749379938172083,EC16,EC9,653.6211284847459,1227.8553690704575,1249.537682820743,1146.384237652703,539.0,469.0,452.0,435.0,2.0
94,-9124537787820675715,Blank1,Gh62,545.8434292052076,800.481696250584,786.4981084693063,672.9042318065151,585.0,616.0,534.0,471.0,2.0
95,-9123693430476623600,EC17,PAg3,688.8678125230558,764.349627066363,798.397858294639,800.4911758397596,650.0,596.0,499.0,475.0,2.0
96,-9122494612850112615,EC11,Og87,730.9051426893991,1294.6452626822038,1215.381206540733,963.0960424129112,526.0,473.0,446.0,422.0,2.0
97,-9120901711716714885,EC14,Gh68,749.9556592049214,1045.2241595355,1011.2112870253734,906.147952299967,563.0,517.0,468.0,424.0,2.0
98,-9119947202121621451,Ecoli,Og90,566.1846942408225,744.0288172102465,665.2852857449406,659.6782013089472,544.0,537.0,495.0,449.0,2.0
99,-9119266580922389684,CB,PAl,675.1715472938001,738.1868691237302,776.7192764470525,757.6042910726453,528.0,514.0,476.0,461.0,2.0
100,-9118858536746151785,Gh68,PP,736.0415917750719,867.9451227829092,913.6195191024832,918.9458651888856,548.0,536.0,484.0,410.0,2.0
101,-9118615988382358788,Gh16,Og87,759.209450133847,839.7581196585837,853.4519123524012,838.1632632174719,559.0,555.0,546.0,520.0,2.0
102,-9118067040093861049,EC17,OGI33-L,658.9003494975224,1116.645285713003,1163.6796438798883,1112.2297535183488,561.0,536.0,493.0,466.0,2.0
103,-9117658995917623150,Gh30,Gh43,642.5497328984496,750.278808067878,777.5270426886381,761.0276537331822,623.0,613.0,555.0,535.0,2.0
104,-9117115872715815640,Gh9,Ut12,683.4016184394192,800.5428993535285,843.6129116645712,853.0099626157526,574.0,581.0,542.0,499.0,2.0
105,-9116311126017660621,Blank1,Gh62,557.9742273404379,782.6443811666263,791.6449167441893,703.3017789831275,587.0,570.0,497.0,440.0,2.0
106,-9115816019843529201,Gh44,Mono1,505.44018960784575,561.691801021747,588.4562336207604,713.4617226920644,603.0,660.0,394.0,184.0,2.0
107,-9114996589274005378,Gh40,PP,686.1420996084665,769.5080926487077,804.3998620172051,789.5407827242957,581.0,487.0,455.0,448.0,2.0
108,-9114430963989900219,EA,Gh61,728.0249383248486,843.2710437569206,859.6560377006475,829.2630476341606,624.0,597.0,570.0,542.0,2.0
109,-9113887840788092709,Og90,PK,718.8594045618196,916.2709208496226,855.0163543938467,869.3545241067627,643.0,676.0,575.0,440.0,2.0
110,-9112573304044437466,CB,Gh54,683.3455098504456,1124.7113698547555,1067.718526213736,942.0253058944072,594.0,569.0,537.0,506.0,2.0
111,-9111768557346282447,Gh12,SF1,765.6023815212955,1206.716541989016,1139.5253799169216,1050.887518308283,592.0,556.0,544.0,528.0,2.0
112,-9111360513170044548,CF,PK,691.6427484451898,756.6230159448829,782.1865289321581,766.2896614343074,547.0,538.0,497.0,503.0,2.0
113,-9110645124989000974,Blank1,Ut14,609.3753196133777,702.6722721318481,733.4400790554332,718.4195288626497,609.0,575.0,546.0,525.0,2.0
114,-9109860397503501400,EC17,Gh60,637.8524420799972,1233.9798473067633,1278.9461730994017,1236.02382998524,478.0,436.0,413.0,374.0,2.0
115,-9108937227940476636,Gh16,PAg3,707.492763556951,776.1100177193222,807.9914780186707,799.9760713169638,587.0,553.0,540.0,527.0,2.0
116,-9108529183764238737,Gh16,Gh30,646.5346084463043,748.4918131074231,788.4453436880773,775.2649688262132,587.0,590.0,509.0,504.0,2.0
117,-9107648704391429856,EC11,EC16,678.4272462086217,1331.7195132059223,1400.5521678990508,1277.394480450704,545.0,509.0,459.0,432.0,2.0
118,-9107437112273933488,Gh16,Gh29,654.7518276889253,774.3507363869754,793.287258085532,783.0085256332936,550.0,580.0,539.0,494.0,2.0
119,-9106843957693274837,EC10,Gh9,620.9550097168818,707.1466284634563,747.5764432082119,894.594011777898,603.0,557.0,476.0,372.0,2.0
120,-9105841592125505383,Gh43,RP2,588.0116234104478,679.39157130378,722.5934189635497,732.0375398925016,582.0,462.0,423.0,383.0,2.0
121,-9105301151836515806,Gh36,LA,749.255966031837,1437.7246533123628,1225.7087760658972,1095.3511146595656,543.0,498.0,470.0,450.0,2.0
122,-9104012628287469026,Gh62,OGI33-L,604.9410006788622,861.8087000752873,826.1194171282724,723.779284456065,562.0,589.0,482.0,391.0,2.0
123,-9103797693952924633,Og87,SF1,807.946608290724,858.234884499647,906.555558795307,874.5298335834461,630.0,701.0,646.0,645.0,2.0
124,-9103389649776686734,Gh44,PH,581.2029365366168,644.136631815066,695.378609126415,671.4989078386814,541.0,524.0,484.0,482.0,2.0
125,-9102956678825920543,Gh16,PAg1,760.541017602098,840.0202836344425,876.730260411976,877.210643453732,612.0,541.0,541.0,533.0,2.0
126,-9102846526574879224,Gh28,SF2,646.9145528255976,1111.816173093335,1085.890638079012,947.2051141475648,547.0,493.0,426.0,371.0,2.0
127,-9102438482398641325,Blank1,EC1,503.0072202669839,1016.9142996898177,890.540890606134,736.7163667032995,596.0,600.0,523.0,468.0,2.0
128,-9100558320370880923,Gh54,OGI33-L,652.6053500149792,926.019993249518,924.4302109299748,803.6965535749839,644.0,645.0,552.0,516.0,2.0
129,-9099753573672725904,Gh12,Gh67,679.8318252088767,1059.821157166206,1066.4431875631954,912.4037377376771,570.0,511.0,425.0,359.0,2.0
130,-9099210450470918394,Gh16,PH,704.7106046034767,874.0535681746418,831.0640115280213,825.338086224918,587.0,578.0,527.0,473.0,2.0
131,-9098802406294680495,EC9,Gh44,584.7435221254735,1038.6241762321274,843.2513926750379,698.4145716745542,673.0,651.0,602.0,241.0,2.0
132,-9094667881799540220,Gh16,Gh43,650.8997878475107,737.6453954065357,744.2049596550878,720.6588037429947,610.0,628.0,593.0,580.0,2.0
133,-9092739702744103728,Blank1,Og85,654.1916434662619,949.1512956004404,941.076166141992,901.4489493645932,562.0,559.0,526.0,506.0,2.0
134,-9092331658567865829,EC14,Gh61,710.6552167965554,1022.067903737333,847.7089320992875,827.0879518857724,566.0,508.0,484.0,465.0,2.0
135,-9091746846471198614,EC17,Mono2,680.5009938996842,1165.8541628369296,1272.2319008895129,1228.1009768817596,604.0,561.0,479.0,446.0,2.0
136,-9091338802294960715,Gh24,Mono1,540.7916214122536,631.0693831791588,660.6491507657853,660.9360806925417,546.0,511.0,448.0,430.0,2.0
137,-9091239587077560580,EC1,Gh59,660.229572469513,796.5389964027889,766.2492581003473,760.4730959545918,540.0,560.0,532.0,474.0,2.0
138,-9090831542901322681,Gh40,Gh44,518.7399429479949,582.333657830494,582.7595556330765,564.9375645270262,589.0,537.0,489.0,450.0,2.0
139,-9089743282146532610,Mono1,ParPR2,560.9297270543542,742.9590685993221,651.5857851199858,636.8197192925846,538.0,519.0,461.0,432.0,2.0
140,-9088110770367237784,Gh40,Og84,596.7333232575321,715.1743882589069,717.0178677707881,701.9747053326452,486.0,458.0,434.0,415.0,2.0
141,-9086288974229944507,Gh22,Mono1,591.7122397469093,883.9675001264685,894.6826614251597,760.0368856169542,558.0,552.0,472.0,455.0,2.0
142,-9084063307869991030,Gh60,Mono1,705.9187819377438,1024.7621617546297,1024.0584795855748,900.4347838335644,605.0,593.0,505.0,451.0,2.0
143,-9082652898125983677,Gh54,PP,729.9818099823104,854.5808309852907,907.088733156592,909.0432797264172,552.0,497.0,427.0,418.0,2.0
144,-9081231978464185219,PAg3,RP1,703.5052702470537,825.3004274492278,920.417051759246,1306.5480266069528,545.0,459.0,287.0,147.0,2.0
145,-9080139906973879970,Gh50,Ut12,745.7840888497516,1056.1056866436872,1036.165528592588,912.3637060057172,624.0,587.0,572.0,553.0,2.0
146,-9079731862797642071,Gh40,SF1,585.3755262157897,1017.36751215638,981.9690175501406,911.120388364198,548.0,551.0,504.0,476.0,2.0
147,-9079657832575357518,Ecoli,Mono2,640.1476785779936,906.1333039114016,901.3663412742586,790.7597948726357,589.0,571.0,543.0,518.0,2.0
148,-9078777353202548637,CF,Gh16,627.9330678950846,741.433365688147,764.5967089540721,751.4322134823916,533.0,561.0,532.0,502.0,2.0
149,-9077069456154024299,Gh11,Gh36,576.0369343756095,673.0308287520222,701.6652500622074,699.4686253517168,542.0,596.0,536.0,516.0,2.0
150,-9074238126748218488,KA,RP1,603.3656435504176,910.957626122054,970.4619547939644,895.7454829689856,505.0,491.0,470.0,455.0,2.0
151,-9073730867354580454,EC14,Gh44,541.6654762985087,631.7029204142642,607.8074960510755,597.2622549688168,574.0,533.0,469.0,424.0,2.0
152,-9071010094820495557,PK,SF2,664.7822951515076,819.28737788679,853.1063932493876,832.717314620388,546.0,556.0,538.0,509.0,2.0
153,-9070190664250971734,EC9,SF2,735.2235140151131,1161.4409727083062,1132.9896620575128,1406.021624715605,584.0,520.0,419.0,145.0,2.0
154,-9069647541049164224,Og90,PAl,752.2687778494341,906.8889078717682,960.3791469192446,950.3542468147468,540.0,579.0,535.0,504.0,2.0
155,-9066962632323248803,Gh16,SF1,769.1621292573749,905.684565774259,960.1105133985168,958.770872471507,604.0,596.0,515.0,449.0,2.0
156,-9065462516656705655,OGI33-L,PH,621.659671509826,740.2280925640847,776.5043697502415,758.1723624884119,543.0,534.0,498.0,469.0,2.0
157,-9063039231427137743,Gh16,Og90,736.4433928802042,953.0055794818556,976.4584030624088,961.507927118184,583.0,638.0,613.0,573.0,2.0
158,-9062631187250899844,EC1,Gh54,621.066806659576,896.5158855181852,892.5082290543122,767.9899123226411,546.0,554.0,497.0,470.0,2.0
159,-9058831375002118666,OGI33-L,PAg3,595.576193642683,677.6797617514675,703.926919432899,709.7964738552098,628.0,616.0,524.0,469.0,2.0
160,-9058583724753653090,EC17,Gh68,741.4767551272658,1412.263024195325,1567.1255346707962,1765.0406145285124,537.0,466.0,411.0,236.0,2.0
161,-9058272212881997393,Gh50,Og122,659.7740889703597,722.6251422484077,1424.6472891577316,1632.2731924252969,638.0,375.0,166.0,180.0,2.0
162,-9058040601551845580,PH,PP,712.1216108825128,847.9414667417793,888.4302492349003,887.5866080150207,497.0,497.0,466.0,462.0,2.0
163,-9057632557375607681,Gh11,SF1,556.468160163057,644.2632875314252,678.279824913992,672.2406014603228,529.0,576.0,513.0,472.0,2.0
164,-9054288806330740492,Gh38,Ut14,765.6771132499836,888.3535983860414,935.0796559737688,1035.9319533238142,681.0,559.0,474.0,171.0,2.0
165,-9053089988704229507,Og90,Og90,854.3822630206653,1123.700842378361,1060.377134232889,1040.9428544014654,614.0,605.0,510.0,509.0,2.0
166,-9053089988704229507,Og90,Og90,854.1081249831093,1123.3402904836616,1060.0369004531983,1040.6088563262892,614.0,605.0,510.0,509.0,2.0
167,-9053089988704229507,Og90,Og90,854.1081249831093,1123.3402904836616,1060.0369004531983,1040.6088563262892,614.0,605.0,510.0,509.0,2.0
168,-9053089988704229507,Og90,Og90,853.8341628095932,1122.9799698889065,1059.696884939049,1040.275072516347,614.0,605.0,510.0,509.0,2.0
169,-9051589873037686359,KA,PH,592.9760031363846,710.0674604145569,726.0094663833007,721.0307364944288,521.0,542.0,472.0,453.0,2.0
170,-9051569853825030914,EC1,EC9,977.5773409549522,1276.0971057578556,1272.9863616626508,1090.0326223440231,586.0,544.0,520.0,494.0,2.0
171,-9049861956776506576,Gh24,RP2,655.7353162978981,801.239781178808,856.9713248389525,875.6354456925848,546.0,437.0,392.0,366.0,2.0
172,-9049453912600268677,EC14,SF1,701.1158026908187,1059.4904653851306,1057.544798033422,919.195684766878,571.0,520.0,430.0,420.0,2.0
173,-9046433662054526936,Gh54,RP2,543.7432905451888,1191.9202219301824,1175.6052687920244,1097.0049780597533,494.0,506.0,468.0,429.0,2.0
174,-9045530511704157617,Gh9,RP1,619.076330233969,737.9260135720534,784.2692357944813,787.8934165314799,503.0,423.0,392.0,380.0,2.0
175,-9044576002109064183,Gh59,LA,818.2325628639991,970.1395008097888,963.9885078818904,977.7089112397844,541.0,531.0,477.0,441.0,2.0
176,-9040442175906329659,PAg1,SF1,615.6176781560945,711.2012115706619,750.7723220697243,1043.657610134461,564.0,382.0,335.0,113.0,2.0
177,-9039243358279818674,Gh12,Gh67,837.0702855636287,1148.6064573143324,1116.61953297086,1255.8284127876414,725.0,614.0,464.0,167.0,2.0
178,-9038487983656284704,Gh36,PAl,790.059926340652,838.6454719856187,873.2518598715537,855.642363063367,586.0,570.0,551.0,523.0,2.0
179,-9036743964579003600,EC16,PAl,589.1927294766349,693.6864450188739,721.2040305070595,713.2116756989959,505.0,528.0,482.0,444.0,2.0
180,-9036335920402765701,BI,EC14,652.3603909800493,807.355650116354,832.6526945301682,796.7913943243268,611.0,494.0,422.0,306.0,2.0
181,-9035899607234951485,CB,Gh11,652.0143721380276,732.2028454896922,769.8079276493357,775.1904316929391,587.0,493.0,479.0,474.0,2.0
182,-9031171459640685406,EC1,RP2,558.3732405764777,1132.9815486136629,1146.018203187955,1110.911680726484,559.0,516.0,460.0,401.0,2.0
183,-9030763415464447507,Gh36,PAg1,632.5754990718948,700.8217410252039,733.6194264940599,733.2472588500762,654.0,557.0,516.0,444.0,2.0
184,-9030112822924416611,Mono1,RP2,562.7641536019789,1062.3401430519032,962.8100951281132,920.0657726624294,578.0,550.0,473.0,429.0,2.0
185,-9026637140748228104,EC16,SF2,719.697304972346,1240.3507557474964,1444.4837798063247,2059.542465446392,605.0,547.0,389.0,119.0,2.0
186,-9025685973370182695,EC17,Gh44,580.5585743503987,743.8458116185999,747.7067849328124,764.1996509025511,486.0,432.0,406.0,374.0,2.0
187,-9025570254253038437,Ecoli,Gh22,700.5247847361046,994.7823868487086,952.0507910048784,864.276633869946,590.0,550.0,523.0,499.0,2.0
188,-9023642075197601945,EC17,PK,676.248313350656,767.6311726350456,796.5785270462047,778.1011553905381,547.0,528.0,490.0,488.0,2.0
189,-9023566689928372433,EC11,Gh61,682.5833592430571,816.5681963014895,1889.489880044976,1940.6289529719968,690.0,322.0,160.0,171.0,2.0
190,-9023341500359587432,EA,Mono1,571.6739632359283,676.0475263983245,684.2965518019545,747.1570222175212,629.0,573.0,487.0,412.0,2.0
191,-9021387308109542477,CF,Og87,737.3646434397995,898.4704506267253,932.0067423134568,879.9810582381168,567.0,526.0,486.0,440.0,2.0
192,-9019705424255626602,PAl,ParPR2,664.2952302614659,795.7983426067445,832.1449823732781,,630.0,446.0,379.0,,2.0
