,Hash,sample1,sample2,t0,t1,t2,t3,t0_Area,t1_Area,t2_Area,t3_Area,Total
28,-9200202036094344274,Gh9,PK,675.3468375602288,759.8826627400275,760.8948202718004,845.295956698227,600.0,559.0,533.0,482.0,2.0
29,-9199562380587954562,KA,SF1,761.8314173498438,928.9553908613476,963.1461337431166,1111.471059665628,604.0,629.0,550.0,526.0,2.0
30,-9198363562961443577,Gh38,Gh43,805.106408400514,935.9559162976848,917.5494694095293,1215.7885362432278,573.0,541.0,526.0,511.0,2.0
31,-9198273857038907782,Ecoli,Gh11,632.8828320668833,763.6362246501737,765.0507244370606,914.6909512950452,578.0,544.0,533.0,564.0,2.0
32,-9196942643299645119,EC9,Gh54,683.4010158019348,1237.974708909696,1720.1292209911908,2672.7678871110274,707.0,668.0,563.0,216.0,2.0
33,-9196731051182148751,BI,SF2,733.5813435325872,889.7912845441039,1259.9388695849718,1526.2579601059242,602.0,592.0,184.0,172.0,2.0
34,-9194637780934946952,Gh61,SF2,711.2312146678762,1176.7557598264495,1141.9370222239152,1243.4091277498517,562.0,557.0,542.0,544.0,2.0
35,-9193847007484673866,EC9,Gh62,672.7846573462668,1116.0277742828705,1125.0639053801483,810.4718128378283,556.0,535.0,519.0,536.0,2.0
36,-9193731288367529608,Mono2,PH,696.2346220585811,834.6466738829142,841.9037278551444,862.865342397415,534.0,500.0,492.0,492.0,2.0
37,-9192214495705379040,Mono2,Og84,708.2169504897847,759.7385514768638,760.2976157156021,927.8945071216624,616.0,547.0,534.0,261.0,2.0
38,-9191806451529141141,Gh68,LA,737.8475925207684,963.2940906467622,915.7053395415332,861.2057492837775,578.0,548.0,545.0,368.0,2.0
39,-9191803109312093116,RP1_A,RP1_B,740.0139410851275,1272.565003561274,1309.9129398535624,1388.973504109894,523.0,492.0,470.0,461.0,2.0
40,-9191395065135855217,EC9,RP2,731.7711474782991,1262.4159547826312,1282.8653060952208,1376.746230621093,525.0,509.0,469.0,421.0,2.0
41,-9190899958961723797,EC10,Gh62,702.5921466722103,1160.857117300251,1043.5072996258575,976.3806288610814,602.0,545.0,497.0,464.0,2.0
42,-9190491914785485898,Gh50,Gh67,665.5329455115506,956.2414618500144,1196.8361980277257,,580.0,467.0,219.0,,2.0
43,-9187671927034000866,Og87,RP2,745.8557544440741,1276.8311776800974,1813.4552443388127,2973.522689207096,500.0,445.0,204.0,114.0,2.0
44,-9185763767191219819,Blank2,Gh35,670.3694574464167,759.0911321659343,720.8363728343621,1099.9830214178298,567.0,511.0,500.0,195.0,2.0
45,-9185689736968935266,Gh68,Og90,844.9639733806284,928.7147217334984,908.4577351556824,949.0742721035384,619.0,699.0,658.0,634.0,2.0
46,-9184809257596126385,BI,Mono1,664.8822451437468,835.0355167616895,826.3750005412369,863.0097209879737,599.0,592.0,562.0,514.0,2.0
47,-9183761557913498774,EC1,EC12,799.7823153697491,1260.913134268828,1458.5364131365568,,583.0,564.0,393.0,,2.0
48,-9182673297158708703,Ecoli,Og90,691.7742769057539,845.774112068652,799.3356487199753,804.922189369056,519.0,505.0,482.0,474.0,2.0
49,-9181404792822317368,Gh40,ParPR2,701.1757165017073,841.9597337359503,1026.5816444768072,,548.0,386.0,129.0,,2.0
50,-9181173181492165555,EC1,Gh54,749.0893073829246,1104.0145128166605,1008.008844723602,,535.0,529.0,514.0,,2.0
51,-9179476613766880876,Ecoli,LA,678.551148283095,920.2040680543172,1021.6258518905456,2502.122088764724,566.0,506.0,420.0,140.0,2.0
52,-9177537105388204725,Gh54,RP1_A,719.3835882298396,1360.4248700712426,1312.1689230785737,810.0048575331971,575.0,575.0,556.0,501.0,2.0
53,-9175814524468311583,Mono1,RP2,577.36273085015,1099.7368638206842,1252.4206643410807,944.704278684996,574.0,492.0,291.0,164.0,2.0
54,-9175679445442741972,Og84,RP2,666.9126535157427,828.6939998690369,850.883359063008,888.7887864257539,582.0,485.0,464.0,439.0,2.0
55,-9174702433765350889,Gh54,LA,662.2149395820708,987.3530279856058,1068.6942504315596,1053.4509253754877,538.0,502.0,476.0,461.0,2.0
56,-9174294389589112990,Gh50,KA,689.539393516739,896.5403485718799,904.1011001537796,913.3791576558835,544.0,514.0,463.0,425.0,2.0
57,-9173886345412875091,BI,Og87,740.3855497385537,997.7975036573766,1781.2780720092353,1898.7644167137216,546.0,289.0,109.0,107.0,2.0
58,-9172586492540588652,BI,Og90,739.1616327424427,833.2730796334749,812.9361172046971,,552.0,524.0,511.0,,2.0
59,-9164863279395696414,Blank1,Mono2,741.8012124371762,1009.3075823007956,977.4550994764234,914.2629941582238,534.0,548.0,508.0,401.0,2.0
60,-9164615629147230838,Ecoli,Og90,740.5550406746346,865.0092195775123,808.6667320821266,833.7415937086146,540.0,536.0,510.0,477.0,2.0
61,-9164072505945423328,Gh11,Gh43,636.1287111214908,748.8588627751036,750.5065631232341,755.6234306423698,592.0,531.0,526.0,492.0,2.0
62,-9163876053886681797,PAl,RP1_A,737.5102283511742,850.8381321233052,872.1841587306304,,600.0,599.0,558.0,,2.0
63,-9163664461769185429,OGI33-L,PAl,728.8213774465067,798.5310572835558,834.1733558552451,1422.124879246756,572.0,515.0,519.0,515.0,2.0
64,-9162144326889986836,EC11,Gh44,638.8867903323837,709.2177877412163,697.7667800616489,,525.0,415.0,426.0,,2.0
65,-9160968616009628824,Gh68,RP1_B,757.4752122489293,1329.3294630229293,2073.33789146068,1497.6766492558736,608.0,513.0,165.0,161.0,2.0
66,-9160346723918926703,EC17,SF1,760.4210880002939,1026.9014512111903,1083.1586638736,964.8526017304556,593.0,537.0,455.0,274.0,2.0
67,-9159147906292415718,Gh30,OGI33-L,691.5312675210107,1050.945364076775,990.212278353136,970.6366479828224,597.0,515.0,405.0,228.0,2.0
68,-9158392531668881748,Gh30,Og92,548.064979641995,597.5530571916552,669.8723977939061,,568.0,242.0,250.0,,2.0
69,-9157601758218608662,Blank1,Mono1,572.7053610904493,802.329552479425,777.0407021222445,753.210862978385,547.0,535.0,493.0,462.0,2.0
70,-9155396111071310630,Gh40,Og87,758.9500748221433,1007.084124402246,943.9836392709816,1254.8695084488563,565.0,564.0,556.0,570.0,2.0
71,-9150562572387783774,BI,Og122,601.4985115547473,698.2128438600904,695.089728266981,,546.0,472.0,458.0,,2.0
72,-9149769720688548079,Blank2,Gh40,625.1792697239098,876.5854173499923,865.5172384603524,889.1947785040583,555.0,541.0,495.0,407.0,2.0
73,-9148410509134264771,Gh40,Gh40,754.0654749352253,1044.8201482823802,1039.186478249488,1028.9632324864012,612.0,614.0,461.0,248.0,2.0
74,-9148410509134264771,Gh40,Gh40,758.7472162747948,1051.3070885325606,1045.6384409191226,1035.3517224286604,612.0,614.0,461.0,248.0,2.0
75,-9148410509134264771,Gh40,Gh40,758.7472162747947,1051.3070885325603,1045.6384409191226,1035.3517224286602,612.0,614.0,461.0,248.0,2.0
76,-9148410509134264771,Gh40,Gh40,763.4874555533718,1057.8750825205657,1052.1710202848435,1041.8200359809584,612.0,614.0,461.0,248.0,2.0
77,-9147762603848954187,Og90,RP2,811.4231918249851,970.337169396284,992.6538914100702,1883.4076725032944,573.0,572.0,512.0,262.0,2.0
78,-9146699269868692408,Mono1,RP2,652.7778077829756,1074.0424643058209,1073.5238998508455,844.0286461046845,607.0,583.0,498.0,351.0,2.0
79,-9146474080299907407,Blank1,Og84,579.9310507990681,651.6579773530991,637.3808517790529,763.3136660187977,528.0,485.0,446.0,459.0,2.0
80,-9146066036123669508,EA,EC14,801.3058700146858,1052.5738485424815,1102.0112943452837,,584.0,563.0,516.0,,2.0
81,-9145834424793517695,PAg1,PAl,744.5430423419872,881.8166917384897,908.0662495513336,1272.528932424059,599.0,557.0,477.0,118.0,2.0
82,-9144771090813255916,CB,Og90,670.6771833526566,781.7095528733087,768.6794314737039,923.1872882337426,607.0,596.0,439.0,205.0,2.0
83,-9144519888049862452,PH,RP2,675.7540084355874,829.7326787671668,848.5440081827302,976.1921677466596,539.0,479.0,468.0,324.0,2.0
84,-9143246048372184476,EC1,EC11,695.1867635526421,939.6301918870984,922.2754926924252,867.0056868228659,607.0,530.0,434.0,147.0,2.0
85,-9143138579033961090,Gh22,PAl,700.8793196540753,759.6885694367157,772.2288480109225,1043.6583042060818,538.0,463.0,454.0,882.0,2.0
86,-9142838004195946577,Blank1,RP2,683.2658209480408,1181.1975977091483,1252.1297351228598,902.3273353850886,580.0,530.0,453.0,395.0,2.0
87,-9141971122274426329,EC1,Og84,671.5280976685856,762.4840735358969,786.819376855489,876.3118298599028,535.0,502.0,486.0,473.0,2.0
88,-9141939761407450105,Gh35,Og85,817.2539904317587,960.284894372806,934.0127504786504,1156.3423819112463,593.0,576.0,492.0,206.0,2.0
89,-9140639908535163666,Blank2,EC10,649.7433733535876,934.3410553410909,875.2437035029886,1201.5541875006902,571.0,553.0,513.0,399.0,2.0
90,-9140042943218989837,OGI19-L,Ut22,766.9543198617068,890.2847105560402,927.8263783766556,,577.0,586.0,524.0,,2.0
91,-9140003332573092741,EC18,Gh30,624.0338848569917,1047.877589528217,1088.79544979017,1499.3665292122007,604.0,591.0,594.0,851.0,2.0
92,-9139595288396854842,Gh35,Og87,718.2284953751534,888.9969869884073,836.2497509894849,1247.1095257848094,558.0,543.0,532.0,470.0,2.0
93,-9138711729479727174,EC16,Og84,623.7634908533255,682.6761043794228,688.3304364473765,705.043937765692,572.0,542.0,518.0,452.0,2.0
94,-9137211613813184026,Gh29,RP2,698.0223910798863,1172.4084297006284,1264.0677768058756,891.5332421201665,560.0,545.0,527.0,525.0,2.0
95,-9135959212292894012,Gh24,Gh30,562.7543209575601,602.3576876632787,627.6040021183212,663.8588480302442,583.0,560.0,533.0,534.0,2.0
96,-9134867140802588763,Gh30,Mono2,649.3145907011955,942.0783455732344,893.9616602821438,1232.3242028284194,596.0,564.0,507.0,445.0,2.0
97,-9134141162993328355,Blank2,Ecoli,623.9610829814901,1052.9688475188705,1026.0311517276784,859.4618587104682,556.0,494.0,452.0,891.0,2.0
98,-9132916695390271428,Gh22,Mono1,685.5922998739486,952.9335467872696,814.2127088822233,1025.17112130413,532.0,509.0,328.0,128.0,2.0
99,-9129916527954972690,Blank1,Gh50,682.4774971821013,973.8436968275428,926.3318633477184,768.0932918660754,534.0,521.0,481.0,509.0,2.0
100,-9129373404753165180,Og87,Og90,848.4069056401122,992.0847997103116,924.396286429815,934.7232142086282,582.0,558.0,496.0,363.0,2.0
101,-9128869232893024674,Blank1,Gh40,677.8094820182405,867.3028633013549,854.8260581393951,852.7614678460676,576.0,558.0,545.0,521.0,2.0
102,-9127670415266513689,BI,Mono2,804.7160561046787,980.0851118690528,1294.4986019773646,1209.2800677935445,588.0,514.0,183.0,157.0,2.0
103,-9127445225697728688,EC14,Gh35,821.5169879048758,1051.9036419213155,1078.8194870726063,1173.604052400763,493.0,416.0,229.0,192.0,2.0
104,-9126677558993608575,EC1,Ecoli,721.928375209454,1128.4059759127788,1053.5727446568562,1061.7375632791668,552.0,528.0,518.0,534.0,2.0
105,-9126145372825442249,CB,Mono2,769.4950312525298,1694.2410014429795,1568.082794594546,915.368475818602,567.0,515.0,409.0,318.0,2.0
106,-9126037903487218863,EC18,Gh35,689.2251101359719,780.1210999197255,793.1291276898845,895.7123342891808,569.0,523.0,519.0,481.0,2.0
107,-9125737328649204350,PK,PK,670.5512122508854,783.587595777711,742.8335737428404,,597.0,551.0,504.0,,2.0
108,-9125737328649204350,PK,PK,670.5342575373852,783.5677829685683,742.8147913885756,,597.0,551.0,504.0,,2.0
109,-9125737328649204350,PK,PK,670.5342575373851,783.5677829685682,742.8147913885755,,597.0,551.0,504.0,,2.0
110,-9125737328649204350,PK,PK,670.5173036812541,783.5479711613234,742.7960099841005,,597.0,551.0,504.0,,2.0
111,-9125629859310980964,EC18,Og87,682.455259674943,1119.7345789656683,1164.2574312961556,,535.0,509.0,486.0,,2.0
112,-9124749379938172083,EC10,PAg3,694.6219905957528,741.6227373069577,780.8204291407104,835.283488302526,560.0,536.0,533.0,439.0,2.0
113,-9124537787820675715,Gh35,RP2,736.6358365468024,924.0406050681024,904.39098647375,874.5948080586669,565.0,389.0,395.0,550.0,2.0
114,-9123693430476623600,Gh22,PAg3,882.1075339977566,947.3106382433202,955.9935711342667,1010.14293189667,621.0,523.0,514.0,476.0,2.0
115,-9122902657026350514,BI,Gh62,704.6497553234926,942.0100222025344,945.199102505533,987.441237812519,568.0,546.0,530.0,514.0,2.0
116,-9122494612850112615,Og84,PAl,679.5865291313451,839.0644382173255,852.5876723375271,1300.3785965666584,528.0,442.0,427.0,551.0,2.0
117,-9121875381177057943,Gh11,Gh12,717.0185507943321,816.6421727409366,828.5691709735489,1342.5641940756125,492.0,462.0,446.0,315.0,2.0
118,-9120901711716714885,EC1,EC18,689.7511324197808,1176.4010501243822,1182.7741255568387,815.2019045500225,589.0,584.0,568.0,296.0,2.0
119,-9120110938266441799,Gh59,OGI33-L,699.2455949299397,874.768597217231,908.474275638368,,572.0,588.0,557.0,,2.0
120,-9120057354372662770,Gh68,RP1_B,861.1937915945551,1475.5827988453184,1457.895492173412,1471.8235746395335,600.0,619.0,599.0,591.0,2.0
121,-9119947202121621451,Og87,PH,704.6744505699285,849.1011304829642,864.1109369710008,920.0082852750928,526.0,519.0,483.0,501.0,2.0
122,-9119266580922389684,Gh24,RP2,630.6371729616197,701.1700300968154,707.5743760896263,725.7964366695918,561.0,396.0,394.0,451.0,2.0
123,-9119044051771252132,EC17,Gh11,632.6383955316677,832.626559944444,852.4404299915843,1123.1646413415815,567.0,548.0,521.0,214.0,2.0
124,-9118067040093861049,EC9,Og92,613.2799457226195,684.8013232021203,694.8415561596993,1253.2237149122864,525.0,509.0,492.0,539.0,2.0
125,-9117658995917623150,Gh30,PAl,691.7929183216817,787.0983030183669,785.2414703662155,1343.6837733147186,527.0,486.0,458.0,479.0,2.0
126,-9116570735162833079,EC1,Og90,827.6300515807684,,1301.3125721057086,1610.086205107372,536.0,,152.0,136.0,2.0
127,-9116311126017660621,Gh22,RP2,743.7448765572246,1435.0658552317889,1486.112751241276,,517.0,501.0,456.0,,2.0
128,-9115816019843529201,CB,PK,726.6092162930598,847.8872806302596,769.3547759681685,1296.9468167074633,594.0,539.0,387.0,173.0,2.0
129,-9114996589274005378,EC12,PP,775.1757724092155,843.6888714771592,858.7143153137023,869.3988493694729,564.0,573.0,567.0,503.0,2.0
130,-9113479796611854810,CF,PAg1,715.3187321151456,840.9824855369484,814.9819858691013,910.9249860358044,577.0,492.0,486.0,521.0,2.0
131,-9111768557346282447,Og84,ParPR2,632.8004621582384,714.2482149353463,715.355685805391,739.6321798796574,498.0,454.0,443.0,422.0,2.0
132,-9111434543392329101,Gh44,KA,626.2930193203185,667.0725841591443,676.6255163309099,783.0941524066516,608.0,583.0,584.0,530.0,2.0
133,-9111360513170044548,EC12,LA,754.5631017184411,1108.0650125421255,1114.6350254385798,,562.0,531.0,520.0,,2.0
134,-9107437112273933488,Blank1,RP2,678.9913684605983,1265.6068527108482,1376.399861205961,827.4396707343838,547.0,538.0,514.0,503.0,2.0
135,-9106843957693274837,EC1,Gh24,603.0720627488402,661.7456072317616,696.1194866640011,1029.566072126882,560.0,579.0,557.0,153.0,2.0
136,-9105841592125505383,EC16,KA,710.0669768392744,1068.1488130161956,1173.023131672432,890.8473155491032,556.0,512.0,478.0,126.0,2.0
137,-9105508933218496996,Gh28,Gh44,678.0545847392973,811.4289306657421,772.5281419286733,,573.0,538.0,543.0,,2.0
138,-9105301151836515806,EC9,Gh62,752.9642541255587,1382.239652012397,1372.7702968305196,1002.355952596274,570.0,549.0,512.0,115.0,2.0
139,-9104012628287469026,EC18,EC9,636.8988760854406,1037.5663276933324,1076.9226204052854,724.735086170111,562.0,558.0,543.0,505.0,2.0
140,-9103801036169972658,EC9,PH,818.0369106986287,997.7420435429397,978.2023061592712,913.1287941145736,542.0,472.0,500.0,495.0,2.0
141,-9103797693952924633,EC1,Gh68,772.1025550948557,1194.2581441106038,1077.2120933600388,1024.637777068578,594.0,590.0,574.0,544.0,2.0
142,-9102956678825920543,KA,LA,792.6709072322877,915.2298824908368,915.4395264950352,946.0402548790383,603.0,619.0,592.0,584.0,2.0
143,-9102846526574879224,LA,Og85,716.1001415589093,960.6683194262264,964.780530744044,,541.0,312.0,453.0,,2.0
144,-9102438482398641325,Gh40,Gh50,697.366476070175,1120.8415359057594,1001.7681652111346,950.506878465846,542.0,514.0,482.0,456.0,2.0
145,-9100558320370880923,CB,Og87,680.6892150299824,1470.4000911665091,1410.5256052354437,1694.0333295816863,513.0,492.0,459.0,133.0,2.0
146,-9099753573672725904,Gh44,LA,661.5289071871113,720.0568182488238,757.4153586451245,1119.7862785218604,574.0,492.0,492.0,303.0,2.0
147,-9099470059616090852,CB,EC1,710.923351856327,831.9310157486597,812.596366863963,,701.0,622.0,537.0,,2.0
148,-9099210450470918394,EC9,Gh38,935.1300098882742,1687.8618673496255,1709.31914517478,1197.840501011929,487.0,462.0,443.0,476.0,2.0
149,-9098802406294680495,CB,Gh61,794.0212006757591,1554.1563955009117,1449.017830370411,1612.928960161844,558.0,531.0,490.0,469.0,2.0
150,-9097969943949547704,PAg1,PAg1,682.9288264926415,772.3714210892034,810.2562418966351,792.5363965296441,543.0,443.0,447.0,463.0,2.0
151,-9097541880560654360,EC12,Gh35,761.0830977949644,891.115384604881,894.3282704601826,,647.0,568.0,468.0,,2.0
152,-9096758508122099745,EC12,Gh35,809.2686084060401,866.3557797906132,896.265236526414,,611.0,644.0,616.0,,2.0
153,-9095967734671826659,Gh30,Gh43,735.197106392049,762.7321226543386,741.964540706203,852.1022798697813,544.0,561.0,530.0,490.0,2.0
154,-9094667881799540220,Gh40,Gh67,772.7573567167581,1136.7023860287943,1015.5870561153052,992.684628129055,573.0,543.0,537.0,518.0,2.0
155,-9094333867845586874,EC18,Gh28,639.8423516867535,912.3612341446394,966.6836883781816,814.7937823004874,593.0,599.0,531.0,485.0,2.0
156,-9093530476194376814,Og85,RP2,776.4826621456085,1291.2220228806018,1366.9132729113835,1046.20621998796,534.0,555.0,447.0,183.0,2.0
157,-9092331658567865829,Gh12,Mono2,889.3894031352206,1245.9645170082647,1168.6963860734193,1387.4379029165782,496.0,440.0,430.0,523.0,2.0
158,-9091746846471198614,EC12,Gh35,810.4555769459606,908.1816962894328,966.252681121112,1017.8795912417828,604.0,639.0,595.0,555.0,2.0
159,-9091338802294960715,RP1_B,SF2,740.5975188765344,1253.880727882402,1252.8558171492664,926.2782275854034,570.0,552.0,545.0,578.0,2.0
160,-9090831542901322681,PAg3,PAg3,777.0418197284184,886.167662868359,930.2588933004032,989.21565864233,569.0,515.0,503.0,327.0,2.0
161,-9090831542901322681,PAg3,PAg3,787.2696617447665,897.8318778767375,942.5034607785148,1002.2362467494509,569.0,515.0,503.0,327.0,2.0
162,-9090831542901322681,PAg3,PAg3,787.2696617447665,897.8318778767375,942.5034607785148,1002.2362467494509,569.0,515.0,503.0,327.0,2.0
163,-9090831542901322681,PAg3,PAg3,797.7703437336553,909.8072498327408,955.0746668035616,1015.6041746860228,569.0,515.0,503.0,327.0,2.0
164,-9090699146788571003,Gh30,PAl,670.6546117777043,743.6566256035483,752.0393358781139,800.6965913579263,582.0,575.0,527.0,444.0,2.0
165,-9090548028844687629,Gh44,PAg1,644.2054733338084,704.7570489116548,733.104850786178,823.9691155076748,583.0,462.0,471.0,443.0,2.0
166,-9089743282146532610,EC10,SF2,641.9869830700137,973.128717080376,1007.8779767386026,897.5490459785437,545.0,531.0,517.0,456.0,2.0
167,-9088110770367237784,RP1_A,SF2,706.3078916660597,1081.778310831373,1140.5288352039647,1055.0721408852394,487.0,473.0,460.0,135.0,2.0
168,-9086288974229944507,CB,Gh67,693.4358815595239,1138.0355883186685,998.5658720280832,742.0180847028365,558.0,525.0,500.0,536.0,2.0
169,-9084868054568146049,EC14,Og90,742.6232903095987,925.5907085974968,883.9631332049764,916.5329831262428,582.0,516.0,434.0,342.0,2.0
170,-9084460010391908150,Gh44,Og85,668.1858720796815,775.6972439945649,766.4828803888929,1429.497736623223,621.0,513.0,432.0,104.0,2.0
171,-9084063307869991030,Og122,ParPR2,531.6417155892385,619.5909766829861,605.6232563126421,630.7976538368425,542.0,491.0,473.0,441.0,2.0
172,-9083457644824138696,EC17,PP,725.7269387252843,840.5812492744531,854.4682268319334,930.2342142211908,562.0,540.0,539.0,495.0,2.0
173,-9082652898125983677,EC10,Gh35,694.4421666221717,982.8039521972092,952.7953299154626,865.1699607252866,658.0,636.0,614.0,484.0,2.0
174,-9080705532257985129,Blank1,Blank2,638.3450731373732,672.0719402152592,670.0934810746764,927.4023708604556,583.0,609.0,578.0,274.0,2.0
175,-9079731862797642071,Gh22,Og87,784.714194878234,1188.6791907009206,1090.6084462593103,1339.0341732121317,543.0,533.0,528.0,511.0,2.0
176,-9078777353202548637,CF,Ecoli,754.4188821022537,846.5388945975781,852.5759117996124,869.9677944814747,583.0,585.0,565.0,554.0,2.0
177,-9076429800647634587,Blank2,EC10,729.5447202321941,960.3792336510638,921.8738547305772,1134.7898343063669,626.0,661.0,570.0,784.0,2.0
178,-9074238126748218488,PP,RP1_B,764.6990050077413,957.8315961850632,962.0077869415022,1003.1758182109562,552.0,426.0,424.0,187.0,2.0
179,-9073730867354580454,CF,EC10,693.8055983225497,820.6725834863302,854.3495639052338,,542.0,520.0,501.0,,2.0
180,-9073598471241828776,EC17,EC9,686.9513222884377,1105.9222741976566,1172.4329858322883,1306.2821336500476,549.0,562.0,512.0,407.0,2.0
181,-9071010094820495557,Gh30,Gh61,686.6361171452447,981.018826233649,881.8238775492484,1015.4464742333512,597.0,599.0,588.0,825.0,2.0
182,-9070598708427209633,Blank2,Gh67,638.4454753192798,889.6769769054764,874.2162044765361,866.8667335588623,541.0,513.0,486.0,466.0,2.0
183,-9070190664250971734,BI,PH,690.096276713481,822.2815973649962,821.3956527953158,833.2999678348347,536.0,493.0,478.0,457.0,2.0
184,-9069782620074733835,EA,OGI33-L,658.0093365927589,901.9113496831224,1367.6464644669668,,591.0,491.0,150.0,,2.0
185,-9069647541049164224,Mono2,OGI33-L,729.4309939454747,1100.4859306156973,1003.87224994529,1072.329241619276,608.0,599.0,573.0,222.0,2.0
186,-9067359334845165923,KA,Ut14,678.1351109810682,803.2253789436553,812.1959019352624,857.3913782129995,605.0,530.0,492.0,383.0,2.0
187,-9066962632323248803,Blank1,Gh28,628.042735411706,818.3366826532966,801.6089528390747,790.576534927488,532.0,509.0,475.0,457.0,2.0
188,-9066267263354860674,Gh28,Mono2,779.5592056290235,1131.5201738574767,1002.6594742669016,914.5702812697276,572.0,556.0,549.0,389.0,2.0
189,-9065462516656705655,Og87,PAl,786.5762990534936,886.6892853313392,861.9252427367921,931.647930183425,548.0,552.0,550.0,501.0,2.0
190,-9064131302917442992,Gh38,Ut12,987.0215584803552,1441.5565278482818,1291.8035550518057,,548.0,471.0,360.0,,2.0
191,-9062631187250899844,EA,EC12,821.746525739233,1104.7934714021146,1138.560599365102,1502.1189924944756,556.0,610.0,562.0,533.0,2.0
192,-9062557157028615291,EC12,Gh44,716.5746070159242,768.5200276575207,785.4558377378913,818.6562426555485,593.0,623.0,605.0,564.0,2.0
193,-9061676677655806410,EA,Gh24,699.8567693391127,861.5082902488334,880.5671478883548,829.568263469453,613.0,624.0,588.0,586.0,2.0
194,-9059560736431044173,EC9,PAl,811.5011081386389,895.5334588837849,937.5564638084722,1507.3295659383186,521.0,533.0,525.0,480.0,2.0
