sample2,A_tumefaciens,B_albus,B_cereus,B_cereus1,B_cereus2,B_izardii1,B_izardii2,B_proteolyticus1,B_proteolyticus2,B_safensis1,B_safensis2,B_subtilis,B_thuringiensis,C_braakii,C_freundii1,C_freundii2,C_lactis1,C_lactis2,C_lactis3,C_lactis4,C_lactis5,C_lactis6,C_lactis7,C_lactis8,C_lathyri2,C_odontotermitis,Cm,EColi_gfp,E_aerogenes,E_americana1,E_americana2,E_americana3,E_cloacae,E_cloacae1,E_cloacae2,E_coli1,F_banpakuense1,F_banpakuense2,F_ginsengiterrae,L_amnigena,L_macroides,M_kyungheense,PAg1_gfp,PP_gfp,P_agglomerans1,P_agglomerans3,P_allii,P_citronellolis,P_corrugata,P_eucalypti,P_helmanticensis,P_koreensis1,P_koreensis2,P_koreensis3,P_monteilii1,P_monteilii2,P_mosselii,P_plecoglossicida1,P_putida1,P_putida2,P_putida3,P_rhodesiae2,P_simiae,P_vagans,P_viridiflava,R_planticola1,R_planticola2,R_planticola3,R_planticola4,S_fonticola1,S_fonticola2,S_fonticola3,S_rhizophila,V_guangxiensis
B_safensis2,2.239710249117059,1.5585833311055268,2.2043457079142557,1.6745829331508189,2.597267602693261,2.719537808690119,2.821846558549915,1.31256390320624,1.393145003221129,2.181358063225751,0.0,2.139766108713754,2.844503998942522,1.5537419348141441,2.4759219947382585,2.4157315662134313,1.5551765173124237,1.9015346433867566,1.78767922178449,1.7603434324017573,0.21303755537463342,1.872343184354834,1.6414615438687559,1.5269155182916965,1.7124097056487388,1.400243550244028,1.6596364295880481,2.5692220791277496,2.8360010578277293,2.5718768678426938,2.6844776028121378,2.471151148756385,2.917147065199148,3.089883492949208,2.8855775851638437,2.4996041686635104,1.794481262092196,2.8407623976672176,1.9327775350515641,2.7442618315313863,1.3799423901018477,2.224390703091523,2.52397750782913,2.678546356185015,2.246948152494846,2.214167563668116,2.5856879162033457,2.382358495273119,1.966149790834869,3.1917904066526677,1.958714629546632,2.1361327205957967,2.071886338581342,2.3226906810851933,2.519562263568813,2.790628782192286,2.2562209554917265,2.791660258699113,2.3697926069595203,2.489756413788305,2.5053504744845583,1.9765105615705676,3.0918376412741986,2.247622966602717,2.115231902179995,2.886538768392558,3.0545929352370345,3.083526228200435,3.0855874643250676,2.58003120136172,2.6284484016240452,2.73200347730379,2.8316023732155617,1.4331175806611265
B_subtilis,1.3774240450928683,1.9544807494575125,2.236597639272652,1.6055095764273724,1.460492382725771,1.7548066209589768,1.7472547038139572,2.4262289669361383,2.1371429526355974,1.2254746019399994,2.139766108713754,0.0,1.7626224780139395,1.755720080195018,1.7382862604616622,1.672924983374927,2.637127035241192,2.2555334180632305,1.926795266757732,2.697347586055605,2.1979954504047545,1.649376245736551,2.099930236936456,2.1487521960430898,2.2600672556364336,2.038948503518419,1.8636005834824805,1.9539811462350585,1.9074493440193894,1.9557161015621851,2.0393418055833603,1.765599898051651,1.8228505149901897,1.8790681201063468,1.6521201530155123,1.8053852774408015,1.980977031668969,1.669044037765331,1.5054713547590335,1.5471367101843327,2.2571783270269097,1.8873025724562558,1.484908722401409,1.8419071474416207,1.7322779800020551,1.868688042451174,1.7876400644425041,1.587815795361666,1.71270254276684,1.950543770336877,1.696803465342996,2.0634616545988926,1.9649564880678656,2.203036767736753,2.3441171045833014,1.9369765099246816,2.1576306449436613,1.9938716107111811,1.884398047122741,2.3556540493035047,2.180943832380834,1.9789924203998357,1.850906534647279,1.679477299638194,1.8783026912614482,1.7306124564203285,1.8323162936567476,1.8799922872182218,1.852569836740305,1.9197156039372083,1.9639083481669912,1.8467777343253844,1.528425006338224,2.3154466091879553
B_thuringiensis,1.2234684303242156,2.498506553923763,2.5386801689066707,2.1456856712948427,0.8498070369207353,1.3207800592483236,1.1433726426672977,2.9632780834744485,2.8552807217504905,1.2854664523043766,2.844503998942522,1.7626224780139395,0.0,2.323330583451266,1.4224739152450523,1.42357367213643,2.935555313735376,2.414690249286645,2.451741014055114,2.9172785262980976,2.8692713360712334,2.028643389065708,2.7748392746247488,2.7120704268141713,2.6604988254084985,2.611753625440194,2.259947771261955,1.9130424300856999,1.7319800807168657,2.007624382454309,1.9955227385324377,1.849607255608606,0.22337412562783537,0.5057143462469698,0.36406455471523175,1.9576792382819002,2.507006980445009,1.4568623819702395,1.7208683854380031,0.4774536626731436,2.855738083228222,1.609249203821459,1.1878342996456297,1.6607398859000684,1.5339996740547244,1.6437557604461799,1.671461336675186,1.886308829433823,2.0577371066295127,1.2452786836688405,2.223344327808898,2.125381377541452,2.295840586800399,2.0506162488383826,2.1991964441586385,1.5943286988572967,2.4989377743353276,1.8684448078549174,2.023561711438522,2.3476145339471723,2.2780904284070904,2.4267931514655303,1.0992083514966577,1.8041552039666655,2.1447155988615365,1.2553190398947627,1.2356556963814798,1.1775767490911155,1.2258739739467512,1.5678105752928189,1.505726402770437,1.103267873184024,0.8817170748034768,2.5884464452640317
C_braakii,1.774805904880869,1.463675510487212,1.6225966843303976,1.2719488983445837,2.154914151422279,1.8685476843163142,2.3256629162456024,1.6106955019493905,1.3841636463944573,1.7173342714800752,1.5537419348141441,1.755720080195018,2.323330583451266,0.0,1.7228794483300307,1.5896556230831884,1.7146743130985547,1.7106121711247115,1.8547719536374279,1.8493028416135633,1.5789461675434031,1.5816873900995736,1.407645551976775,1.4596187858478664,1.5045999468297213,1.1404893686483886,1.1024768026476301,1.9968431020997985,1.9966366720062017,1.6897180631157296,1.816670030577925,1.5268713108837955,2.4005084878000327,2.590985526783197,2.358402849387695,2.0476100703014724,1.4334891000631989,2.5312891972273732,1.528452485358966,2.284916409849603,1.2726024516713772,1.7071918462785605,2.023311762329399,2.0696770883319857,2.1468493193515004,2.1337328792517587,2.4708508655926607,2.1134616154546078,1.6662565828827205,2.76683103929387,1.7187841632968348,1.6706558592361265,1.6313341166051791,1.8394390449264688,1.945885916491509,2.1174269763087463,1.880844757017442,2.1763457905397297,1.7731900631348012,1.9407846351411586,2.0371163442474267,1.870276450153827,2.6214499804497513,1.7208599594388847,1.5632312688786645,2.487517015606742,2.6744520934202582,2.694674748462233,2.6899412632992563,1.7900824003380402,1.9279115643618097,2.1178633100367925,2.322665279371954,1.25775275789799
C_freundii1,1.0821323664457396,2.21037850189244,2.317803563403417,1.6767018062034231,1.1290199059834027,0.908368976084216,1.5037318373914523,2.413382886120388,2.2757807256512717,1.411766786175349,2.4759219947382585,1.7382862604616622,1.4224739152450523,1.7228794483300307,0.3080491032286899,0.5435323609752641,2.3912971887017003,1.8453324671122444,2.3784276139720424,2.3124877775104977,2.520337777396731,2.058108679207194,2.2631284504205493,2.1068766233334157,2.044029923713185,2.08616006463738,1.7966985409404428,1.3188852712361174,1.2400542335409228,1.5450669079022155,1.602441383258979,1.30828460972542,1.425402470692835,1.552060827900657,1.3731511721586553,1.3024823743805598,1.9462158318589207,1.6156601306797342,1.8527618895718638,1.2645667394533184,2.2888370162796305,1.4670027883493622,0.8173819061769336,1.7793628418090297,1.3458146586946793,1.5394335117468332,1.6118121179975025,1.6143672756311271,2.083044427133961,1.7225042722179134,2.27795516771513,1.5983470771949362,2.0189211634195687,1.9625472594935889,2.0629973962591603,1.6493506328321281,2.3584142842609275,1.998262240312274,1.9028866496815575,2.326938190555432,2.248390538869511,2.4454278072147,1.8308874414889855,1.6457047882314584,1.8148922845504698,1.7481429401893605,1.8114296481289263,1.739510395332165,1.826518652901083,1.020262662763182,1.0174058945849787,1.0272276106527793,1.2517591321526353,2.0265422123116417
C_freundii2,1.0858789066926384,2.143782871468097,2.2048453460503756,1.6429671329640165,1.1521032939801883,0.784920238815844,1.316971146229104,2.3666873473274834,2.1739857405236123,1.3367295912038455,2.4157315662134313,1.672924983374927,1.42357367213643,1.5896556230831884,0.5435323609752641,0.0,2.3092403512843784,1.810801756129036,2.28517351638776,2.238836751529687,2.4538667445482854,1.9286881551977242,2.217703541955056,2.003468492390135,2.0739209242398804,2.04924254298997,1.6880270648556825,1.422239660439935,0.9536335774289829,1.4615051285757223,1.5077151587750253,1.3238848137205896,1.4438344780479513,1.5942493531439805,1.3914291214431296,1.340217146584836,1.85396494033733,1.5467695368088938,1.735065416634197,1.2969911333544264,2.2630346882007797,1.401428913644927,0.9488758994149153,1.7135752755060825,1.4222415406674072,1.6057107460560882,1.5240561013296066,1.5952451222304362,1.9572409151660406,1.7146524429166397,2.1684515212473623,1.5778396623231399,1.9454459642971327,1.8805400819977223,1.8911057611884114,1.52396587888312,2.24267028338987,1.9298512896075697,1.8163188046155332,2.237808749647744,2.1521867948670255,2.3493494844318077,1.8008456346949897,1.6164529068302609,1.6798395756738203,1.6393879571658156,1.7225309866588758,1.7027322161749332,1.7444881770880534,0.9717530550505104,1.0403806995518516,1.033952610132592,1.2647675675791186,1.9704869956434627
C_lactis1,2.5230097106432225,1.9409312198014643,2.0694182757480424,1.771668140482297,2.7502954386756344,2.5276532382639836,2.9450507635692804,0.9315084540679166,1.5825811195638597,2.3843248520283473,1.5551765173124237,2.637127035241192,2.935555313735376,1.7146743130985547,2.3912971887017003,2.3092403512843784,0.0,1.943931068736749,2.201351175982605,1.8126160652493402,1.5871064866605515,2.2626773963603384,1.9032955629644073,1.8173043223411978,1.826586707495705,1.5934001380695308,1.759262429918239,2.57226255323863,2.6567984492618177,2.4468915573164467,2.5311843077895375,2.350714784911177,3.0161158797367187,3.1693627119659245,2.99227137806717,2.510102587544979,1.9939541118089956,3.0454055559153366,2.2529631599296067,2.9189119548215223,1.6641319058295827,2.483618730803905,2.65398397145133,2.6793259550347925,2.5064014044043303,2.4508696415762303,2.777455670213298,2.542129815725389,2.298155129663792,3.298821607786635,2.431122991541152,2.0839872840303033,2.0636164856872026,2.2286260341295483,2.3870421026869217,2.6530278928047477,2.2969982585975117,2.80132093841459,2.3778139119788158,2.4091813962423005,2.2668054614368653,2.4513278034567305,3.1872712466936353,2.626609792108451,2.108804874804684,3.0532769795643633,3.1930433758406727,3.239706159515088,3.2316014605764734,2.458648612551212,2.5631584032205263,2.766520377658549,2.9626248496898824,1.256729883467406
C_lactis2,1.8080176990284138,2.0900143540176943,2.387574082620265,1.5854627084860746,2.1410088743393847,2.094841862714028,2.5480470953261443,1.7803477188459562,1.936127320193587,1.8104681714959807,1.9015346433867566,2.2555334180632305,2.414690249286645,1.7106121711247115,1.8453324671122444,1.810801756129036,1.943931068736749,0.0,2.2473248541321302,1.5523160116419594,1.9258076227910201,2.2639617929638303,1.8924629454760797,1.7108795983353124,1.6987127479359188,1.5359641922909528,1.9741133222207086,2.165117840209358,2.384253342243647,2.2865163367142003,2.3559363319071256,2.1272968763198055,2.477841601071384,2.584395480571811,2.4652087132735843,2.0525786221238884,1.335521995326172,2.531608777042772,2.1078123730541103,2.352937525732462,1.6642755180558295,1.7774363561039253,2.142147827961911,2.407065301512445,2.0430061184440933,2.0836664800298537,2.378273323232635,1.8857645664292242,2.311944419747153,2.786809645454816,2.493882715766722,1.8261048710301389,1.9588422601118243,2.015691940748883,2.2757069231339964,2.2865491466399757,2.3103755106042825,2.5975478821380755,2.1924759975881147,2.3898746829070348,2.4482514168279375,2.500837459732239,2.903012228703145,2.1408383871745196,2.191888227077284,2.61453707930307,2.719741164155148,2.7300183149568795,2.7602985345791855,2.1183533699550696,2.224375642736631,2.3399865384228176,2.4075651600735544,1.6713593270149898
C_lactis3,2.00838118891808,0.9218541099328027,1.3492238509602474,1.3354283956843211,2.449797542655311,2.3749878010074985,2.5132303913489507,2.0138234778649298,1.9701091340329349,1.7299109803686432,1.78767922178449,1.926795266757732,2.451741014055114,1.8547719536374279,2.3784276139720424,2.28517351638776,2.201351175982605,2.2473248541321302,0.0,2.2420892042913905,1.8268683586947365,0.9935270504621403,2.2248404437172566,2.066639784771405,2.138543429533289,2.030639554426142,1.9993423914219233,2.4469958667189573,2.5007080997189575,2.352953000394095,2.481269231663505,2.2232163637397058,2.4749763635234983,2.6563698914119622,2.548109691516439,2.2171499723744446,2.064348807735747,2.6867396598851925,1.1617504034860502,2.4848686081964173,2.2127150742922144,1.994692206832924,2.3340410112711836,1.7118238904910783,1.9948892199819017,1.8699991978607904,2.309286686403401,1.7556329343003338,1.1003217711197029,2.7880683277136518,0.9813439763915608,1.3691822376878835,1.2927668003162829,1.4340979743378761,1.8559598594797249,2.093047061104934,1.2218428704215611,1.8084689657276398,1.343295202105628,1.450202054887525,1.5621075507147386,0.8361453222975058,2.3908473393339023,1.7283998380004553,1.2655990676355604,2.4498205668172774,2.6753573593073505,2.7145351351566624,2.720637241530006,2.4499273458615054,2.4771370571690214,2.5215871985715665,2.4027881721034,1.9986337833630254
C_lactis4,2.43931814243243,1.9923104677735344,2.190239484622629,1.918505929102123,2.7767030809937165,2.548251751757449,2.829205012013092,1.653746957669159,1.7555830940174835,2.4734845865701285,1.7603434324017573,2.697347586055605,2.9172785262980976,1.8493028416135633,2.3124877775104977,2.238836751529687,1.8126160652493402,1.5523160116419594,2.2420892042913905,0.0,1.8053104996094163,2.4307797102987343,2.008490726889223,1.747584618838241,1.4625703401888062,1.6854652176773035,2.0826490945279525,2.458941552566361,2.6511965223272305,2.5368901217195794,2.664933957905899,2.550224107799156,2.9633636293914387,3.0582787642724787,2.974087591178175,2.2980992145684223,2.0136936211847125,2.9711051815780603,2.4672519125537224,2.8806662423821336,1.7927331089707692,2.1769843821212866,2.6239269333060014,2.4686608768304827,2.3362514847507323,2.340216870292153,2.635124095749572,2.325387494590955,2.471567923404089,3.13719125970987,2.4518682672607026,2.042812277229604,2.075893060829483,2.141469822341655,2.311501027471111,2.6143366271389,2.2146137360722746,2.591774681564738,2.219371983242106,2.300075216161419,2.3705029002302447,2.488967456597213,3.1824624114041,2.5932836327713944,2.1780103305540126,2.8982055086894425,2.996066588045066,3.030643001080793,3.061568388914414,2.411834571441416,2.4496407899935044,2.6351538854495766,3.0153787490131316,1.8011776703035156
C_lactis5,2.284669998052235,1.5878686973424472,2.2653116783347937,1.7080541560500944,2.6209364738581513,2.7543676802882815,2.851505742585836,1.4216845641702662,1.414228411537542,2.224558832667727,0.21303755537463342,2.1979954504047545,2.8692713360712334,1.5789461675434031,2.520337777396731,2.4538667445482854,1.5871064866605515,1.9258076227910201,1.8268683586947365,1.8053104996094163,0.0,1.8852522377655465,1.6715181722015466,1.5503044862219806,1.7921886061461276,1.4557544435789984,1.6759902199880659,2.594213825985563,2.8645709975491966,2.5993959668600324,2.7012265732440883,2.5133879525453287,2.9459718260703034,3.1258155735743594,2.9107464678326074,2.5495933009011456,1.8440460948685637,2.87303776515381,1.945287639399377,2.7805812342026623,1.4103361301477033,2.2927941468871555,2.5727657264167036,2.7416449536562233,2.3139976231621326,2.273912707207557,2.614145558303898,2.4554276613250083,1.9750959470364977,3.239592412634651,2.005901792212171,2.1715957266489547,2.096086353182998,2.3473800288832654,2.5978570014533133,2.865549859974522,2.2950032679715298,2.864211584363139,2.429848143403204,2.5276795682997477,2.5836625166611835,2.0243435973174115,3.136925086768889,2.3087646047182893,2.1417681947400378,2.918761685458589,3.090182357078624,3.126634452570367,3.1197043129117223,2.6017693979290324,2.657084868798887,2.764024240125256,2.8669358206977704,1.3513693055564049
C_lactis6,1.5953485512576866,1.3612321624175652,1.5794749127479046,1.3696915711210316,2.0161974109694714,2.0026235528141174,2.1050864590320275,2.196528397266923,1.9856278604008355,1.4702816056796737,1.872343184354834,1.649376245736551,2.028643389065708,1.5816873900995736,2.058108679207194,1.9286881551977242,2.2626773963603384,2.2639617929638303,0.9935270504621403,2.4307797102987343,1.8852522377655465,0.0,2.2507858627599386,2.0770527196005406,2.3429255216502294,2.1731601413609627,1.5189022364540254,2.1245986234051575,2.1776342668134148,1.9189073223525108,2.038450637126149,1.7798924124789115,2.0708481354266417,2.264436574514729,2.0909392626281615,2.1121330450518503,2.2059700813927647,2.303238589464843,0.5228479702552167,2.0366875067127994,2.335883986845237,1.672663444928477,1.9470746945625659,1.641470758296169,1.8384702880384005,1.777389940333859,2.0619114917959016,1.894303302008419,0.377393693641004,2.421614957006997,0.7462586682913639,1.3289364168386688,1.3296149818650511,1.4640672798748013,1.818876851246395,1.888281229054613,1.5429918988769837,1.764613838776065,1.4259326772326946,1.6419129087743967,1.730243913441108,0.9709309965182903,2.1199313668135575,1.2939482215297489,1.262173918285432,2.095472985649063,2.3190245794298945,2.3506626725244946,2.3384441408765784,2.0442020448086824,2.076697859583815,2.1052686289402596,1.9846861212796343,1.8981135371731586
C_lactis7,2.280588082052522,1.9164425376201606,2.4046604749943388,1.5601653758496243,2.515509292370036,2.345628749288518,2.7751691840318493,1.7071719304159145,1.0030817514041415,2.041242023866842,1.6414615438687559,2.099930236936456,2.7748392746247488,1.407645551976775,2.2631284504205493,2.217703541955056,1.9032955629644073,1.8924629454760797,2.2248404437172566,2.008490726889223,1.6715181722015466,2.2507858627599386,0.0,0.9787016910172375,1.407305581599107,0.9661625122100319,1.774244643620587,2.1724382216657787,2.4969821785507404,2.1999667699613186,2.3343483030601924,2.1349163918055436,2.8542612003809325,2.991305734959233,2.784672691718005,2.1435967437930112,1.4773134399984318,2.803440921439223,2.2116190901690103,2.692887855073063,0.8883259536904232,2.310529809372733,2.474007217818576,2.6335670919390965,2.375142943066796,2.301745859125199,2.7938400097357046,2.20862083663086,2.175358591129288,3.1119379813871615,2.15569826274458,2.0747272109846153,1.8568529828718263,2.291314469905866,2.666635708153628,2.6922264020694846,2.0586493144778206,2.7576908818792583,2.4324446550743963,2.6496945106936383,2.600505143236598,2.59257863911589,3.0763605120336597,2.130420850442466,1.928308585263261,2.828504268883841,3.0083925940608216,3.0274282815617615,3.0424785948302087,2.188082950895601,2.316251929303028,2.5249599996831633,2.7516013519403564,1.6245731747139
C_lactis8,2.192297653148404,1.750085997886961,2.315921199004837,1.4678320748641513,2.4200752054430046,2.2479267939138916,2.703963942067275,1.5950451404270665,0.6100983527268369,2.068856689091828,1.5269155182916965,2.1487521960430898,2.7120704268141713,1.4596187858478664,2.1068766233334157,2.003468492390135,1.8173043223411978,1.7108795983353124,2.066639784771405,1.747584618838241,1.5503044862219806,2.0770527196005406,0.9787016910172375,0.0,1.7737457540470676,1.4173111867194161,1.5917213861549464,2.101999427244012,2.4366163013490656,2.332245573927818,2.461317330211608,2.2460901584753894,2.7908923304205056,2.9296332534977823,2.7351455171526067,2.0587510777167797,1.6406212238051778,2.763441332831222,2.150556207124101,2.6053556379120297,1.3950534039957037,2.2830727101868655,2.3640546986427435,2.5669085011489816,2.157489513300123,2.189238908844807,2.497302744963053,2.1099618479963094,1.964833835213553,3.0714874246853103,1.9950924790595548,1.7272081519029487,1.6279090883707235,2.0242146625296438,2.390742771608857,2.5549207424106135,1.8667994000427577,2.674230356569905,2.3248488122886615,2.5522370579552365,2.496082530686836,2.503909143719077,3.0639290135380093,2.043440725834738,1.6462991830162583,2.8218074820781784,2.961799959484097,2.9917514936906104,3.0041263289016324,2.1108164297257117,2.2415490179784157,2.43953479171747,2.686788975710597,1.5260245738519416
C_lathyri2,2.1135697291549196,1.8651163502580743,2.107001423824863,1.662387740570773,2.5242016559696654,2.27036449205004,2.594183686634391,1.6012835476579406,1.7548942988111846,2.014933745809028,1.7124097056487388,2.2600672556364336,2.6604988254084985,1.5045999468297213,2.044029923713185,2.0739209242398804,1.826586707495705,1.6987127479359188,2.138543429533289,1.4625703401888062,1.7921886061461276,2.3429255216502294,1.407305581599107,1.7737457540470676,0.0,0.8568681345458005,2.064636745876147,2.2454631686494952,2.348281286387983,2.0863142941955224,2.217998422001242,1.9727374381807632,2.685568468685913,2.8220363215238744,2.7102544161019275,2.020324726374451,1.3108569716029281,2.7216840375032514,2.2060045330869107,2.618777195562845,1.0824610847508562,1.853535810282607,2.2932403139787714,2.294038072258779,2.138394023560672,2.0647331546715666,2.6308464417369555,2.0901653044675674,2.404200906746356,2.8674816477180807,2.3371007680457425,2.014459232647809,2.063824604950721,2.2393304802998593,2.4383763040187216,2.499623571660341,2.1888261694342015,2.470215780048375,2.1153935804005832,2.294864266138631,2.327658050487657,2.3477212355814308,2.7802210343783815,2.2505905891565443,2.076463098636718,2.6518088675221234,2.825705752551033,2.8153743978377017,2.870413384862884,2.2562030050507422,2.2838204833129945,2.428058071793177,2.646938420137499,1.7068201428387235
C_odontotermitis,2.1066110224718755,1.6394224592825366,1.9974343543656194,1.4656800469406683,2.4193125056511406,2.2442306565904766,2.6314885521316635,1.3521974707859796,1.4231595131959032,1.8762705028859779,1.400243550244028,2.038948503518419,2.611753625440194,1.1404893686483886,2.08616006463738,2.04924254298997,1.5934001380695308,1.5359641922909528,2.030639554426142,1.6854652176773035,1.4557544435789984,2.1731601413609627,0.9661625122100319,1.4173111867194161,0.8568681345458005,0.0,1.7745014155336372,2.3059261149321433,2.395395165729446,2.1661329333990174,2.273152436595487,2.018236854286434,2.6855787085840546,2.840269705503335,2.660744632616967,2.199465616916982,0.996552557570347,2.758537112311524,2.0330752568461405,2.57609374829411,0.44393355358657,1.9736585317627768,2.3483503152134184,2.388528914091638,2.266589508490675,2.190455660359278,2.7218592909994443,2.07859423649735,2.2377464110126506,2.9931962849101628,2.200049317629039,2.0428717531945075,1.9531044518919103,2.1752728564481285,2.341833042725292,2.459717260174429,2.0997364120289004,2.5298930807447184,2.13929077032553,2.271711909551913,2.303481929601359,2.247092343451866,2.8692601833922278,2.140531943232803,1.974619457009375,2.7230464185443535,2.902786592224788,2.9202582077617727,2.935524484653466,2.202116481932779,2.3141385006088115,2.476574044925772,2.6179759357182797,1.3922018531807805
Cm,1.7581174145973009,1.7432256425480652,1.935844242844213,1.4494255426673,2.0474508319844067,1.9016459318931238,2.287867077125482,1.7224064327352693,1.48212373078387,1.8307803056143883,1.6596364295880481,1.8636005834824805,2.259947771261955,1.1024768026476301,1.7966985409404428,1.6880270648556825,1.759262429918239,1.9741133222207086,1.9993423914219233,2.0826490945279525,1.6759902199880659,1.5189022364540254,1.774244643620587,1.5917213861549464,2.064636745876147,1.7745014155336372,0.6483290059838447,1.8348257403393446,2.1096991804694243,1.791161050675513,1.9041837059990816,1.7070120333690835,2.345405496235656,2.4926324425048376,2.2539901010973065,2.0345501105490595,2.051208705374058,2.3996893687854466,1.5902446685163483,2.1775047208945644,1.8354543582316118,1.9213290094813331,1.965586045049748,2.1416896363074542,2.0594636200927807,2.0864851947812113,2.287144820728191,2.1744069748109083,1.5412226211018536,2.6500672034776187,1.7177793556245937,1.697158378488986,1.68474128332545,1.8970563389847213,2.0156340407754083,2.093255078230941,2.058767224352524,2.236396014312433,1.9629443028858318,2.176527750201471,2.1125246545685705,2.0196473912650155,2.6044403300646044,1.6900633619142895,1.6111054947104275,2.404049002171551,2.566523725737687,2.5817715191267805,2.5740281873144486,1.7002069408538554,1.813299942043638,2.007575621801976,2.2597716234836405,1.394604936618006
EColi_gfp,1.351724717025642,2.300126854396163,2.5565390268336845,1.6547025062126677,1.639840839799397,1.5702787157466171,1.8696304667920267,2.5296837563090957,2.19754138663484,1.771428982614091,2.5692220791277496,1.9539811462350585,1.9130424300856999,1.9968431020997985,1.3188852712361174,1.422239660439935,2.57226255323863,2.165117840209358,2.4469958667189573,2.458941552566361,2.594213825985563,2.1245986234051575,2.1724382216657787,2.101999427244012,2.2454631686494952,2.3059261149321433,1.8348257403393449,0.46612069252501553,1.633952857164208,1.4486985065321947,1.578761669961764,1.6992491913644718,1.9258704127037782,2.033057241578386,1.8221876752919173,0.8855563561160928,2.3651775710337075,1.6690986946719168,2.0651219875368945,1.779972878369175,2.370076361233923,1.9227133298118422,1.4809224622785633,2.0359558826403643,1.7206027546948666,1.809215477667089,1.7200039325892065,1.7884120458390755,2.0650413111010324,1.879122747148366,2.268083656186489,1.6692027952900244,1.9267309333563807,2.091403980085131,2.463730776868832,1.9614125958692659,2.3570172859099174,2.214379142872845,2.116551328676887,2.556209527317082,2.387739819745967,2.612201471334485,2.2183922914268988,1.7227746186373376,1.8734385615089497,1.8322113537771525,1.9299962126715333,1.857737713581003,1.9431726730050156,0.9857300766323098,0.9521178983212024,1.1924116474155828,1.811576669192413,2.119953668671352
E_aerogenes,1.4920529481221503,2.4530320014219136,2.4143487734790927,2.0732264709867083,1.582052780409048,1.0559045611037736,1.139952630594798,2.762751888968678,2.5412317879327735,1.6963204296358634,2.8360010578277293,1.9074493440193894,1.7319800807168657,1.9966366720062017,1.2400542335409228,0.9536335774289829,2.6567984492618177,2.384253342243647,2.5007080997189575,2.6511965223272305,2.8645709975491966,2.1776342668134148,2.4969821785507404,2.4366163013490656,2.348281286387983,2.395395165729446,2.1096991804694243,1.633952857164208,0.0,1.456890843897333,1.474596894069698,1.6603264739201145,1.712796835587922,1.833144293284083,1.6848091880091347,1.444807599647787,2.2025296819793376,1.5242627726215714,1.9645551659345175,1.6853495186459098,2.6171077547552377,1.7058950729748885,1.423886002347725,1.8504789909451456,1.9452511405985604,2.066801877297386,1.6078389222804628,1.8495750863373994,2.1774078625742126,1.678075087712108,2.3823158900532064,2.0038465510113292,2.2406318305335216,2.2282885809517583,2.23547042029189,1.7139518663019682,2.449692021459024,2.0945589034448284,2.006928748112399,2.4674113965854985,2.309374590663022,2.5811966217241182,1.7033919102778434,1.9319842131860188,1.8695411201682621,1.5164546071797262,1.6780470791965283,1.7168511874941288,1.7097953093864773,1.1882276717868505,1.246518752365964,1.1749148905346292,1.4366001531393486,2.341950469160268
E_americana1,1.4276861213196363,2.2451207748443687,2.377523989513355,1.6377450340026878,1.8899130244721727,1.6283949760937784,1.792043557270873,2.480785824978983,2.2711932547270024,1.5583892598336497,2.5718768678426938,1.9557161015621851,2.007624382454309,1.6897180631157296,1.545066907902215,1.4615051285757223,2.4468915573164467,2.2865163367142003,2.352953000394095,2.5368901217195794,2.5993959668600324,1.9189073223525108,2.1999667699613186,2.332245573927818,2.0863142941955224,2.1661329333990174,1.791161050675513,1.4486985065321947,1.456890843897333,0.16774757822394934,0.3404674370756722,1.0049043306543837,2.0387406192411035,2.136332630882331,1.9705419898513856,1.4441266075926216,2.2566739360064467,1.6945242173477806,1.7973412752461235,1.9810398018713598,2.3230821908383854,1.6943767806933376,1.703321290320938,1.8963131719909878,1.816936796107889,1.8055848799587904,1.8709346829110962,2.0348894230285572,1.9394929644429757,1.8772994430727752,2.132928731255989,1.796074699094499,1.8970819784362547,2.0429365941498867,2.329269594136964,1.9901177038351734,2.315737296380499,2.0942165477701344,1.9693228893638146,2.321700344893426,2.253957520204316,2.336841805714503,2.148332629441797,1.6428488532054155,1.9175877849575729,1.7675762813108287,1.9368672808216556,1.914640119707764,1.9302612616526305,1.413528103518523,1.4490387304491326,1.5737244994353259,1.9248537847785063,2.0847919418351037
