Hash,sample1,sample2,sample3,t0,t1,t2,t0_Area,t1_Area,t2_Area,Total
1793554586,EColi,F_ginsengiterrae,S_rhizophila,705.0268041,2681.295117,1290.792988,970,942,599,3
1794719635,C_lactis3,C_lactis6,E_cloacae2,952.9568273,,4533.804104,996,,536,3
1795884684,C_lactis7,F_ginsengiterrae,P_mosselii,703.777666,,767.6612717,994,,865,3
1766758459,P_koreensis2,P_monteilii1,P_simiae,756.6193119,,856.422179,901,,514,3
1767923508,BI,P_putida2,P_putida3,751.6845426,1163.205825,837.4773869,951,515,597,3
1770253606,BI,B_albus,C_lactis4,769.1269511,1103.482418,1360.303571,961,910,672,3
1771418655,F_banpakuense1,P_koreensis2,S_rhizophila,772.6866405,,859.0260989,1018,,728,3
1773748753,C_lactis6,C_lathyri2,P_simiae,742.2184369,1305.486547,899.1532847,998,892,685,3
1774913802,E_cloacae2,E_cloacae2,F_banpakuense1,737.8703888,5226.199531,1341.472419,1003,852,707,3
1776078851,C_lactis7,C_lathyri2,L_macroides,822.2114583,992.2017641,3466.377451,960,907,612,3
1777243900,BI,C_lactis3,P_monteilii2,764.2831858,850.4969475,879.0564738,1017,819,726,3
1778408949,F_banpakuense2,P_monteilii2,RP1,746.3043043,858.5794155,827.4534161,999,787,644,3
1779573998,Gh38,P_putida1,RP1,732.7631579,4312.919913,844.5163297,988,924,643,3
1780739047,C_lactis3,C_lactis7,C_lathyri2,781.9951362,1538.802832,3111.139118,1028,918,726,3
1781904096,C_lactis1,C_lactis5,P_monteilii2,719.3767396,917.0190275,1251.656552,1006,946,725,3
1783069145,BI,C_lactis7,EA,729.2151277,954.4647577,882.3042424,1018,908,825,3
1784234194,EColi,P_koreensis1,P_monteilii2,719.4244817,911.2253855,851.7344173,1013,843,738,3
1822680811,F_ginsengiterrae,P_monteilii1,P_putida3,704.94,,822.4307932,950,,643,3
1825010909,EColi,P_koreensis2,P_simiae,757.0979228,,1062.189008,1011,,746,3
1826175958,C_lactis3,C_lactis6,Gh38,704.3891129,912.3731194,1303.023324,992,997,686,3
1827341007,F_banpakuense2,P_koreensis2,P_monteilii1,698.481336,812.7175713,808.4763682,1018,1087,804,3
1828506056,BI,P_koreensis2,P_putida3,670.3255578,,737.3120729,986,,878,3
1837826448,Blank1,F_banpakuense1,L_macroides,733.802444,6077.421546,1621.810109,982,854,732,3
1838991497,C_lactis3,C_lathyri2,S_rhizophila,737.8631922,1350.353687,3427.248512,921,868,672,3
1840156546,B_albus,C_lactis5,EA,763.3668342,2055.092275,899.6005472,995,932,731,3
1804040027,F_banpakuense1,F_ginsengiterrae,F_ginsengiterrae,745.5219124,,1515.80375,1004,,800,3
1807535174,F_banpakuense2,P_monteilii2,S_rhizophila,727.3160518,4364.995864,870.9343164,1003,967,746,3
1808700223,C_lactis5,F_banpakuense1,F_banpakuense1,736.0058083,4252.992982,2654.477467,1033,855,821,3
1809865272,C_lactis7,Gh38,M_kyungheense,772.2317199,1023.375527,2425.165478,971,948,701,3
1811030321,C_lactis1,C_lactis6,P_monteilii2,719.1665063,,876.8806818,1039,,880,3
1812195370,C_lactis6,P_koreensis1,P_mosselii,736.0599401,6500.719393,896.9065041,1001,923,738,3
1813360419,B_albus,C_lactis1,C_lactis1,720.684,,3582.322459,1000,,797,3
1814525468,EA,P_koreensis1,P_monteilii2,717.1213018,946.8008658,886.0670103,1014,924,776,3
1815690517,C_lactis7,EA,F_banpakuense2,750.6427105,,932.4941022,974,,763,3
1816855566,C_lactis1,C_lactis7,P_koreensis2,728.0654936,989.9121622,912.1243655,1023,592,788,3
1819185664,C_lactis7,Mono1,P_monteilii2,754.7273622,1362.041622,860.2630907,1016,937,783,3
1820350713,EA,F_banpakuense2,Mono1,721.7048682,,1221.074589,986,,791,3
1821515762,B_albus,P_simiae,RP1,714.7887324,811.0704082,931.9571429,994,980,770,3
1710836107,BI,F_banpakuense2,P_putida3,675.3891726,,760.2111252,979,,791,3
1712001156,C_lactis7,EA,P_putida3,672.0728543,,627.9254202,1002,,1904,3
1724816695,EColi,F_banpakuense1,P_koreensis2,769.0097371,,902.3973105,1027,,818,3
1692195323,C_lactis4,F_banpakuense1,F_banpakuense2,746.2110895,2683.616322,2768.599771,1028,821,872,3
1694525421,BI,C_lathyri2,M_kyungheense,733.0561122,1050.649085,1090.607323,998,929,792,3
1695690470,C_lactis1,M_kyungheense,P_monteilii1,719.5690335,917.7156863,880.0328467,1014,816,822,3
1696855519,E_cloacae2,Mono1,P_putida1,737.9665227,3108.133544,820.5672783,926,951,654,3
1698020568,B_albus,M_kyungheense,M_kyungheense,765.5221675,1006.347678,1968.775561,1015,883,802,3
1699185617,C_lactis6,E_cloacae2,P_corrugata,712.6165644,5301.394958,938.4464993,978,833,757,3
1700350666,Blank1,C_lactis1,C_lactis5,678.8049569,2488.801792,3082.881331,928,893,691,3
1701515715,C_lactis4,C_lactis5,EColi,693.0545829,,1869.389831,971,,767,3
1702680764,P_corrugata,P_koreensis2,RP1,685.7257426,928.0654102,802.8915511,1010,902,793,3
1706175911,Blank1,Gh38,P_monteilii2,647.1031345,922.0905392,790.8773364,989,983,856,3
1753942920,F_banpakuense1,P_mosselii,P_putida1,737.0184783,992.3665865,883.6923077,920,832,715,3
1755107969,C_lactis1,C_lactis3,P_monteilii2,767.0633947,,834.8303694,978,,731,3
1756273018,EA,Mono1,P_putida2,720.5292369,3852.787559,1080.737923,1009,852,828,3
1757438067,M_kyungheense,M_kyungheense,Mono1,749.7410901,,2343.133333,954,,720,3
1758603116,F_banpakuense1,Mono1,P_monteilii1,758.3784314,1618.439189,1003.231935,1020,888,858,3
1759768165,C_lactis6,F_ginsengiterrae,P_koreensis2,1044.346918,,1468.304462,1006,,762,3
1760933214,C_lactis5,C_lactis7,F_ginsengiterrae,742.8574181,1227.665094,2983.323496,1038,848,881,3
1762098263,B_albus,C_lathyri2,P_putida3,733.8886463,,1001.403156,916,,697,3
1763263312,C_lactis3,C_lactis5,P_mosselii,747.3596244,994.1866953,961.1821086,1065,932,939,3
1764428361,B_albus,F_banpakuense1,P_mosselii,718.8539326,1214.46122,875.4556962,979,967,790,3
1765593410,M_kyungheense,M_kyungheense,P_koreensis1,723.0384246,1136.675,852.1050175,1041,920,857,3
1729476891,BI,F_banpakuense2,M_kyungheense,707.6085657,,1022.68059,1004,,814,3
1730641940,C_lactis1,E_cloacae2,M_kyungheense,714.303681,3341.851812,1370.543677,978,938,767,3
1731806989,C_lactis1,EColi,F_banpakuense2,726.258483,,2182.788571,1002,,875,3
1732972038,Blank1,P_koreensis2,P_putida3,674.6293279,3768.985507,787.5943971,982,897,821,3
1734137087,C_lactis1,F_banpakuense2,Mono1,712.7038582,,2308.772671,959,,805,3
1736467185,C_lactis1,C_lactis5,P_monteilii1,688.2071713,,805.3333333,1004,,909,3
1737632234,C_lactis5,F_banpakuense1,P_mosselii,690.2992993,855.5958549,843.1018405,999,965,815,3
1738797283,F_banpakuense1,F_banpakuense2,P_putida1,656.1798202,,775.5531178,1001,,866,3
1639768118,C_lactis3,C_lathyri2,EColi,703.822863,1064.552803,1490.829152,971,767,837,3
1640933167,C_lactis6,F_ginsengiterrae,P_simiae,717.9875142,1279.318418,839.3457792,881,961,616,3
1642098216,C_lathyri2,C_lathyri2,F_banpakuense1,737.4432379,1710.780303,2973.051995,1013,924,827,3
1643263265,F_ginsengiterrae,Mono1,S_rhizophila,771.4831014,1282.210638,1320.801462,1006,940,821,3
1644428314,L_macroides,P_corrugata,P_mosselii,732.712766,1328.243707,1062.895097,1034,874,877,3
1645593363,B_albus,E_cloacae2,F_ginsengiterrae,723.6567623,,1310.617608,976,,761,3
1646758412,E_cloacae2,M_kyungheense,Mono1,758.0933735,2579.724868,1434.979784,996,945,742,3
1647923461,Blank1,C_lactis7,EColi,693.4131911,,1855.085984,1031,,849,3
1649088510,EA,F_banpakuense1,P_koreensis1,696.1907571,1002.396825,876.3171857,1017,945,867,3
1650253559,M_kyungheense,M_kyungheense,P_mosselii,704.2790244,986.3646259,887.3513839,1025,735,831,3
1651418608,Gh38,P_koreensis2,P_mosselii,695.0191159,1002.145122,850.132137,837,820,613,3
1652583657,C_lactis5,F_banpakuense2,Gh38,715.2286036,,848.1530303,888,,660,3
1653748706,E_cloacae2,P_mosselii,P_putida1,693.827381,892.6881607,,1008,946,,3
1618797236,B_albus,P_mosselii,S_rhizophila,682.5404837,1328.993859,805.243604,951,977,899,3
1619962285,Blank1,C_lactis4,RP1,676.0374384,,1548.100999,1015,,901,3
1621127334,C_lactis4,EA,P_koreensis2,671.8699454,1244.413306,846.2882206,915,992,798,3
1622292383,Blank1,C_lactis3,P_putida1,635.8553023,975.0797024,1219.542354,1009,941,909,3
1623457432,Blank1,P_mosselii,P_mosselii,637.2312253,,815.8011561,1012,,865,3
1632777824,C_lactis3,F_banpakuense2,P_putida1,669.2848769,1060.429622,774.8948195,853,952,637,3
1633942873,BI,M_kyungheense,P_corrugata,699.9902913,2142.923841,955.1335578,1030,906,891,3
1635107922,C_lathyri2,F_banpakuense2,M_kyungheense,709.5635179,921.8462354,2589.039052,921,943,717,3
1673554539,EA,E_cloacae2,P_mosselii,718.7023576,,870.4215457,1018,,854,3
1674719588,C_lactis3,P_corrugata,P_putida2,713.9375,942.9129956,932.5646481,1296,908,1222,3
1675884637,P_mosselii,P_putida3,S_rhizophila,745.4616162,,856.83867,990,,812,3
1677049686,C_lactis5,P_putida1,S_rhizophila,741.6561181,907.8375,878.9812584,948,720,747,3
1678214735,BI,E_cloacae2,P_putida2,731.3420398,,808.520202,804,,594,3
1679379784,C_lactis5,P_monteilii1,S_rhizophila,759.8025292,4970.384774,872.6359164,1028,972,813,3
1680544833,C_lactis5,C_lathyri2,M_kyungheense,698.7986248,,2628.867696,1018,,907,3
1681709882,C_lactis4,F_banpakuense1,Mono1,723.0170512,899.9427012,2395.90493,997,733,852,3
1682874931,BI,C_lactis6,C_lactis6,691.5567503,,827.0076336,837,,655,3
1684039980,C_lactis6,Gh38,Gh38,690.8476563,1874.341518,1427.748184,1024,896,826,3
1685205029,C_lactis1,C_lathyri2,M_kyungheense,674.3189401,,,1019,,,3
1686370078,C_lactis7,C_lathyri2,F_banpakuense1,722.4912959,1481.724555,1081.378367,1034,10906,11843,3
1687535127,L_macroides,P_koreensis2,P_putida1,669.1660156,1256.452599,,1024,981,,3
1688700176,C_lactis4,F_banpakuense1,RP1,677.7826531,838.3436831,,980,934,,3
1689865225,C_lathyri2,P_mosselii,P_putida1,679.5817452,,788.3496504,997,,858,3
1691030274,Blank1,C_lactis3,F_banpakuense1,649.4951172,865.6632065,3079.934267,1024,867,928,3
1665399196,C_lactis4,C_lactis6,P_mosselii,645.8196393,850.3859459,800.3914634,998,925,820,3
1666564245,E_cloacae2,P_koreensis2,P_putida2,687.5291709,,752.2517647,977,,850,3
1667729294,C_lactis3,C_lathyri2,EColi,693.5035897,4013.91494,2478.581977,975,917,799,3
1668894343,C_lactis6,P_koreensis2,P_mosselii,683.9146608,981.2617371,803.0127389,914,852,314,3
1670059392,E_cloacae2,P_putida1,RP1,690.3896247,1245.683996,849.6416792,906,981,667,3
1671224441,C_lactis7,C_lathyri2,P_monteilii1,700.325,963.1604555,1025.827991,1040,966,936,3
1672389490,C_lactis3,C_lactis7,P_simiae,739.6914063,970.455914,863.4377828,1024,930,884,3
1561709835,Gh38,M_kyungheense,P_mosselii,691.8716683,,867.5090036,1013,,833,3
1562874884,Blank1,F_banpakuense1,P_putida1,681.3760933,991.8123732,822.6828729,1029,986,905,3
1564039933,C_lactis4,F_banpakuense1,P_koreensis2,687.5034757,,820.992333,1007,,913,3
1566370031,C_lactis6,F_ginsengiterrae,P_putida3,736.7304171,945.3725055,885.7571252,983,902,807,3
1567535080,C_lactis7,L_macroides,P_koreensis2,773.8548729,1110.373281,875.2960236,944,1018,679,3
1568700129,EA,E_cloacae2,F_banpakuense1,703.504,,1065.623504,1000,,919,3
1569865178,E_cloacae2,Gh38,P_koreensis2,693.8221994,829.9511737,,973,1065,,3
1571030227,F_ginsengiterrae,P_corrugata,P_koreensis2,680.952953,3902.650834,,999,779,,3
1572195276,B_albus,F_banpakuense2,S_rhizophila,703.3189252,865.5864078,2048.640533,856,1030,676,3
1573360325,B_albus,EA,EColi,663.2951147,,835.3715139,1003,,1004,3
1574525374,C_lathyri2,F_banpakuense1,P_putida2,669.8853955,803.6468354,734.2354125,986,790,994,3
1576855472,BI,C_lathyri2,P_monteilii2,634.2495069,792.6452282,715.4176166,1014,964,965,3
1548894296,P_monteilii2,P_putida3,S_rhizophila,625.9215087,858.0120879,761.9924718,981,910,797,3
1550059345,C_lathyri2,EA,P_mosselii,661.4479272,,853.5843672,989,,806,3
1551224394,BI,Gh38,P_monteilii1,686.8786307,,770.0064935,964,,770,3
1553554492,Blank1,EColi,L_macroides,639.788162,1272.623853,1938.209524,963,981,840,3
1554719541,E_cloacae2,M_kyungheense,P_koreensis2,677.7328833,,1401.749729,1037,,923,3
1555884590,EA,F_banpakuense1,S_rhizophila,711.4980507,6286.421012,898.822547,1026,1285,958,3
1559379737,B_albus,C_lactis6,P_mosselii,695.0746421,,940.4151839,978,,843,3
1560544786,BI,B_albus,C_lactis4,721.6630435,3579.17596,1452.792732,1012,807,743,3
1598991403,Blank1,C_lactis6,C_lactis7,654.1102536,,2612.425254,907,,689,3
1600156452,B_albus,C_lathyri2,P_corrugata,691.4463438,1769.097612,1107.15572,1053,963,944,3
1601321501,L_macroides,Mono1,RP1,716.2894482,946.5903479,1479.348964,1033,891,917,3
1602486550,BI,L_macroides,M_kyungheense,682.807611,1092.224447,923.7757962,946,949,785,3
1603651599,C_lactis1,EA,RP1,695.757157,,1087.061785,1013,,874,3
1604816648,C_lactis1,M_kyungheense,P_monteilii2,685.3529971,863.5278093,804.9515086,1051,881,928,3
1605981697,P_koreensis1,P_koreensis2,P_putida2,659.9030884,,745.7385378,939,,807,3
1607146746,C_lactis3,C_lactis4,L_macroides,656.5755319,845.6984572,2350.566125,940,713,862,3
1609476844,BI,Mono1,P_koreensis2,635.4552684,,723.5077093,1006,,908,3
1580350619,C_lactis5,C_lactis6,C_lactis6,587.1149653,,1225.502952,1009,,847,3
1582680717,BI,F_banpakuense1,P_putida3,617.0477157,776.0829876,710.9301802,985,964,888,3
1587340913,E_cloacae2,P_putida1,P_putida1,700.3817992,826.3223052,744.2578397,956,937,861,3
1589671011,C_lathyri2,E_cloacae2,S_rhizophila,656.8384539,1226.011387,1202.415264,1009,966,891,3
1594331207,Blank1,L_macroides,P_koreensis2,647.526849,959.5882353,836.175981,987,935,841,3
1487146699,Blank1,E_cloacae2,P_putida2,657.7298908,,729.7395716,1007,,887,3
1489476797,P_koreensis1,P_monteilii1,P_putida3,654.8894231,828.7721739,725.9306297,1040,575,937,3
1498557446,F_banpakuense1,Gh38,P_corrugata,673.9092997,859.2489316,1167.09465,871,936,729,3
1497392397,BI,F_banpakuense1,P_putida3,666.4056707,,789.9355609,917,,838,3
1527683671,C_lactis6,F_banpakuense1,P_koreensis1,739.2001828,1553.476378,1212.857728,1094,1016,977,3
1524188524,C_lactis6,P_koreensis1,P_koreensis2,717.5812053,1372.533632,862.3665049,979,892,824,3
1523023475,C_lathyri2,E_cloacae2,S_rhizophila,724.7664921,,1394.172043,955,,837,3
1518363279,Blank1,L_macroides,P_koreensis2,706.1203091,,925.4379747,906,,790,3
1520693377,C_lactis6,P_corrugata,P_putida2,743.4270501,,903.9606396,939,,813,3
1513703083,Blank1,E_cloacae2,P_putida2,705.7681624,,796.8432304,936,,842,3
1517198230,Blank1,C_lactis6,S_rhizophila,681.1170213,881.0704388,1134.790842,940,866,808,3
1516033181,P_koreensis1,P_monteilii1,P_putida3,712.9335378,,802.56708,978,,887,3
1472926368,L_macroides,P_mosselii,RP1,673.5302376,4518.108407,817.6684492,926,452,561,3
1462440927,E_cloacae2,E_cloacae2,P_corrugata,686.9569429,1261.557717,,929,771,,3
1465936074,C_lactis3,E_cloacae2,F_banpakuense1,691.3478261,2134.906181,1370.550069,874,906,729,3
1464771025,C_lactis6,Mono1,S_rhizophila,720.7923157,,1657.344587,963,,859,3
1460110829,C_lactis5,P_corrugata,P_putida2,771.6804326,,938.3368921,1017,,843,3
1490402103,C_lactis4,F_ginsengiterrae,Mono1,758.353187,,3025.425087,957,,861,3
1493897250,BI,F_ginsengiterrae,P_putida3,906.129697,964.3701731,839.8851675,825,751,627,3
1492732201,BI,C_lactis6,P_koreensis2,749.9957717,872.125,822.1017403,946,752,747,3
1486906956,M_kyungheense,P_mosselii,RP1,752.2028047,1049.669673,897.8952537,927,887,611,3
1485741907,C_lactis5,Mono1,P_mosselii,761.2939937,,929.6773367,949,,781,3
1489237054,P_corrugata,P_monteilii1,P_simiae,784.7621951,3589.931655,919.7840647,984,834,866,3
1488072005,B_albus,C_lactis3,F_banpakuense1,758.0472441,1666.131687,2915.162234,889,486,752,3
1482246760,BI,P_corrugata,P_putida2,736.3077731,900.9479769,958.5030157,952,865,829,3
1481081711,EColi,EColi,P_putida2,711.3833145,,824.3081841,887,,782,3
1484576858,C_lactis5,F_ginsengiterrae,Mono1,741.5833333,1215.76815,2625.185006,948,854,827,3
1483411809,M_kyungheense,P_corrugata,P_mosselii,705.9968717,,1044.747573,959,,824,3
1477586564,E_cloacae2,P_putida2,P_putida2,705.1714286,866.7954309,871.2129841,945,963,878,3
1578945827,P_koreensis2,P_putida3,P_putida3,708.3280098,,812.7181409,814,,667,3
1582440974,C_lathyri2,EA,P_monteilii1,719.8623266,1120.742574,1345.887039,937,909,841,3
1581275925,C_lactis7,C_lathyri2,F_ginsengiterrae,720.251046,,877.2091898,956,,827,3
1575450680,C_lactis5,F_banpakuense1,Mono1,736.3947368,981.9945415,2923.509047,950,916,829,3
1574285631,C_lactis4,F_banpakuense1,P_putida3,747.406181,,846.2481663,906,,818,3
1577780778,BI,C_lactis3,EColi,732.7195378,1912.878484,1166.585995,952,897,814,3
1576615729,F_ginsengiterrae,Gh38,Mono1,731.2261411,947.1126943,1361.364802,964,772,858,3
1570790484,F_banpakuense2,Gh38,RP1,726.5059459,1041.82139,1429.398964,925,935,772,3
1569625435,P_koreensis2,P_mosselii,P_simiae,757.3371488,,893.2482436,961,,854,3
1573120582,Blank1,C_lactis5,C_lactis5,706.5005258,1021.583929,3897.096512,951,560,860,3
1571955533,EColi,P_corrugata,P_corrugata,720.1675978,,907.6788991,895,,545,3
1603411856,C_lactis1,C_lathyri2,P_mosselii,771.9251055,,978.0429129,948,,769,3
1602246807,Blank1,L_macroides,S_rhizophila,742.3678441,6895.57351,3058.195455,821,755,660,3
1605741954,C_lactis4,P_koreensis2,P_monteilii1,794.0833333,1051.841573,943.9691076,960,890,874,3
1604576905,C_lathyri2,EA,P_corrugata,778.6433054,,1004.906892,956,,827,3
1598751660,C_lactis5,P_corrugata,P_koreensis2,727.0113402,876.1930415,975.7374702,970,891,838,3
1597586611,C_lactis1,Mono1,P_putida3,763.132967,,796.3241895,910,,802,3
1601081758,Blank1,L_macroides,P_putida2,696.9781478,,1571.27525,961,,901,3
1599916709,C_lactis5,F_banpakuense1,P_corrugata,702.493576,1222.558113,1118.145933,934,869,836,3
1594091464,C_lactis1,C_lactis4,C_lathyri2,733.7692308,1062.796296,3707.254808,910,810,832,3
1592926415,Blank1,EA,P_corrugata,688.6613076,,1037.455163,933,,736,3
1546324455,B_albus,C_lactis4,RP1,706.7003699,,,811,,,3
1549819602,C_lactis3,C_lathyri2,L_macroides,713.7820513,2259.515232,4236.591862,936,755,811,3
1548654553,BI,B_albus,B_albus,764.2218225,,1558.696124,834,,645,3
1542829308,F_ginsengiterrae,P_putida3,RP1,756.2609649,,863.2380952,912,,504,3
1541664259,C_lactis7,Gh38,P_putida2,738.510284,1252.938733,1042.37377,1021,963,915,3
1545159406,E_cloacae2,Gh38,P_koreensis2,759.0143296,1523.087515,868.7239766,977,857,855,3
1543994357,C_lactis4,Mono1,RP1,738.3649085,,1451.016373,929,,794,3
1538169112,C_lactis3,C_lactis4,RP1,742.1567797,888.5910448,1452.428218,944,670,808,3
1537004063,C_lactis3,P_koreensis2,RP1,729.4860104,,864.6816208,965,,691,3
1540499210,F_ginsengiterrae,P_koreensis2,RP1,755.8097208,,862.1553846,967,,650,3
1539334161,C_lactis5,Gh38,Mono1,774.7622523,4421.045064,3338.537367,959,932,843,3
1533508916,C_lactis6,F_banpakuense2,P_koreensis2,754.7807933,10103.53262,944.3896104,958,935,847,3
1532343867,C_lathyri2,C_lathyri2,L_macroides,773.3993808,,4766.118605,969,,860,3
1535839014,Blank1,C_lactis6,Mono1,808.3218029,1080.806624,1422.702128,954,936,846,3
1534673965,C_lactis7,C_lathyri2,P_mosselii,810.6837349,,944.7248244,996,,854,3
1566130288,C_lactis1,C_lactis6,C_lathyri2,746.7425335,939.6753022,1470.540865,971,579,832,3
1568460386,C_lactis5,M_kyungheense,P_monteilii1,737.4489796,1170.06399,976.9328264,980,797,789,3
1567295337,C_lactis1,C_lathyri2,F_ginsengiterrae,718.6201005,1292.275168,1078.431973,995,894,882,3
1560305043,BI,C_lactis4,P_mosselii,720.3869565,,964.3644689,920,,546,3
1563800190,Gh38,P_koreensis2,S_rhizophila,739.1283237,,921.1312336,865,,762,3
1552149700,C_lactis7,F_banpakuense2,RP1,760.1165775,,1442.232051,935,,780,3
1550984651,P_koreensis1,P_mosselii,S_rhizophila,745.0187305,7955.331901,928.0269576,961,931,779,3
1554479798,C_lactis5,C_lathyri2,S_rhizophila,757.6962963,,3879.436975,945,,833,3
1553314749,C_lactis7,E_cloacae2,S_rhizophila,796.7934893,1074.290173,1433.256471,983,865,850,3
1361081664,P_koreensis2,P_monteilii2,P_putida2,758.1352201,,935.6876574,954,,794,3
1359916615,Blank1,C_lactis1,Mono1,744.9075547,,3274.395062,1006,,891,3
1363411762,Blank1,C_lathyri2,EColi,717.7357724,902.5264271,1592.450226,984,946,884,3
1362246713,BI,C_lactis1,C_lactis6,716.2781186,,850.3630137,978,,876,3
1356421468,Blank1,Mono1,P_mosselii,777.9455096,,2567.608746,991,,869,3
1355256419,F_banpakuense1,P_putida2,S_rhizophila,776.6456853,,1051.412823,985,,889,3
1358751566,C_lactis5,P_monteilii2,RP1,841.4093686,,1228.853855,982,,869,3
1357586517,C_lactis1,F_banpakuense1,S_rhizophila,830.7477387,6531.321466,2940.414553,995,955,907,3
1351761272,C_lathyri2,Mono1,P_mosselii,819.8209424,4902.906283,1271.864227,955,939,847,3
1350596223,F_ginsengiterrae,Gh38,M_kyungheense,733.5106383,,2810.978311,987,,876,3
1354091370,C_lactis7,E_cloacae2,P_monteilii1,734.2462006,963.7162741,894.9679335,987,934,842,3
1352926321,Mono1,P_putida2,S_rhizophila,762.875129,1074.136515,1024.668161,969,901,892,3
1347101076,Blank1,C_lactis5,P_corrugata,683.1484536,1146.037313,977.383693,970,134,834,3
1382052546,C_lactis1,E_cloacae2,P_koreensis1,742.6957384,6010.774765,1033.149083,1009,959,872,3
1380887497,P_koreensis1,P_putida3,RP1,734.359147,2630.724501,890.888412,891,951,699,3
1375062252,C_lactis6,C_lactis6,S_rhizophila,748.2414508,1247.081257,1453.55164,965,923,823,3
1373897203,E_cloacae2,Mono1,P_putida3,822.1244344,1519.473154,911.2156085,884,894,756,3
1372732154,C_lathyri2,E_cloacae2,P_monteilii1,763.2263158,6213.510204,929.6427689,950,931,809,3
1371567105,C_lactis3,C_lathyri2,M_kyungheense,774.2642105,,3195.544084,950,,862,3
1365741860,EColi,P_corrugata,P_monteilii1,778.523614,1080.947107,935.942446,974,605,834,3
1368071958,Gh38,P_putida2,P_putida2,726.4476671,,847.6867672,793,,597,3
1366906909,C_lactis3,F_banpakuense1,Gh38,737.4040201,4077.529228,2220.768116,995,958,897,3
1322635047,P_monteilii1,P_putida1,P_putida3,775.6708075,966.2071669,865.0695122,966,893,820,3
1326130194,C_lactis6,C_lathyri2,P_corrugata,732.1477273,1350.766157,1195.690709,968,851,818,3
1319139900,Gh38,P_koreensis2,S_rhizophila,753.3023023,983.7275862,897.0347448,999,870,921,3
1317974851,C_lactis3,E_cloacae2,P_koreensis2,771.0575461,,952.3997525,921,,808,3
1321469998,Blank1,C_lactis7,P_mosselii,750.6255144,1253.086207,995.1038186,972,928,838,3
1320304949,C_lactis1,EColi,M_kyungheense,843.9059656,3481.433228,2086.993182,989,951,880,3
1313314655,E_cloacae2,F_banpakuense1,M_kyungheense,857.1247485,1666.065421,1631.630316,994,963,917,3
1316809802,C_lathyri2,F_ginsengiterrae,M_kyungheense,812.6155462,,2067.604265,952,,844,3
1315644753,C_lathyri2,E_cloacae2,P_koreensis1,743.2816327,1096.691817,1581.732955,980,941,880,3
1309819508,C_lactis4,F_ginsengiterrae,M_kyungheense,733.3744635,1061.291339,1324.549313,932,889,801,3
1308654459,F_banpakuense1,P_corrugata,P_putida3,702.2715026,,917.1288838,965,,869,3
1336615635,C_lathyri2,F_ginsengiterrae,P_mosselii,789.6054852,,,948,,,3
1340110782,C_lactis3,C_lathyri2,P_simiae,741.2212944,1071.492009,907.2738928,958,876,858,3
1338945733,P_koreensis2,P_monteilii2,P_putida1,782.2823409,,915.9964539,974,,846,3
1333120488,C_lathyri2,F_ginsengiterrae,M_kyungheense,745.5925926,,2695.34466,945,,824,3
1331955439,B_albus,C_lactis5,M_kyungheense,754.7547739,5496.837161,3330.854144,995,958,905,3
1335450586,EA,F_ginsengiterrae,P_putida2,737.0981781,,984.4199029,988,,824,3
1334285537,F_ginsengiterrae,M_kyungheense,P_koreensis2,738.1350785,1166.291435,947.2555283,955,899,814,3
1328460292,F_banpakuense2,M_kyungheense,P_corrugata,742.7653806,1114.534332,1187.839952,959,801,831,3
1330790390,B_albus,C_lactis3,S_rhizophila,743.656,,2828.135105,1000,,903,3
1329625341,C_lactis5,P_putida2,S_rhizophila,731.4640657,939.1961451,831.6179775,974,882,801,3
1434479751,Blank1,F_banpakuense1,P_mosselii,721.3760246,,1303.61236,976,,890,3
1437974898,Blank1,C_lactis7,S_rhizophila,780.6835187,6337.411333,3056.397959,989,953,882,3
1436809849,B_albus,C_lactis1,P_putida1,831.4071066,1053.506234,960.5952677,985,802,803,3
1430984604,P_corrugata,P_mosselii,P_putida1,816.9231537,1169.207612,1021.764151,1002,867,848,3
1429819555,C_lactis3,C_lactis6,P_koreensis2,817.5036573,1239.397536,972.291918,957,893,829,3
1433314702,Blank1,F_banpakuense2,F_banpakuense2,794.4566411,5680.304864,3324.30375,911,843,800,3
1432149653,Blank1,C_lactis7,Mono1,792.921608,4647.698093,3362.85473,995,944,888,3
1426324408,BI,Mono1,P_putida2,758.0443975,935.1305732,819.7560414,946,942,869,3
1425159359,Blank1,P_corrugata,S_rhizophila,682.3995838,1445.326241,1127.673635,961,141,861,3
1428654506,C_lactis6,EA,P_putida3,685.1917526,860.4898829,852.9963724,970,939,827,3
1453120535,C_lactis6,P_corrugata,P_monteilii1,717.7117296,,908.1149171,1006,,905,3
1456615682,L_macroides,Mono1,P_simiae,759.9620563,1203.942743,960.3479624,817,751,638,3
1455450633,E_cloacae2,P_putida2,P_putida3,731.5190678,932.6781354,814.047619,944,901,840,3
1449625388,EColi,F_banpakuense1,S_rhizophila,752.0522466,4746.515385,2325.195962,957,910,842,3
1448460339,C_lactis3,M_kyungheense,P_putida3,765.2890232,1018.369023,876.4960091,993,962,877,3
1451955486,EColi,M_kyungheense,P_koreensis2,728.8767677,1003.006173,879.7497207,990,972,895,3
1450790437,C_lactis3,P_monteilii2,S_rhizophila,751.747614,1187.35396,917.8564168,943,808,787,3
1444965192,C_lactis3,C_lathyri2,P_putida2,747.7960042,975.5414692,845.0602883,951,844,763,3
