,additive,mean,OD_W_mean,strongest,modified_strongest
72,0.6593097559610147,0.4667014282905202,0.38585282253620906,0.28232314654092777,0.2683527185482784
73,0.6627702554926508,0.4720481823578101,0.3822694743698993,0.28363006746141234,0.2680045371945045
74,0.6251888978749546,0.4502297803556638,0.36996587668217773,0.26957035225103015,0.26061873271174263
75,0.6490961358024172,0.46895578741309096,0.38103687444979006,0.284651968949168,0.2742079386284412
76,0.6490772507413038,0.4712248510832072,0.38305492715852235,0.2862541038856817,0.275763377240018
77,0.6654330011139752,0.46962819892447355,0.3833585189384744,0.29230158426612635,0.27461308283529917
78,0.6382439626140944,0.45002397759323026,0.3745452021856783,0.28121621039027084,0.2684818530138868
79,0.6598075620607131,0.47662350754123733,0.3885000518761564,0.29931618258967224,0.28236816230052736
80,0.6909022299326872,0.49798633936997616,0.4071347952414969,0.30725309435069614,0.29527263189598846
81,0.6269341638429511,0.4585826501555975,0.3740933815746818,0.27340732410154917,0.2613229668578586
82,0.6569119769558287,0.4848627895127778,0.39629983548423026,0.297313637738518,0.28198232817091967
83,0.6421102643298079,0.45255531460936427,0.36885928849853516,0.274429905943831,0.25869268363160514
84,0.6737984246561758,0.4826272536462972,0.3931381394334541,0.2953922072403477,0.27882093762366966
85,0.6641648710254566,0.47172859788031796,0.3876045976113209,0.2867733891829173,0.27409737905234294
86,0.6409419819645802,0.4516016553434155,0.3697043331325921,0.2725232985672258,0.25826181841684615
87,0.6721685603141586,0.47597162717441543,0.39311053025211823,0.29322514369072794,0.2792237270056203
88,0.6494065144590064,0.4659770675907726,0.37797123845665137,0.2812587161551603,0.2714884974223624
89,0.6463225564713133,0.458063514013962,0.3743804430351782,0.2794707437457676,0.26626612798059734
90,0.6416386374406341,0.4495361867359817,0.36592627931229005,0.27038808467024794,0.255792626273366
91,0.7112488685724742,0.5005230612481502,0.41408720717095926,0.31789151852434344,0.3014543720634713
92,0.6513229979458164,0.46195894415303873,0.377714407268584,0.2815483989939397,0.265812725481667
93,0.6307876150960124,0.4485231977088512,0.36908384974043296,0.27058723567480336,0.2541778724646927
94,0.6604991532532146,0.4674563715168451,0.38181666803009223,0.28887820142144227,0.2737130192045003
95,0.6535504372142967,0.46431363875355425,0.37846704114015367,0.2829564436112892,0.2675704118786973
96,0.6667041692355522,0.47664292012136805,0.38832003020153383,0.29814440692817584,0.2764269999324302
97,0.6663985175028916,0.46877571496895004,0.38380862238511604,0.2824809847507454,0.2687862629008719
98,0.6653436379531538,0.478049891280703,0.39233253194947476,0.2940324042890014,0.27749570727723316
99,0.6440617454873778,0.45216189318763894,0.37344582742853166,0.2721385488729776,0.26172869142581245
100,0.692138932750239,0.5009261172236414,0.41112044873836884,0.31918404771912307,0.29640984022205946
101,0.6687211527432412,0.4832404726157708,0.39010099760500255,0.28991936188986067,0.27286135467629696
102,0.6574531455997878,0.4698753026605007,0.3869132355457762,0.2870903692789082,0.27668977246869636
103,0.6545732568281535,0.4714100418866699,0.3860091713008451,0.2874684650030205,0.2744723777496516
104,0.6461246935032164,0.4672201319116233,0.3836447279449366,0.2900836709382512,0.27568549481475907
105,0.6772336271440443,0.48680267288806867,0.39671885859518535,0.3049175786492023,0.28104583968994085
106,0.6520780898397738,0.46368401002964904,0.37914937954761385,0.28594944272071643,0.2717754504007007
107,0.6577647965601914,0.47206708255960833,0.3894904319790269,0.2960299063184569,0.28069029231252574
108,0.6394265110992052,0.45822122266081794,0.37305415880524895,0.2799785333253215,0.2654979236266208
109,0.6504201610623708,0.4688900884840446,0.38733207521607066,0.2826928449006021,0.26976660040257533
110,0.6638422187890253,0.47327666427092746,0.38519029738192495,0.291708070100654,0.27076322491320864
111,0.6592877742351959,0.47854782216962427,0.39088022800867717,0.29424995939568643,0.2776950476152092
112,0.6508543936619148,0.4505545712236532,0.3713326267034828,0.2749401020356903,0.2603686062065776
113,0.6651429532413174,0.4816503899014711,0.3931624526045309,0.2935051619499586,0.27881515800070283
114,0.6705154991721981,0.4709462658992886,0.3878738398447167,0.29117906428239504,0.2718222300106914
115,0.6620602122319691,0.4754377196345533,0.3867004404738149,0.29064430861151136,0.273823909464231
116,0.6503454754356746,0.4626251818456847,0.376220538256459,0.27298998967181703,0.26209005006328845
117,0.6710508552585934,0.46512885302376333,0.38109382589583135,0.28520115321005124,0.2653058992481758
118,0.6418589099493951,0.463598466168269,0.37380348186529044,0.285729613099163,0.26141293713564845
119,0.6476819377482045,0.4692154557712311,0.3797311827714019,0.2885123747876343,0.26455199325768486
120,0.6737567542969785,0.4778604460942675,0.3925678635501552,0.29770319982434196,0.2813898645001172
121,0.6505006653674885,0.4620500775995752,0.3795918261732468,0.27613704238985304,0.2638045058055338
122,0.6227405644201125,0.4498087286879681,0.36388430606607736,0.2632484591770909,0.25312740080331625
123,0.6631816636028974,0.4612217808991507,0.3726324408852309,0.2846391316238634,0.26313443444155044
124,0.643242371554873,0.46410838223512213,0.38148665718128005,0.2820267336131349,0.26822096286129526
125,0.6713368909004017,0.4786162624376815,0.39007586342731043,0.29095493852480175,0.27310456312889897
126,0.6414681532439145,0.4501356810402649,0.3712382304649071,0.2705068844343733,0.2632947127067364
127,0.6573122515545201,0.4678119508964332,0.3820616763993265,0.2894200591384089,0.27211411507631084
128,0.6764248912145658,0.4868594704310567,0.39923826164308557,0.3126193478563955,0.2888824407383689
129,0.6140064264199457,0.43165436860784584,0.353573766912339,0.2537563642188073,0.24416478623350457
130,0.6413851983735417,0.45713889764921667,0.3732282925985024,0.28562424496186,0.26688137104680154
131,0.6470846000974598,0.4696957075151133,0.38087071760128527,0.27768987994998057,0.2655215315059755
132,0.6805561053169575,0.4697282043788193,0.385926348274629,0.2932413004025584,0.2720032018242349
133,0.6429742224035777,0.4592256094807085,0.3786328077547673,0.27968926125574706,0.26686732088748444
134,0.6394733211506048,0.4611032604718998,0.3774777562215808,0.2772254673651834,0.25914997594457817
135,0.6572253695856214,0.466349238811702,0.3781809448897364,0.27771942232200414,0.2678874400927382
136,0.6571559824211743,0.4629185264286862,0.38012461647047807,0.280427831480807,0.260861372269961
137,0.6500993804632825,0.4600707021428231,0.3764574347432369,0.28019262789178545,0.2675673172036179
138,0.6554426291110813,0.4702633295329392,0.38413613507515904,0.2820062240741071,0.2665885112102914
139,0.6379850988562509,0.44784884653502904,0.3668093174820842,0.2730715349364851,0.2579706792218204
140,0.6581811410355827,0.46920320439460056,0.3823645150208891,0.2873150204708672,0.2733315121250444
141,0.652423839015061,0.45760053069595436,0.381245831719201,0.2824835572281668,0.2707719847086938
142,0.656046537458784,0.46589166005126315,0.3761363617108219,0.27854022566210657,0.262024016611521
143,0.6679874452566983,0.4782510868414519,0.3901744435829992,0.2865835531723619,0.2699899581333445
144,0.6416052340296323,0.45890772305660155,0.37428512732075964,0.2806425336900818,0.2649193098128008
145,0.6570596785431255,0.45905151469214384,0.37353733380375925,0.2748995774350961,0.2597858090769164
146,0.6564876291838829,0.4664898307900815,0.3828603887956279,0.2878704383422523,0.2752538925278504
147,0.6525340998607461,0.46876038702741407,0.3833127865864622,0.2904619921559222,0.2747638312674594
148,0.671844888580379,0.47738264572808886,0.3903118209767829,0.2956224682502784,0.2755837785310677
149,0.6524484174068642,0.4730638523952425,0.3851637963917326,0.28237353074468724,0.26804143425756877
150,0.66825351855605,0.47166484588960034,0.3862938610680461,0.29953924279740657,0.27680819394535267
151,0.6747149739145906,0.477336660240977,0.3903984183444339,0.2891907245372139,0.2833756630434293
152,0.6517219697301347,0.4665089838056544,0.38012632836406723,0.2814427084967926,0.2660729738746413
153,0.6631136292272996,0.46524631753078133,0.37595793422612406,0.27742996057784164,0.26518197438123325
154,0.6715975377815766,0.4772126702107048,0.38730206614391804,0.29714391714844707,0.2740067451730771
155,0.6442644039644347,0.46672828731989735,0.3796276362282835,0.2818913136872906,0.26719098633058896
156,0.6597242603393707,0.4694580130951488,0.38093052079602274,0.28825865112154236,0.2719702731224249
157,0.6226900467654546,0.4503275622349901,0.36696568617922165,0.27638559945483904,0.26097728650535185
158,0.6791058775798088,0.47468056307641526,0.3851213142009634,0.2937581915954076,0.26704581102049607
159,0.6535676328269515,0.4591695465202927,0.3745706709915628,0.2786846997958587,0.2567740181070651
160,0.6539699412299342,0.4697541291964648,0.3820735045004343,0.2868702042103164,0.27408154158742004
161,0.682279035724587,0.4815569336711166,0.3912756117645805,0.2911631607300306,0.2798453807215585
162,0.6462194569053715,0.45795877580494604,0.3741667009899928,0.27915306919133304,0.26672343831892886
163,0.6571326607545424,0.4636436076255166,0.379477200696299,0.2909815433011977,0.27099864758470815
164,0.6449464334931934,0.45358630775815495,0.3758681863818754,0.2764217701087497,0.25858243907947465
165,0.65690794314221,0.472270604816629,0.3836722147100305,0.28346972148965294,0.27112051987548363
166,0.6608994545182469,0.4741084634830658,0.3924881657020255,0.2949743727755225,0.27886878963302636
167,0.6650934992676674,0.4730185395801008,0.3880932103100842,0.2932759609763123,0.2805432719825724
168,0.6483551184482041,0.4642765347708845,0.38091028466185484,0.28337978697740546,0.2690560443161947
169,0.6606200261725705,0.4633084036601363,0.37611055401685645,0.28286337737268674,0.27070263057568705
170,0.6703903338526924,0.4809724430789493,0.3898975176518769,0.2949769650822281,0.27319155986036997
171,0.6463361968607519,0.46286454293301194,0.37862748845844474,0.28491878027129713,0.26920801937491
172,0.6530330540640827,0.4690940313962827,0.3845423273425847,0.2859153941362021,0.2723620414646684
173,0.6341232755230493,0.45396474702070355,0.3702468189038397,0.274862572241355,0.26285975568478853
174,0.6546912490668567,0.46585949515705444,0.38434338068876817,0.2843188112046359,0.272361809105641
175,0.6589531887937186,0.4664021658980434,0.3843420475286169,0.2828353994186622,0.2693778297520397
176,0.6569638216963114,0.4695961490942991,0.38377757682937447,0.284604723998882,0.2737300959177329
177,0.6639200981375247,0.47451141197775937,0.3883037593642809,0.2964093941834126,0.2793888811575948
178,0.6876428593120257,0.4961656817574105,0.4048526636878155,0.3062707237733675,0.29007256623552846
179,0.6496553102274443,0.46918071437564707,0.38084197454650803,0.2803750686486689,0.26798130821041105
180,0.6923128800739862,0.4899863300254873,0.39954195397148373,0.3002539105828272,0.2903066750721003
181,0.6780966850953427,0.4823906123909187,0.39416545019952964,0.3002143567860524,0.27709187978696026
182,0.6486429540325088,0.4651561569264513,0.3795782111208082,0.2821757962873465,0.2718871015686494
183,0.6664863382499435,0.475885657588438,0.3872636941484606,0.2898342059511448,0.27310543481275157
184,0.6474937115369198,0.470862410083486,0.38369224245579225,0.28413809417555863,0.27661532992115345
185,0.6312968431478543,0.44603819034851544,0.36674599817293346,0.27330480335471474,0.257508141085628
186,0.6262020311051313,0.4486751104366292,0.3643638112621351,0.26796340805310165,0.25971179725867405
187,0.6874067149637861,0.47891052131360673,0.39079155725531894,0.29764600234965927,0.27886562766351286
188,0.6779294432307484,0.48928203044092083,0.4046976308595355,0.3022953660317015,0.2882262851244096
189,0.6502179157061019,0.4667315918541461,0.3832586353351304,0.2816312300711077,0.26673853675704445
190,0.6613568704630948,0.4644863425428184,0.3794100635993119,0.28670399286219417,0.2716685276128904
191,0.6314300986091508,0.45405318410390627,0.36911343652819384,0.2713401753255592,0.2583288239498666
192,0.6378696336685667,0.4503421339699782,0.36772089476468983,0.2768303660884304,0.2635974948464557
193,0.6720412934210581,0.47669477894697465,0.3877259649046948,0.2943808636858333,0.27979635527754976
194,0.6539546323438632,0.4656780277429752,0.38054788341364937,0.28200755880182565,0.26708281745531487
195,0.6979963101319792,0.49516976287256903,0.4052484625239411,0.3107315509337362,0.29567172082245136
196,0.6419174680661804,0.45777216325885683,0.3746578304025466,0.2706989579613835,0.26116382159325785
197,0.654136572873643,0.4798921659747826,0.3929708680171587,0.29783936577105313,0.27888694013736604
198,0.6319027797693285,0.45997887989505115,0.37775760319585827,0.27830933618592174,0.2635638105350308
199,0.6601776383563823,0.47429931544720777,0.3881752389685802,0.28593083602543423,0.27097928759792866
200,0.6578909275383569,0.4660100546674968,0.3828390958901461,0.2832332550537715,0.2694290815088558
201,0.6603432174050475,0.46827492519027714,0.3843638004338451,0.29107798771334875,0.2761865643053963
202,0.659069558683615,0.46746295918010855,0.3825484906317718,0.28271003178512527,0.2699478446803874
203,0.6693651782128498,0.48030517565703235,0.39195566634388485,0.3012816914938093,0.2826805206038524
204,0.6540821050044986,0.462089362529174,0.375421031791543,0.2787250577266507,0.2621544340064929
205,0.6574857768174768,0.46954625974903635,0.38281671558047325,0.2848018748124957,0.27036463901582847
206,0.6521513819413148,0.46228391455030154,0.38393515460903416,0.2928127986569739,0.28017465444865414
207,0.6439671551464995,0.4516739438739854,0.369677961000782,0.27792525837895415,0.26296977125283744
208,0.6469716484304694,0.4627409413518241,0.3759814067847594,0.2812512747672136,0.2625828302625444
209,0.6753665857199446,0.4882872329412268,0.4034014681699957,0.3116753314673835,0.29829267134553095
210,0.6578878318132296,0.4664585276366287,0.3790409935183228,0.2777171694614746,0.26451240074179283
211,0.6498914217835241,0.46974261190768224,0.384893784010978,0.29548086496749637,0.2766665940901308
212,0.6529507011089939,0.4665812998145057,0.3837590958600068,0.28773017913534654,0.27195995197884487
213,0.6544813986318095,0.46090139925014173,0.3802764628784906,0.27585065361525646,0.26318262282509003
214,0.6550264557161577,0.46939870851984944,0.38233634381136317,0.28846875173918735,0.2648693791322422
215,0.6464700739889734,0.4652150640533206,0.3790361317590733,0.2851637344971219,0.2677540287594711
216,0.6733223638501044,0.4780952541127563,0.38868588039709334,0.2962469738802794,0.27437933233430556
217,0.6428553220155081,0.4606680015585918,0.3736546729440785,0.2796811657744708,0.2695439691842905
218,0.6621853189533853,0.4740123917062934,0.3858931701064719,0.28214543981750767,0.2686948998085002
219,0.6632560286920312,0.48491884420847087,0.3985812653028395,0.30460464780520846,0.2875607073944429
220,0.6350192877074738,0.4509758712360471,0.3683200894441178,0.27741184268886443,0.2626927582753066
221,0.6544280023576915,0.46440633068113574,0.37881503562544944,0.2820046092396981,0.271086869698584
222,0.6380839386085669,0.4607535052241897,0.37395683171964833,0.2775541458627173,0.258376452691437
223,0.6697348681679478,0.4752472997703756,0.38951676309229855,0.29588070786865156,0.2801124467491649
224,0.6606937588302233,0.4702841962567647,0.38310498168624574,0.28940567519770155,0.2731258080190796
225,0.6491220579795713,0.46713045406563225,0.3808628495957865,0.27819848586870494,0.2648786034993104
226,0.6618480990383349,0.4709758877553781,0.38492908911733953,0.2967032449917556,0.27293293116707057
227,0.6777890043989194,0.485853741385924,0.3954689723517517,0.29773974500636735,0.2828417616445233
228,0.65215814212076,0.4605376447537051,0.3790930028776468,0.28061260298820606,0.26951171364481086
229,0.6387214145617537,0.4479725168875374,0.36669354662638654,0.2780124580244853,0.2645553737625687
230,0.6226686520502829,0.4458807781228452,0.36041652364739984,0.2701458938786371,0.2518358665893436
231,0.6515270508147145,0.46510228912769863,0.3834445216024794,0.28575956079296744,0.2738722254390923
232,0.688684066150988,0.48675168980543426,0.3958066740177981,0.2918882858351028,0.27944551999734857
233,0.6469040392295419,0.45800114583983803,0.3708813330908626,0.271089897707664,0.2592597697430277
234,0.654190538186765,0.4615597358408496,0.37486073214789334,0.27547753304644707,0.2642908596753312
235,0.6538898307099491,0.4694055683287386,0.38229655924449973,0.28162785439730104,0.2675897196683936
236,0.6527540840630637,0.46727469364492463,0.3785949267231239,0.28187139530553074,0.2616073072388235
237,0.660453948208782,0.47314169683825713,0.38384805781953346,0.2824545104376431,0.26378790382620637
238,0.6536508810602565,0.45635545878387335,0.37574806516033155,0.27317528541292385,0.26162067622284085
239,0.6185090522959242,0.44720842864008153,0.3684751796821273,0.2641120859799862,0.2496722825541902
240,0.6410635432683918,0.4521079622985653,0.36770317622456794,0.27290155192914856,0.259713995232873
241,0.6506627044699352,0.4639392839881713,0.373783765297626,0.2791770130138259,0.2620421862027616
242,0.6519357986091069,0.46930157091335295,0.3870458442843485,0.28939556048894155,0.27696804539018777
243,0.6511988402011473,0.4692701783077747,0.3825906275637954,0.2822906050612273,0.2661584839047112
244,0.6919167013425056,0.4804447438406063,0.3967548712043918,0.30253239758391176,0.28910306190897084
245,0.6787337067250199,0.4765338807446093,0.38778833948491637,0.2968529656028788,0.2771770142937648
246,0.6503150205208882,0.46501781273905757,0.3791350459784059,0.27921226381905084,0.2661613577166643
247,0.6571208311059153,0.47043749242392174,0.3826047621978768,0.28992891878968713,0.2701818231496156
248,0.62910563476957,0.45056283146486265,0.36821190689944455,0.27443590093621784,0.25475918248251356
249,0.6737098824913208,0.48069459553999705,0.39216399001756175,0.2893202879027683,0.276780696304747
250,0.6395076490083402,0.452118521401647,0.3692107344296529,0.26721280627588845,0.25686291654013976
251,0.650727165788479,0.46408879329696556,0.37659573823925235,0.27901632131309,0.26492346665087396
252,0.6474149818676995,0.4639569169641621,0.37821642653291876,0.2775219886690575,0.2644830499987871
253,0.6848097716892741,0.4836784305928294,0.3994230667115205,0.2981542361442431,0.2813486378818482
254,0.650619749053048,0.4636547987441207,0.37975526657742337,0.287408647031299,0.27257095962332295
255,0.6752285865941443,0.4796754097193308,0.3974494995924647,0.30098085117781237,0.2888184017741044
256,0.6691223433926999,0.4754406329525869,0.38778221444349636,0.2938339804168797,0.2727838417945064
257,0.6390496302663312,0.45696999655023823,0.3748035894756192,0.2793958047444581,0.26793843937688083
258,0.649009989896562,0.4575067737963721,0.36966656153592237,0.2724662907333534,0.2566748733572005
259,0.6463998790634885,0.46152858326752055,0.3789517780447366,0.28319444557457724,0.26363399424283906
260,0.6573475248693097,0.475482975926953,0.3830754435945648,0.28064143558251387,0.26557149473057035
261,0.6586765592291303,0.4726022179164642,0.3845022144211207,0.28985571407073246,0.26344320054971654
262,0.6906930991674555,0.4907410279349701,0.4086109928186682,0.3081619642092049,0.2952904667563648
263,0.6670928757781613,0.47037695607413477,0.38192191284068305,0.28717804951328924,0.26957252026630474
264,0.6984042204982523,0.4947742998932129,0.40208400038452274,0.3018050153626377,0.2833238195840691
265,0.6398831237380448,0.4543827707834773,0.3735703018638534,0.28527414155449515,0.26857378252011
266,0.6623682272337353,0.4702475613924027,0.3851035506533803,0.2918760860162714,0.27383842752242177
267,0.6607917105449995,0.4729411778994803,0.38408020034314283,0.29001743481391623,0.27428493020369
268,0.6720007076452321,0.4738771267765928,0.38840162478212314,0.2849115609414217,0.2653455623126644
269,0.6656626585716756,0.4700061782289071,0.38154637395746555,0.2886755101711005,0.26949112496850275
270,0.6430205217256831,0.46942595002237997,0.3805973485552669,0.27949277325773747,0.2626197820457136
271,0.6568014003892478,0.4684891786530685,0.38097044168264194,0.28235735676352264,0.2690492533012412
272,0.6616986550688176,0.4642094653683629,0.3831020057053202,0.2846402611482588,0.2703611460818773
273,0.6564305571681952,0.4649810389712613,0.3838347282126356,0.28342707170735537,0.27020004301290157
274,0.6459312379333407,0.47235477138754833,0.3895905156442532,0.28740316211433514,0.2722784602057261
275,0.6640401990127593,0.4724031136346449,0.38735648139871276,0.29016690037554566,0.2772877990141333
276,0.6539557481548758,0.46181922563684075,0.3731304747096046,0.28192420201833046,0.27108353757742415
277,0.6496242142703974,0.45920901815701715,0.37723354215289534,0.274164356817636,0.26328830315507135
278,0.6696879996697634,0.48073995482010734,0.39151912635163416,0.2930386792919415,0.27774853678127837
279,0.6256395199525878,0.45709842341624457,0.3720833989869256,0.26966698073024997,0.2562294440009068
280,0.6441153387037173,0.45427588063272273,0.3736328867600986,0.269357410516275,0.26128044523200017
281,0.6626170622255093,0.46552021204307764,0.37772510658477904,0.29413190733999317,0.2690902947783739
282,0.6681651287696847,0.4707114207821358,0.38483769167771376,0.29085167912488374,0.2740293442816519
283,0.6345910026099956,0.463441337857425,0.3775443128138619,0.27765142541706683,0.258557515842186
284,0.6253166036169092,0.44400636636793417,0.36657256156393486,0.26954757843898103,0.2549773662594463
285,0.6528788231196049,0.4724429922813051,0.3827388370035257,0.28437579924518674,0.26881682068122303
286,0.6509640230034492,0.4735889308132631,0.3850946262248174,0.2901748905449416,0.27459039726778717
287,0.6649344703603514,0.4728183650401067,0.3920243377764443,0.2921167113901918,0.2801724825912494
288,0.6818127367480974,0.48724289936365106,0.39664258181022405,0.3001856057468187,0.2843919662307403
289,0.649384440176577,0.4576985610958185,0.37721047710893024,0.27540734535309064,0.2635073109974592
290,0.647829728999566,0.4619268442028978,0.3767231541923381,0.28051354671018847,0.2666269074579795
291,0.6387692806911106,0.4531592380311056,0.37068238925202246,0.27331146039461396,0.26004755912861816
292,0.6612751298999086,0.47773577838444414,0.3901953307423726,0.3028573582035977,0.28281063025129377
293,0.6560760754788338,0.4681495793635746,0.3826194860933866,0.28577512335138616,0.27413374511148547
294,0.6605901899633324,0.4714593374152203,0.3889658948163123,0.29321716700875927,0.2737145471969773
295,0.6502342313400312,0.4630390508964058,0.3759466894303801,0.279969120172924,0.26634879367894343
296,0.6391496841763247,0.46162182968702997,0.37453240908482394,0.2790255829391553,0.26514122336022444
297,0.6359168497666419,0.4545350201919666,0.37564058194301775,0.2807101733595456,0.26493270778438766
298,0.6615584120659463,0.46700859522673643,0.3850545835454743,0.28100514196589643,0.2687140706506103
