,EC_additive,EC_mean,EC_OD_W_mean,EC_strongest,EC_modified_strongest,EA_additive,EA_mean,EA_OD_W_mean,EA_strongest,EA_modified_strongest,RP1_additive,RP1_mean,RP1_OD_W_mean,RP1_strongest,RP1_modified_strongest,BI_additive,BI_mean,BI_OD_W_mean,BI_strongest,BI_modified_strongest,CF_additive,CF_mean,CF_OD_W_mean,CF_strongest,CF_modified_strongest,PAg_additive,PAg_mean,PAg_OD_W_mean,PAg_strongest,PAg_modified_strongest
270,1.2265375236418614,0.7959683011656935,0.5916572326642756,0.3736699846011182,0.3674636118679705,0.6670695322797923,0.6047560056113473,0.6174953464016608,0.6524774781510486,0.7070389092927162,0.49832854473109567,0.3558140485380548,0.25009280501759135,0.1261220520782482,0.12648351274183678,0.6079026289817272,0.66514816300041,0.3145021681513822,0.5158937536877092,0.5158937536877092,0.4210811689665113,0.5492074989239066,0.5063451160710506,0.4389352714763464,0.568363866202736,1.0747361558598867,0.6711401113511032,0.6724400168082021,0.7635835594404178,0.694144783547068
271,1.206054335976356,0.749903864851854,0.5750084696579408,0.3496078893521063,0.34749801482587667,0.7176828968739521,0.6211118354262226,0.6647547613233227,0.6880197011327382,0.7120236542740322,0.4920225964991379,0.3534650784538218,0.24883822257859334,0.1291528702671625,0.12814797397141664,0.3418884297636132,0.376989890164549,0.26188273665776185,0.2787757446862913,0.2787757446862913,0.5832519697448019,0.6045976858762118,0.5929512117058203,0.5663260642091904,0.6614583269869665,0.9374237982313908,0.5116777677884682,0.5170964904287959,0.6891209455975948,0.5924747082465042
272,1.2408214482615472,0.7801357836069056,0.5976244741036444,0.370660550204811,0.36878834704280195,0.7116894935045724,0.6425861780429943,0.6820238046830247,0.7032430754272962,0.737086625237628,0.48787738019597,0.3575027066221567,0.25535751884196867,0.1334859606296976,0.13227457901672304,0.2446210002818532,0.29310063783250273,0.23630203934387467,0.21236314667474002,0.21236314667474002,0.480463173004953,0.5685139097609456,0.5423638523110439,0.4949595140523578,0.5200103633637386,0.8486729276302745,0.4885026187294177,0.48579783356026646,0.5950322901506307,0.604586697447212
273,1.191511915809988,0.7939014460668141,0.5987483035175639,0.3767806380512567,0.36853920911817734,0.8214374979495687,0.7969898273840448,0.8497230969719344,0.8293427152189624,0.8582381055017265,0.49433199711444353,0.35454588208830096,0.2511596308127534,0.13377723455767387,0.13216134318899764,0.28426571137889584,0.33262478120135336,0.2647134849255396,0.21801656647321696,0.21801656647321696,0.4928245456977459,0.6012018034150557,0.5717056741096236,0.4989276965197685,0.5741266602525364,1.090330414171486,0.6535338770199155,0.5242334148469022,0.7934465075906844,0.7506694775003063
274,1.2489010850967175,0.7859409391165049,0.5932286875829069,0.38816482950494274,0.383121432545269,0.9569315069329283,0.9149703691660136,0.9466854863893113,0.9491976620112731,0.9687233426824411,0.48441170284795504,0.35549587137837924,0.2525629226132856,0.1283652512702157,0.12937696670782087,0.30940708066624556,0.3386718002662895,0.28944875460612907,0.24761558390297306,0.24761558390297306,0.4806120215321611,0.5633630388304536,0.5391471629871348,0.4815271799076945,0.5675323033232711,1.0137541128529353,0.527486380773901,0.5441042284804716,0.7593915376028222,0.6593855523235433
275,1.2275750433461625,0.7824911455349673,0.5759318659538283,0.3780778289279582,0.37511154619331005,0.63837523543602,0.6072680182404402,0.6662474974709708,0.6423256457732254,0.693393838025218,0.48922223126846226,0.3514294119852245,0.24750902647854,0.13044753580540897,0.13018679478786488,0.5155938935685811,0.5969159694605817,0.36048729381224254,0.4711268611722207,0.4711268611722207,0.4874537386633625,0.58186416687201,0.5434270634367515,0.5105760511571794,0.6155516058036151,1.0532353479560375,0.6065887112023058,0.6020271988515074,0.776838729611868,0.7044555316119443
276,1.2050510497076723,0.7588519976273163,0.5746671832216178,0.34803037284910443,0.34583480576030334,0.7583628020365507,0.7183982694993173,0.7461214515783734,0.7703933441874103,0.774314687514331,0.49600366544549473,0.35602227848053314,0.25038430107183923,0.12549391095469248,0.12651460022129274,0.2902331411437581,0.3217828834801501,0.2765538396642699,0.251314640802652,0.251314640802652,0.46883812402880765,0.5597636054682652,0.5437547281723312,0.49640732907257995,0.5666030455703964,1.091236129623917,0.6766180855766348,0.6888323382089007,0.8021207348173508,0.702170391607918
277,1.2172419073247551,0.7950490988954375,0.5968443839576345,0.385179304295329,0.37754113731275585,0.7206462562592684,0.6574043653225919,0.6951225898977856,0.7212887076664136,0.7546460032048259,0.4917598143343185,0.3587392643603505,0.2562141600060335,0.12607417664035925,0.12634916482330077,0.3012286912000453,0.3386347271249808,0.2714700631400681,0.27021695572156856,0.27021695572156856,0.4427155431575182,0.5407551312792915,0.5105022623221875,0.4503966572878314,0.5219922950680235,1.1302183709238867,0.5221515345732971,0.5374792022777273,0.7450361891253853,0.6715828326822559
278,1.1903794516391282,0.796555526876486,0.5901416832044906,0.3647751965508713,0.35825234496672104,0.6970119369310122,0.6607351033858945,0.6978452591353064,0.7075318197992615,0.7382456702596895,0.4765366616152877,0.35242328027624525,0.25513389088993377,0.12536741984047772,0.12530085823488324,0.3041567428054167,0.3355514419224225,0.24690788686787712,0.22841137353192917,0.22841137353192917,0.4589771061150404,0.5392281233510721,0.5174058014478536,0.4659900300647313,0.5177096717417594,1.0682098851188662,0.5714566109615631,0.5720671553060114,0.7706039569255808,0.6746773433854021
279,1.2085208594109556,0.7528985576318433,0.57205677794763,0.341249091098013,0.33988137114124206,0.8360366945342808,0.7920138877199852,0.8204516678932111,0.8396723889726095,0.8497994880253243,0.499764592196764,0.3603359510980573,0.25626024579121437,0.13426182496448733,0.13546924532842278,0.5160046940668589,0.621859734405046,0.2613921266515921,0.48197502905822204,0.48197502905822204,0.4397167131143258,0.5758378852769417,0.5484311921717621,0.49163339818636786,0.5293483488230893,0.9628269209677752,0.5115678371196448,0.5141508683607916,0.6552189699629614,0.5961121011414076
